player_name,draft_year,draft_pick,position,player_id,SEASON_ID,PLUS_MINUS,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,TOV,PF,TEAM_ABBREVIATION,note,PLAYER_ID,PLAYER_NAME,VORP
Jaden Ivey,2022,2.0,Point Guard/Shooting Guard,1631093.0,2024-25,-2.1,30.0,29.9,17.6,4.1,4.0,0.9,0.4,0.46,0.409,0.733,6.3,13.8,2.1,5.1,2.8,3.9,1.3,2.8,3.0,2.2,DET,ok,1631093.0,Jaden Ivey,0.3
Paolo Banchero,2022,3.0,Power Forward/Center,1631094.0,2023-24,0.0,80.0,35.0,22.6,6.9,5.4,0.9,0.6,0.455,0.339,0.725,8.0,17.6,1.5,4.4,5.1,7.0,1.0,5.9,3.1,1.9,ORL,ok,1631094.0,Paolo Banchero,2.3
Chet Holmgren,2022,4.0,Power Forward/Center,1631096.0,2023-24,5.2,82.0,29.4,16.5,7.9,2.4,0.6,2.3,0.53,0.37,0.793,6.2,11.6,1.6,4.3,2.7,3.4,1.6,6.3,1.6,2.4,OKC,ok,1631096.0,Chet Holmgren,3.1
Bennedict Mathurin,2022,5.0,Shooting Guard/Small Forward,1631097.0,2024-25,1.3,72.0,29.9,16.1,5.3,1.9,0.7,0.3,0.458,0.34,0.831,5.4,11.8,1.4,4.0,3.8,4.6,1.2,4.1,1.9,2.3,IND,ok,1631097.0,Bennedict Mathurin,-0.5
Keegan Murray,2022,6.0,Small Forward/Power Forward,1631099.0,2023-24,1.8,77.0,33.6,15.2,5.5,1.7,1.0,0.8,0.454,0.358,0.831,5.8,12.7,2.4,6.6,1.3,1.6,1.4,4.1,0.8,2.7,SAC,ok,1631099.0,Keegan Murray,0.8
AJ Griffin,2022,7.0,Small Forward,1631100.0,2022-23,0.9,72.0,19.5,8.9,2.1,1.0,0.6,0.2,0.465,0.39,0.894,3.4,7.4,1.4,3.6,0.6,0.7,0.5,1.6,0.6,1.2,ATL,ok,1631100.0,AJ Griffin,0.4
Malaki Branham,2022,9.0,Shooting Guard/Small Forward,1631103.0,2022-23,-5.5,66.0,23.5,10.2,2.7,1.9,0.5,0.1,0.44,0.302,0.829,4.1,9.3,1.2,3.9,0.9,1.1,0.4,2.3,1.2,1.7,SAS,ok,1631103.0,Malaki Branham,-0.1
Shaedon Sharpe,2022,10.0,Shooting Guard,1631101.0,2023-24,-7.7,32.0,33.1,15.9,5.0,2.9,0.9,0.4,0.406,0.333,0.824,5.5,13.6,1.9,5.6,3.1,3.7,1.3,3.7,2.3,2.8,POR,ok,1631101.0,Shaedon Sharpe,0.2
Dyson Daniels,2022,11.0,Shooting Guard/Small Forward,1630700.0,2024-25,-0.9,76.0,33.8,14.1,5.9,4.4,3.0,0.7,0.493,0.34,0.593,6.0,12.1,1.1,3.1,1.1,1.8,1.6,4.3,2.0,2.3,ATL,ok,1630700.0,Dyson Daniels,2.1
Jeremy Sochan,2022,12.0,Power Forward,1631110.0,2023-24,-4.6,74.0,29.6,11.6,6.4,3.4,0.8,0.5,0.438,0.308,0.771,4.6,10.5,0.9,3.1,1.5,1.9,1.9,4.6,1.9,2.3,SAS,ok,1631110.0,Jeremy Sochan,0.1
Mark Williams,2022,13.0,Center,1631109.0,2024-25,-6.8,44.0,26.6,15.3,10.2,2.5,0.7,1.2,0.604,0.0,0.804,6.1,10.2,0.0,0.1,3.0,3.7,3.0,7.2,1.6,2.4,CHA,ok,1631109.0,Mark Williams,1.4
Ousmane Dieng,2022,14.0,Shooting Guard/Small Forward,1631172.0,2022-23,1.0,39.0,14.6,4.9,2.7,1.2,0.4,0.2,0.42,0.265,0.652,1.9,4.6,0.7,2.5,0.4,0.6,0.5,2.2,0.7,1.1,OKC,ok,1631172.0,Ousmane Dieng,0.1
Max Christie,2022,15.0,Shooting Guard,1631108.0,2024-25,-1.1,78.0,27.3,9.6,3.3,1.9,0.8,0.4,0.427,0.366,0.855,3.2,7.6,1.5,4.0,1.7,1.9,0.5,2.8,1.1,1.5,DAL,ok,1631108.0,Max Christie,-0.4
Jalen Duren,2022,16.0,Power Forward/Center,1631105.0,2024-25,0.5,78.0,26.1,11.8,10.3,2.7,0.7,1.1,0.692,0.0,0.669,4.8,7.0,0.0,0.0,2.1,3.1,3.6,6.8,1.7,3.2,DET,ok,1631105.0,Jalen Duren,3.5
Ochai Agbaji,2022,17.0,Shooting Guard,1630534.0,2024-25,-3.3,64.0,27.2,10.4,3.8,1.5,0.9,0.5,0.498,0.399,0.708,4.2,8.3,1.6,4.0,0.5,0.8,1.0,2.8,0.8,2.0,TOR,ok,1630534.0,Ochai Agbaji,-0.3
Blake Wesley,2022,18.0,Point Guard/Shooting Guard,1631104.0,2022-23,-5.4,37.0,18.1,5.0,2.2,2.6,0.7,0.1,0.321,0.385,0.591,1.9,5.8,0.5,1.4,0.7,1.2,0.3,1.9,1.8,1.8,SAS,ok,1631104.0,Blake Wesley,-0.4
Tari Eason,2022,19.0,Small Forward/Power Forward,1631106.0,2024-25,2.5,57.0,24.9,12.0,6.4,1.5,1.7,0.9,0.487,0.342,0.76,4.8,9.8,1.1,3.2,1.4,1.8,2.2,4.1,1.1,2.4,HOU,ok,1631106.0,Tari Eason,0.4
Wendell Moore,2022,20.0,Shooting Guard/Small Forward,1631111.0,2024-25,-3.7,36.0,13.9,4.2,2.6,1.2,0.6,0.1,0.468,0.341,0.818,1.6,3.5,0.4,1.1,0.5,0.6,0.8,1.8,0.8,0.9,CHA,ok,1631111.0,Wendell Moore Jr.,0.0
Jalen Williams,2022,21.0,Shooting Guard/Small Forward,1631114.0,2024-25,6.6,69.0,32.4,21.6,5.3,5.1,1.6,0.7,0.484,0.365,0.789,8.2,16.9,1.8,4.9,3.4,4.3,0.9,4.5,2.2,2.3,OKC,ok,1631114.0,Jalen Williams,1.0
TyTy Washington,2022,22.0,Point Guard,1631102.0,2022-23,-1.5,31.0,14.0,4.7,1.5,1.5,0.5,0.1,0.363,0.238,0.556,1.9,5.2,0.6,2.6,0.3,0.6,0.1,1.4,0.5,0.9,HOU,ok,1631102.0,TyTy Washington Jr.,-0.2
Jaden Hardy,2022,24.0,Shooting Guard,1630702.0,2022-23,-0.7,48.0,14.8,8.8,1.9,1.4,0.4,0.1,0.438,0.404,0.823,3.0,6.9,1.3,3.3,1.4,1.6,0.2,1.6,1.0,1.3,DAL,ok,1630702.0,Jaden Hardy,0.0
Kennedy Chandler,2022,25.0,Point Guard,1631113.0,2022-23,-1.1,36.0,7.8,2.2,1.1,1.6,0.3,0.1,0.422,0.133,0.462,1.0,2.3,0.1,0.4,0.2,0.4,0.3,0.8,0.5,0.4,MEM,ok,1631113.0,Kennedy Chandler,0.0
Jaylin Williams,2022,26.0,Power Forward/Center,1631119.0,2024-25,6.4,47.0,16.7,5.9,5.6,2.6,0.5,0.6,0.439,0.399,0.767,2.1,4.7,1.3,3.3,0.5,0.6,1.0,4.6,0.7,1.7,OKC,ok,1631119.0,Jaylin Williams,1.2
Walker Kessler,2022,27.0,Center,1631117.0,2024-25,-5.7,58.0,30.0,11.1,12.2,1.7,0.6,2.4,0.663,0.176,0.52,4.8,7.2,0.1,0.6,1.4,2.6,4.6,7.6,1.5,2.2,UTA,ok,1631117.0,Walker Kessler,0.2
John Butler,2022,28.0,Power Forward/Center,1631219.0,2022-23,-3.7,19.0,11.6,2.4,0.9,0.6,0.4,0.5,0.321,0.229,0.75,0.9,2.8,0.4,1.8,0.2,0.2,0.2,0.7,0.1,1.2,POR,ok,1631219.0,John Butler Jr.,
Christian Braun,2022,30.0,Shooting Guard,1631128.0,2024-25,6.1,79.0,33.9,15.4,5.2,2.6,1.1,0.5,0.58,0.397,0.827,6.0,10.4,1.1,2.8,2.2,2.7,1.2,3.9,1.0,2.2,DEN,ok,1631128.0,Christian Braun,0.3
Dalen Terry,2022,31.0,Point Guard/Shooting Guard,1631207.0,2024-25,-2.4,73.0,13.5,4.5,1.7,1.3,0.6,0.2,0.448,0.356,0.71,1.6,3.7,0.5,1.4,0.7,0.9,0.5,1.2,0.7,1.6,CHI,ok,1631207.0,Dalen Terry,0.0
EJ Liddell,2022,32.0,Power Forward,1630604.0,2024-25,-0.7,12.0,4.4,1.8,0.8,0.3,0.1,0.1,0.533,0.3,1.0,0.7,1.3,0.3,0.8,0.2,0.2,0.3,0.5,0.2,0.9,CHI,recovered:last_unique,1630604.0,E.J. Liddell,
MarJon Beauchamp,2022,33.0,Shooting Guard/Small Forward,1630699.0,2022-23,-1.9,52.0,13.5,5.1,2.2,0.7,0.4,0.1,0.395,0.331,0.73,1.8,4.7,0.9,2.7,0.5,0.7,0.7,1.5,0.9,1.4,MIL,ok,1630699.0,MarJon Beauchamp,-0.1
Andrew Nembhard,2022,34.0,Point Guard,1629614.0,2024-25,3.1,65.0,28.9,10.0,3.3,5.0,1.2,0.2,0.458,0.291,0.794,3.8,8.3,0.8,2.7,1.7,2.1,0.5,2.8,1.7,2.3,IND,ok,1629614.0,Andrew Nembhard,-0.1
Ron Harper Jr.,2022,35.0,Small Forward,1631199.0,2024-25,-1.0,1.0,17.0,4.0,7.0,2.0,0.0,0.0,0.125,0.0,1.0,1.0,8.0,0.0,6.0,2.0,2.0,4.0,3.0,0.0,0.0,DET,ok,1631199.0,Ron Harper Jr.,0.0
Ryan Rollins,2022,36.0,Point Guard/Shooting Guard,1631157.0,2024-25,1.5,56.0,14.6,6.2,1.9,1.9,0.8,0.3,0.487,0.408,0.8,2.4,4.8,0.9,2.1,0.6,0.8,0.4,1.6,0.9,1.6,MIL,ok,1631157.0,Ryan Rollins,0.2
Bryce McGowens,2022,37.0,Shooting Guard,1631121.0,2023-24,-3.9,59.0,14.9,5.1,1.7,0.9,0.4,0.2,0.439,0.333,0.776,1.7,3.9,0.6,1.7,1.1,1.4,0.3,1.4,0.5,1.3,CHA,ok,1631121.0,Bryce McGowens,-0.1
Caleb Houstan,2022,38.0,Shooting Guard/Small Forward,1631216.0,2022-23,-1.6,51.0,15.9,3.8,1.9,0.6,0.2,0.1,0.363,0.338,0.833,1.3,3.6,0.9,2.7,0.3,0.4,0.7,1.3,0.4,1.2,ORL,ok,1631216.0,Caleb Houstan,0.0
Christian Koloko,2022,39.0,Center,1631132.0,2022-23,2.7,58.0,13.8,3.1,2.9,0.5,0.4,1.0,0.48,0.083,0.627,1.2,2.6,0.0,0.2,0.6,1.0,1.4,1.5,0.3,2.2,TOR,ok,1631132.0,Christian Koloko,-0.3
Patrick Baldwin,2022,41.0,Small Forward/Power Forward,1631116.0,2023-24,-0.6,38.0,13.0,4.4,3.2,0.8,0.5,0.4,0.381,0.32,0.679,1.6,4.1,0.8,2.6,0.5,0.7,0.4,2.8,0.5,1.5,WAS,ok,1631116.0,Patrick Baldwin Jr.,0.1
Jake LaRavia,2022,42.0,Small Forward/Power Forward,1631222.0,2023-24,-3.3,35.0,23.0,10.8,3.7,1.7,0.8,0.3,0.389,0.34,0.826,3.4,8.7,1.5,4.5,2.6,3.1,1.5,2.2,1.3,2.0,MEM,ok,1631222.0,Jake LaRavia,0.8
Jamaree Bouyea,2022,43.0,Point Guard,1631123.0,2024-25,0.4,5.0,12.3,3.4,1.0,2.0,0.8,0.4,0.5,0.2,0.667,1.2,2.4,0.2,1.0,0.8,1.2,0.2,0.8,1.6,0.4,MIL,ok,1631123.0,Jamaree Bouyea,0.3
Peyton Watson,2022,44.0,Shooting Guard/Small Forward,1631212.0,2024-25,-0.4,68.0,24.3,8.1,3.4,1.4,0.7,1.4,0.477,0.353,0.693,3.0,6.3,0.7,2.0,1.4,2.0,0.7,2.7,0.8,1.8,DEN,ok,1631212.0,Peyton Watson,0.3
Kendall Brown,2022,45.0,Small Forward/Power Forward,1631112.0,2022-23,0.7,6.0,6.7,1.5,1.0,0.5,0.7,0.0,0.571,0.0,0.5,0.7,1.2,0.0,0.2,0.2,0.3,0.3,0.7,0.3,1.5,IND,ok,1631112.0,Kendall Brown,0.0
Trevor Keels,2022,47.0,Point Guard/Shooting Guard,1631211.0,2022-23,-6.0,3.0,2.7,1.0,0.7,0.0,0.0,0.0,0.25,0.25,0.0,0.3,1.3,0.3,1.3,0.0,0.0,0.0,0.7,0.0,0.0,NYK,ok,1631211.0,Trevor Keels,0.0
Josh Minott,2022,48.0,Small Forward/Power Forward,1631169.0,2022-23,1.6,15.0,6.4,3.1,1.7,0.3,0.3,0.4,0.5,0.333,1.0,1.2,2.4,0.1,0.4,0.5,0.5,0.3,1.3,0.2,0.7,MIN,ok,1631169.0,Josh Minott,0.0
JD Davison,2022,50.0,Point Guard/Shooting Guard,1631120.0,2024-25,-1.8,16.0,5.8,2.1,0.8,0.8,0.3,0.1,0.353,0.222,0.714,0.8,2.1,0.3,1.1,0.3,0.4,0.1,0.7,0.8,0.1,BOS,ok,1631120.0,JD Davison,0.1
Lester Quinones,2022,51.0,Shooting Guard/Small Forward,1631311.0,2024-25,-2.0,13.0,14.1,6.6,1.5,1.8,0.2,0.2,0.397,0.295,0.846,2.4,6.0,1.0,3.4,0.8,1.0,0.3,1.2,1.1,1.4,NOP,ok,1631311.0,Lester Quinones,
Jabari Walker,2022,52.0,Small Forward/Power Forward,1631133.0,2023-24,-4.7,72.0,23.6,8.9,7.1,1.0,0.6,0.3,0.46,0.295,0.754,3.3,7.1,0.6,1.9,1.8,2.4,2.1,5.0,0.9,2.4,POR,ok,1631133.0,Jabari Walker,0.2
Michael Foster,2022,53.0,Power Forward,1630701.0,2022-23,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,ok,1630701.0,Michael Foster Jr.,0.0
Jordan Hall,2022,54.0,Point Guard/Shooting Guard,1631160.0,2022-23,-2.7,9.0,9.2,3.1,1.3,1.2,0.1,0.0,0.321,0.2,0.778,1.0,3.1,0.3,1.7,0.8,1.0,0.3,1.0,0.8,0.7,SAS,ok,1631160.0,Jordan Hall,-0.1
Bryson Williams,2022,57.0,Power Forward/Center,1630314.0,2024-25,0.3,33.0,14.8,8.3,1.8,2.3,0.7,0.2,0.521,0.4,0.833,3.0,5.7,0.7,1.8,1.7,2.0,0.4,1.4,1.2,1.0,DAL,recovered:last+initial,1630314.0,Brandon Williams,
Donovan Williams,2022,58.0,Shooting Guard,1631495.0,2022-23,3.0,2.0,2.1,2.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ATL,ok,1631495.0,Donovan Williams,0.0
Julian Champagnie,2022,59.0,Small Forward,1630577.0,2024-25,-0.8,82.0,23.6,9.9,3.9,1.4,0.7,0.4,0.415,0.371,0.904,3.4,8.1,2.2,5.9,1.0,1.1,0.8,3.1,0.9,1.4,SAS,ok,1630577.0,Julian Champagnie,1.9
Orlando Robinson,2022,60.0,Center,1631115.0,2024-25,-2.0,44.0,17.5,6.9,5.0,1.8,0.4,0.4,0.444,0.327,0.771,2.6,5.9,0.4,1.2,1.2,1.6,2.0,3.0,1.1,2.3,TOR,ok,1631115.0,Orlando Robinson,0.0
Alondes Williams,2022,61.0,Shooting Guard,1631214.0,2024-25,6.0,1.0,3.7,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,ok,1631214.0,Alondes Williams,0.1
Scotty Pippen Jr.,2022,62.0,Point Guard/Shooting Guard,1630590.0,2023-24,-3.4,21.0,25.1,12.9,3.2,4.7,1.7,0.5,0.493,0.417,0.745,4.8,9.7,1.4,3.4,2.0,2.6,1.0,2.1,2.7,2.9,MEM,ok,1630590.0,Scotty Pippen Jr.,1.7
Jared Rhoden,2022,63.0,Shooting Guard/Small Forward,1631197.0,2024-25,4.6,14.0,16.2,8.4,3.0,1.1,0.7,0.1,0.483,0.308,0.88,3.0,6.2,0.9,2.8,1.6,1.8,1.0,2.0,0.6,1.4,TOR,ok,1631197.0,Jared Rhoden,0.1
David Roddy,2022,65.0,Small Forward/Power Forward,1631223.0,2023-24,-3.5,65.0,18.1,6.5,3.2,1.2,0.4,0.2,0.403,0.293,0.691,2.5,6.3,0.7,2.5,0.7,1.0,0.8,2.4,0.9,1.1,PHX,ok,1631223.0,David Roddy,0.0
Dereon Seabron,2022,66.0,Shooting Guard/Small Forward,1631220.0,2023-24,4.7,6.0,9.2,2.3,1.2,0.8,0.3,0.2,0.308,0.5,0.833,0.7,2.2,0.2,0.3,0.8,1.0,0.2,1.0,0.0,0.7,NOP,ok,1631220.0,Dereon Seabron,0.0
Johnny Juzang,2022,67.0,Shooting Guard/Small Forward,1630548.0,2024-25,-5.6,64.0,19.8,8.9,2.9,1.1,0.6,0.1,0.429,0.376,0.849,3.2,7.4,1.8,4.9,0.7,0.8,0.7,2.2,0.6,2.0,UTA,ok,1630548.0,Johnny Juzang,0.0
Moussa Diabate,2022,68.0,Power Forward/Center,1631217.0,2024-25,-1.7,71.0,17.5,5.7,6.2,0.8,0.6,0.6,0.596,0.0,0.595,2.4,3.9,0.0,0.1,1.0,1.6,2.6,3.5,0.9,1.5,CHA,ok,1631217.0,Moussa Diabaté,
Kenneth Lofton,2022,69.0,Power Forward,1631254.0,2023-24,-0.5,21.0,9.4,4.6,1.8,1.6,0.3,0.2,0.462,0.292,0.654,1.7,3.7,0.3,1.1,0.8,1.2,0.6,1.2,0.7,1.1,UTA,ok,1631254.0,Kenneth Lofton Jr.,0.1
Izaiah Brockington,2022,78.0,Point Guard/Shooting Guard,1631167.0,2023-24,3.0,1.0,3.4,4.0,2.0,0.0,0.0,0.0,0.4,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,NOP,ok,1631167.0,Izaiah Brockington,0.0
Keon Ellis,2022,80.0,Shooting Guard,1631165.0,2024-25,0.8,80.0,24.4,8.3,2.7,1.5,1.5,0.8,0.489,0.433,0.849,2.8,5.8,1.7,4.0,0.9,1.1,0.8,1.9,0.9,2.2,SAC,ok,1631165.0,Keon Ellis,0.8
Gabe Brown,2022,87.0,Small Forward,1641738.0,2023-24,-2.1,44.0,9.0,2.0,1.4,0.6,0.3,0.1,0.411,0.292,0.5,0.8,2.0,0.3,1.1,0.0,0.0,0.5,1.0,0.2,1.1,LAC,recovered:full_fuzzy,1641738.0,Kobe Brown,
Quenton Jackson,2022,89.0,Point Guard/Shooting Guard,1631245.0,2024-25,0.0,28.0,13.6,5.8,1.6,1.9,0.8,0.2,0.475,0.375,0.775,2.1,4.4,0.5,1.4,1.1,1.4,0.5,1.1,0.6,1.5,IND,ok,1631245.0,Quenton Jackson,0.0
Gui Santos,2022,92.0,Shooting Guard/Small Forward,1630611.0,2024-25,2.9,56.0,13.6,4.1,3.1,1.4,0.4,0.2,0.458,0.33,0.69,1.5,3.2,0.6,1.8,0.5,0.8,1.3,1.8,0.8,1.6,GSW,ok,1630611.0,Gui Santos,0.1
Jermaine Samuels,2022,94.0,Small Forward,1631257.0,2023-24,-0.9,14.0,4.3,1.4,0.9,0.2,0.1,0.1,0.643,0.0,1.0,0.6,1.0,0.0,0.1,0.1,0.1,0.2,0.7,0.0,0.4,HOU,ok,1631257.0,Jermaine Samuels Jr.,
Tyrese Martin,2022,95.0,Shooting Guard/Small Forward,1631213.0,2024-25,-4.3,60.0,21.9,8.7,3.7,2.0,0.6,0.2,0.406,0.351,0.793,3.2,7.8,1.7,4.7,0.8,1.0,1.0,2.7,1.2,1.3,BKN,ok,1631213.0,Tyrese Martin,-0.1
Collin Gillespie,2022,96.0,Point Guard,1631221.0,2024-25,-0.9,33.0,14.0,5.9,2.4,2.4,0.6,0.2,0.43,0.433,0.864,2.1,4.8,1.2,2.7,0.6,0.7,0.7,1.7,0.5,0.9,PHX,ok,1631221.0,Collin Gillespie,2.6
Buddy Boeheim,2022,98.0,Shooting Guard,1631205.0,2022-23,0.3,10.0,9.0,1.6,0.6,0.4,0.2,0.0,0.185,0.16,1.0,0.5,2.7,0.4,2.5,0.2,0.2,0.2,0.4,0.0,0.6,DET,ok,1631205.0,Buddy Boeheim,0.0
Scoot Henderson,2023,2.0,Point Guard,1630703.0,2023-24,-8.0,62.0,28.5,14.0,3.1,5.4,0.8,0.2,0.385,0.325,0.819,5.0,12.9,1.4,4.3,2.7,3.3,0.9,2.3,3.4,3.1,POR,ok,1630703.0,Scoot Henderson,0.0
Brandon Miller,2023,3.0,Small Forward,1641706.0,2024-25,-4.6,27.0,34.2,21.0,4.9,3.6,1.1,0.7,0.403,0.355,0.861,7.3,18.2,3.9,10.9,2.5,2.9,0.9,3.9,2.8,2.7,CHA,ok,1641706.0,Brandon Miller,1.8
Taylor Hendricks,2023,4.0,Power Forward,1641707.0,2024-25,-7.3,3.0,24.8,4.7,5.0,0.7,1.7,1.3,0.222,0.25,0.75,1.3,6.0,1.0,4.0,1.0,1.3,1.7,3.3,0.7,2.7,UTA,ok,1641707.0,Taylor Hendricks,0.1
Anthony Black,2023,5.0,Point Guard/Shooting Guard,1641710.0,2025-26,-0.2,64.0,29.8,15.0,3.8,3.7,1.4,0.7,0.447,0.333,0.732,5.4,12.1,1.6,4.7,2.6,3.6,0.7,3.1,2.1,2.7,ORL,ok,1641710.0,Anthony Black,0.7
Amen Thompson,2023,6.0,Point Guard/Shooting Guard,1641708.0,2025-26,4.7,79.0,37.4,18.3,7.8,5.3,1.5,0.6,0.534,0.216,0.779,7.1,13.2,0.3,1.5,3.8,4.9,3.0,4.8,2.4,2.2,HOU,ok,1641708.0,Amen Thompson,3.4
Gradey Dick,2023,7.0,Shooting Guard,1641711.0,2024-25,-3.9,54.0,29.4,14.4,3.6,1.8,0.9,0.2,0.41,0.35,0.858,4.9,12.0,2.1,6.0,2.5,2.9,0.8,2.8,1.5,2.2,TOR,ok,1641711.0,Gradey Dick,-0.4
Ausar Thompson,2023,8.0,Shooting Guard,1641709.0,2025-26,5.4,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,4.2,7.9,0.1,0.3,1.5,2.6,2.1,3.7,1.5,2.7,DET,ok,1641709.0,Ausar Thompson,2.4
Cam Whitmore,2023,9.0,Small Forward,1641715.0,2023-24,-0.6,47.0,18.7,12.3,3.8,0.7,0.6,0.4,0.454,0.359,0.679,4.5,9.9,1.7,4.7,1.6,2.4,0.9,2.9,1.0,1.4,HOU,ok,1641715.0,Cam Whitmore,0.5
Jarace Walker,2023,10.0,Small Forward/Power Forward,1641716.0,2025-26,-6.0,76.0,25.7,11.6,5.1,2.5,0.8,0.3,0.419,0.374,0.749,4.0,9.6,1.8,4.7,1.8,2.4,0.6,4.5,1.8,1.6,IND,ok,1641716.0,Jarace Walker,0.2
Kobe Bufkin,2023,11.0,Shooting Guard,1641723.0,2023-24,-2.1,17.0,11.5,4.8,1.9,1.6,0.4,0.3,0.37,0.225,0.5,2.0,5.4,0.5,2.4,0.2,0.5,0.4,1.6,0.6,1.2,ATL,ok,1641723.0,Kobe Bufkin,-0.1
Bilal Coulibaly,2023,12.0,Small Forward,1641731.0,2024-25,-9.9,59.0,33.0,12.3,5.0,3.4,1.3,0.7,0.421,0.281,0.746,4.5,10.6,1.1,3.8,2.3,3.1,1.5,3.4,2.1,2.4,WAS,ok,1641731.0,Bilal Coulibaly,-0.9
Cason Wallace,2023,13.0,Point Guard/Shooting Guard,1641717.0,2024-25,5.4,68.0,27.6,8.4,3.4,2.5,1.8,0.5,0.474,0.356,0.811,3.4,7.2,1.1,3.1,0.4,0.5,1.0,2.3,0.9,2.1,OKC,ok,1641717.0,Cason Wallace,1.7
Jalen Hood-Schifino,2023,14.0,Point Guard/Shooting Guard,1641720.0,2024-25,-6.4,15.0,21.0,7.1,1.8,2.5,0.3,0.5,0.378,0.304,0.857,2.5,6.5,0.9,3.1,1.2,1.4,0.2,1.6,1.2,1.7,PHI,ok,1641720.0,Jalen Hood-Schifino,-0.4
Jordan Hawkins,2023,15.0,Shooting Guard,1641722.0,2024-25,-5.7,56.0,23.6,10.8,2.8,1.2,0.5,0.4,0.372,0.331,0.816,3.7,9.9,2.0,5.9,1.4,1.8,0.4,2.4,1.0,0.9,NOP,ok,1641722.0,Jordan Hawkins,-0.3
Keyonte George,2023,16.0,Shooting Guard,1641718.0,2025-26,-6.2,54.0,33.1,23.6,3.7,6.1,1.1,0.3,0.456,0.371,0.892,7.4,16.3,2.5,6.7,6.2,7.0,0.4,3.3,3.1,2.2,UTA,ok,1641718.0,Keyonte George,-1.2
Kris Murray,2023,17.0,Small Forward/Power Forward,1631200.0,2025-26,0.8,57.0,23.4,5.8,3.6,1.4,0.9,0.4,0.467,0.279,0.684,2.3,4.8,0.6,2.1,0.7,1.0,1.6,2.0,0.8,1.6,POR,ok,1631200.0,Kris Murray,0.2
Nick Smith,2023,18.0,Point Guard/Shooting Guard,1641733.0,2024-25,-6.6,60.0,22.8,9.9,2.1,2.4,0.3,0.1,0.391,0.34,0.935,3.7,9.5,1.7,5.1,0.7,0.8,0.2,1.9,1.4,1.3,CHA,ok,1641733.0,Nick Smith Jr.,-0.3
Dereck Lively,2023,19.0,Center,1641726.0,2024-25,3.4,36.0,23.1,8.7,7.5,2.4,0.6,1.6,0.702,0.0,0.63,3.7,5.3,0.0,0.0,1.3,2.0,2.9,4.6,1.1,2.8,DAL,ok,1641726.0,Dereck Lively II,1.1
Noah Clowney,2023,20.0,Power Forward/Center,1641730.0,2025-26,-5.0,66.0,27.0,12.3,4.1,1.6,0.8,0.7,0.396,0.329,0.804,3.8,9.6,2.0,5.9,2.7,3.4,0.8,3.3,1.5,2.5,BKN,ok,1641730.0,Noah Clowney,0.1
Trayce Jackson-Davis,2023,21.0,Power Forward/Center,1631218.0,2023-24,0.5,68.0,16.6,7.9,5.0,1.2,0.4,1.1,0.702,0.0,0.561,3.4,4.9,0.0,0.0,1.1,1.9,2.0,3.0,0.7,1.6,GSW,ok,1631218.0,Trayce Jackson-Davis,1.4
Rayan Rupert,2023,22.0,Shooting Guard/Small Forward,1641712.0,2025-26,-5.0,64.0,16.8,5.2,2.9,1.1,0.9,0.1,0.393,0.324,0.778,1.9,4.9,0.7,2.1,0.7,0.8,0.8,2.2,0.9,1.9,MEM,ok,1641712.0,Rayan Rupert,-0.3
Brandin Podziemski,2023,23.0,Point Guard/Shooting Guard,1641764.0,2025-26,0.2,82.0,28.4,13.8,5.1,3.7,1.1,0.2,0.455,0.371,0.797,4.8,10.6,1.9,5.0,2.3,2.9,0.9,4.2,1.6,1.7,GSW,ok,1641764.0,Brandin Podziemski,1.2
Jaime Jaquez,2023,24.0,Small Forward/Power Forward,1631170.0,2025-26,1.9,75.0,28.3,15.4,5.0,4.7,0.7,0.3,0.507,0.317,0.769,6.2,12.2,0.8,2.4,2.2,2.9,1.3,3.7,2.0,1.8,MIA,ok,1631170.0,Jaime Jaquez Jr.,1.1
Julian Strawther,2023,25.0,Small Forward,1631124.0,2024-25,-1.1,65.0,21.3,9.0,2.2,1.3,0.6,0.2,0.432,0.349,0.822,3.2,7.5,1.4,4.1,1.1,1.4,0.3,1.9,0.9,2.3,DEN,ok,1631124.0,Julian Strawther,-0.1
Jett Howard,2023,26.0,Shooting Guard,1641724.0,2025-26,-1.3,55.0,12.6,5.5,1.6,0.8,0.2,0.2,0.418,0.372,0.949,1.9,4.6,1.0,2.6,0.7,0.7,0.4,1.2,0.3,1.2,ORL,ok,1641724.0,Jett Howard,0.0
