 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Tyler Stevenson","Southern Miss.","So.","6-8","G","31","204","6.6"
"","Emmitt Williams","LSU","So.","6-6","F","31","204","6.6"
"247","Wajid Aminu","North Florida","Sr.","6-7","F","33","217","6.6"
"","Bolden Brace","Northeastern","Sr.","6-6","G","33","217","6.6"
"249","Bernie Andre","Northern Ariz.","Jr.","6-6","F","30","197","6.6"
"","Jayden Martinez","New Hampshire","So.","6-7","F","30","197","6.6"
"","Joel Soriano","Fordham","Fr.","6-11","F","30","197","6.6"
"","Dimencio Vaughn","Rider","Jr.","6-5","F","30","197","6.6"
Reclassifying
"NR","Manny Littles","North Ala.","So.","6-7","F","27","279","10.3"
"NR","Dejon Davis","California Baptist","Sr.","6-7","F","31","300","9.7"

NCAA Men's Basketball
Division IAssists Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","AST","APG"
"1","Kameron Langley","N.C. A&T","Jr.","6-2","G","31","247","8.0"
"2","Javon Levi","UTRGV","Jr.","5-11","G","25","199","8.0"
"3","Zavier Simpson","Michigan","Sr.","6-0","G","30","236","7.9"
"4","Jason Preston","Ohio","So.","6-3","G","32","238","7.4"
"5","Josh Sharkey","Samford","Sr.","5-10","G","30","217","7.2"
"6","Colbey Ross","Pepperdine","Jr.","6-1","G","32","229","7.2"
"7","Tommy Funk","Army West Point","Sr.","5-11","G","30","212","7.1"
"8","Markell Johnson","NC State","Sr.","6-1","G","31","210","6.8"
"9","Marcus Carr","Minnesota","So.","6-2","G","31","207","6.7"
"10","Kendric Davis","SMU","So.","5-11","G","26","173","6.7"
"11","Jermaine Marrow","Hampton","Sr.","6-0","G","28","183","6.5"
"12","Jonah Radebaugh","Northern Colo.","Sr.","6-2","G","31","202","6.5"
"13","Ivan Gandia-Rosa","North Florida","Sr.","6-1","G","33","211","6.4"
"14","Cam Mack","Nebraska","So.","6-2","G","28","179","6.4"
"15","Tre Jones","Duke","So.","6-2","G","29","185","6.4"
"16","Ashton Hagans","Kentucky","So.","6-6","G","30","191","6.4"
"17","Grayson Murphy","Belmont","So.","6-3","G","33","203","6.2"
"18","Charlie Moore","DePaul","Jr.","5-11","G","32","196","6.1"
"19","Mason Faulkner","Western Caro.","Jr.","6-1","G","31","188","6.1"
"20","Jalen Pickett","Siena","So.","6-4","G","29","175","6.0"
"21","Kyle Lofton","St. Bonaventure","So.","6-3","G","31","186","6.0"
"22","Malik Johnson","Canisius","Sr.","5-10","G","32","189","5.9"
"23","Desure Buie","Hofstra","Sr.","5-11","G","34","200","5.9"
"24","Kihei Clark","Virginia","So.","5-10","G","30","176","5.9"
"","Cassius Winston","Michigan St.","Sr.","6-0","G","30","176","5.9"
"26","Chandler Vaudrin","Winthrop","Jr.","6-7","G","33","191","5.8"
"27","TJ Haws","BYU","Sr.","6-4","G","32","185","5.8"
"28","Armel Potter","George Washington","Sr.","6-1","G","28","161","5.8"
"29","Jacob Gilyard","Richmond","Jr.","5-9","G","31","178","5.7"
"30","DeVante' Jones","Coastal Carolina","So.","6-1","G","32","183","5.7"
"31","Roman Penn","Drake","Jr.","6-0","G","34","192","5.6"
"32","Andrew Nembhard","Florida","So.","6-5","G","31","173","5.6"
"33","Payton Pritchard","Oregon","Sr.","6-2","G","31","172","5.5"
"34","Wabissa Bede","Virginia Tech","Jr.","6-1","G","32","177","5.5"
"35","Yuri Collins","Saint Louis","Fr.","6-0","G","31","171","5.5"
"36","Carlik Jones","Radford","Jr.","6-0","G","32","175","5.5"
"37","Marreon Jackson","Toledo","Jr.","6-1","G","32","172","5.4"
"38","Drew Buggs","Hawaii","Jr.","6-2","G","30","161","5.4"
"","Quincy McKnight","Seton Hall","Sr.","6-4","G","30","161","5.4"
"40","Tyson Batiste","The Citadel","Sr.","6-2","G","30","160","5.3"
"41","Nico Mannion","Arizona","Fr.","6-3","G","32","169","5.3"
"42","Sincere Carry","Duquesne","So.","6-1","G","30","158","5.3"
"43","Davonta Jordan","Buffalo","Sr.","6-2","G","32","168","5.3"
"44","Prentiss Hubb","Notre Dame","So.","6-3","G","31","162","5.2"
"","Kira Lewis Jr.","Alabama","So.","6-3","G","31","162","5.2"
"46","AJ Brodeur","Penn","Sr.","6-8","F","27","140","5.2"
"47","Holland Woods","Portland St.","Jr.","6-0","G","32","165","5.2"
"48","Ivy Smith.Jr","Grambling","Sr.","6-0","G","32","164","5.1"
"49","Te'Jon Lucas","Milwaukee","Jr.","6-2","G","30","153","5.1"
"50","Malachi Flynn","San Diego St.","Jr.","6-1","G","32","163","5.1"
"","Xavier Johnson","Pittsburgh","So.","6-3","G","32","163","5.1"
"52","Marlon Stewart","North Dakota","Sr.","6-3","G","33","168","5.1"
"","Camren Wynter","Drexel","So.","6-2","G","33","168","5.1"
"54","Tyger Campbell","UCLA","Fr.","5-11","G","31","156","5.0"
"","Marcus Zegarowski","Creighton","So.","6-2","G","31","156","5.0"
"56","McKinley Wright","Colorado","Jr.","6-0","G","32","159","5.0"
"57","Sean East II","Massachusetts","Fr.","6-3","G","31","153","4.9"
"58","Jalen Crutcher","Dayton","Jr.","6-1","G","30","148","4.9"
"59","Jarron Cumberland","Cincinnati","Sr.","6-5","G","27","133","4.9"
"60","Traci Carter","Hartford","Sr.","6-0","G","33","162","4.9"
"61","Antonio Daye","FIU","So.","6-3","G","31","152","4.9"
"62","Von Julien","Southeastern La.","Sr.","6-1","G","30","147","4.9"
"63","Terrell Brown Jr.","Seattle U","Jr.","6-3","G","29","141","4.9"
"64","Markquis Nowell","Little Rock","So.","5-8","G","28","136","4.9"
"65","Jordan Perkins","N.C. Central","Jr.","6-1","G","31","150","4.8"
"66","V.J. Holmes","Lamar University","Sr.","6-4","G","31","149","4.8"
"67","Tarkus Ferguson","UIC","Sr.","6-4","G","32","153","4.8"
"68","Sam Sessoms","Binghamton","So.","6-0","G","29","138","4.8"
"69","Anthony Cowan","Maryland","Sr.","6-0","G","31","147","4.7"
"","Javion Hamlet","North Texas","Jr.","6-4","G","31","147","4.7"
"71","Sa'eed Nelson","American","Sr.","6-1","G","29","137","4.7"
"72","Darrell Brown","Bradley","Sr.","5-10","G","32","151","4.7"
"73","Jordan Burns","Colgate","Jr.","6-0","G","33","154","4.7"
"","Aaron Thompson","Butler","Jr.","6-2","G","27","126","4.7"
"75","Marcus Garrett","Kansas","Jr.","6-5","G","31","144","4.6"
"76","Jaquan Lyle","New Mexico","Sr.","6-5","G","29","134","4.6"
"77","TJ Washington","Utah Valley","Sr.","6-0","G","28","129","4.6"
"78","Brandon Childress","Wake Forest","Sr.","6-0","G","30","138","4.6"
"","Fatts Russell","Rhode Island","Jr.","5-10","G","30","138","4.6"
"80","Harald Frey","Montana St.","Sr.","6-1","G","31","142","4.6"
"81","Chris Clarke","Texas Tech","Sr.","6-6","F","30","137","4.6"
"82","JayQuan McCloud","Green Bay","Sr.","6-2","G","33","150","4.5"
"83","Isaac Likekele","Oklahoma St.","So.","6-5","G","28","127","4.5"
"84","Ethan Thompson","Oregon St.","Jr.","6-5","G","31","140","4.5"
"85","Dante Treacy","Robert Morris","So.","6-0","G","34","153","4.5"
"","Isaiah Stevens","Colorado St.","Fr.","6-0","G","32","144","4.5"
"87","J'Von McCormick","Auburn","Sr.","6-0","G","31","139","4.5"
"","Sahvir Wheeler","Georgia","Fr.","5-9","-","31","139","4.5"
"89","Antoine Davis","Detroit Mercy","So.","6-1","G","30","134","4.5"
"","Rich Kelly","Quinnipiac","Jr.","6-1","G","30","134","4.5"
"","Mike Smith","Columbia","Sr.","5-11","G","30","134","4.5"
"92","Rylan Jones","Utah","Fr.","6-1","G","28","125","4.5"
"93","Collin Gillespie","Villanova","Jr.","6-2","G","31","138","4.5"
"","Loren Cristian Jackson","Akron","Jr.","5-8","G","31","138","4.5"
"95","Cam Shelton","Northern Ariz.","So.","6-2","G","30","133","4.4"
"","Justin Thomas","Morehead St.","Jr.","5-11","G","30","133","4.4"
"97","Kane Williams","Georgia St.","Jr.","6-4","G","32","140","4.4"
"98","Keishawn Davidson","Tennessee Tech","Fr.","6-2","G","30","131","4.4"
"99","Ahmad Clark","UAlbany","Sr.","6-1","G","31","134","4.3"
"","Cartier Diarra","Kansas St.","Jr.","6-4","G","31","134","4.3"
"101","Darius Quisenberry","Youngstown St.","So.","6-2","G","32","138","4.3"
"","Eli Scott","LMU (CA)","Jr.","6-6","F","32","138","4.3"
"103","Jon Axel Gudmunsson","Davidson","Sr.","6-4","G","30","129","4.3"
"","Eric Monroe","Yale","Sr.","6-2","G","30","129","4.3"
"105","Ryan Daly","Saint Joseph's","Sr.","6-4","G","30","128","4.3"
"106","Austen Awosika","Cal St. Fullerton","Sr.","6-3","G","31","132","4.3"
"","Alex Lomax","Memphis","So.","6-0","G","31","132","4.3"
"","Tyresse Williford","SIUE","Sr.","5-10","G","31","132","4.3"
"109","Ryan Woolridge","Gonzaga","Sr.","6-3","G","33","140","4.2"
"110","Ethan Anderson","Southern California","Fr.","6-1","G","31","131","4.2"
"","Mark Freeman","Tennessee St.","Fr.","5-10","G","31","131","4.2"
"","Laquincy Rideau","South Fla.","Sr.","6-1","G","31","131","4.2"
"","D'Mitrik Trice","Wisconsin","Jr.","6-0","G","31","131","4.2"
"114","A.J. Lawson","McNeese","Jr.","6-5","G","32","135","4.2"
"115","K.J. Jackson","UMBC","Sr.","6-2","G","29","122","4.2"
"116","Sergio El Darwich","Maine","Sr.","6-4","G","25","105","4.2"
"117","Saben Lee","Vanderbilt","Jr.","6-2","G","32","134","4.2"
"118","Ellis Magnuson","Eastern Wash.","Fr.","6-1","G","31","129","4.2"
"","Javonte Smart","LSU","So.","6-4","G","31","129","4.2"
"120","Jordan Cohen","Lehigh","Sr.","6-1","G","32","133","4.2"
"","Taevion Kinsey","Marshall","So.","6-5","G","32","133","4.2"
"","Cameron Krutwig","Loyola Chicago","Jr.","6-9","C","32","133","4.2"
"123","Jordan Shepherd","Charlotte","Jr.","6-4","G","27","112","4.1"
"124","Tyrik Armstrong","Texas Southern","Sr.","5-10","G","28","116","4.1"
"125","Jaquori McLaughlin","UC Santa Barbara","Jr.","6-4","G","30","124","4.1"
"126","Deondre Burns","Oral Roberts","Sr.","6-3","G","31","128","4.1"
"127","Remy Martin","Arizona St.","Jr.","6-0","G","31","127","4.1"
"128","Jarrod West","Marshall","Jr.","5-11","G","32","131","4.1"
"129","Stevie Jordan","Rider","Sr.","6-0","G","30","122","4.1"
"130","Ezra Manjon","UC Davis","Fr.","6-0","G","32","130","4.1"
"131","Jon Williams","Robert Morris","Jr.","6-1","G","34","138","4.1"
"132","Eyassu Worku","UC Irvine","Sr.","6-2","G","32","129","4.0"
"133","Hunter Maldonado","Wyoming","So.","6-7","G","33","132","4.0"
"","Terrell Allen","Georgetown","Sr.","6-3","G","32","128","4.0"
"","Lindsey Drew","Nevada","Sr.","6-4","G","31","124","4.0"
"","Trent Forrest","Florida St.","Sr.","6-5","G","31","124","4.0"
"","Naji Marshall","Xavier","Jr.","6-7","F","31","124","4.0"
"","Connor McCaffery","Iowa","So.","6-5","G","31","124","4.0"
"","Devon Dotson","Kansas","So.","6-2","G","30","120","4.0"
"","Deshon Parker","James Madison","So.","6-4","G","30","120","4.0"
"","Isaac Bonton","Washington St.","Jr.","6-3","G","28","112","4.0"
"","Dylan Frye","Bowling Green","Sr.","6-2","G","28","112","4.0"
"","Isaiah Washington","Iona","Jr.","6-1","G","28","112","4.0"
"","Jahlil Jenkins","FDU","Jr.","6-0","G","27","108","4.0"
"","Jose Alvarado","Georgia Tech","Jr.","6-0","G","24","96","4.0"
"146","Darius Brown II","CSUN","So.","6-2","G","32","127","4.0"
"","Malik Curry","Old Dominion","Jr.","6-1","G","32","127","4.0"
"148","Marlin Davis","Texas St.","Sr.","6-2","G","32","126","3.9"
"","Jake Toolson","BYU","Sr.","6-5","G","32","126","3.9"
"150","Ahsan Asadullah","Lipscomb","So.","6-9","C","31","122","3.9"
"","Grant Riller","Col. of Charleston","Sr.","6-3","G","31","122","3.9"
"","Pat Spencer","Northwestern","Sr.","6-3","G","31","122","3.9"
"","Trey Wertz","Santa Clara","So.","6-5","G","31","122","3.9"
"154","Jalen Harris","Nevada","Jr.","6-6","G","30","118","3.9"
"155","Damian Chong Qui","Mount St. Mary's","So.","5-8","G","32","125","3.9"
"","Sam Merrill","Utah St.","Sr.","6-5","G","32","125","3.9"
"157","Jr. Clay","Tennessee Tech","So.","6-0","G","31","121","3.9"
"","Dru Smith","Missouri","Jr.","6-3","G","31","121","3.9"
"159","Kevin Johnson","Nicholls","Jr.","5-10","G","29","113","3.9"
"160","Desmond Bane","TCU","Sr.","6-5","G","32","124","3.9"
"161","Sayeed Pridgett","Montana","Sr.","6-5","G","31","120","3.9"
"162","Jimmy Sotos","Bucknell","Jr.","6-3","G","34","131","3.9"
"163","Czar Perry","CSU Bakersfield","Jr.","6-2","G","31","119","3.8"
"164","Ian DuBose","Houston Christian","Jr.","6-4","G","29","111","3.8"
"165","Davion Mitchell","Baylor","So.","6-2","G","30","114","3.8"
"166","Jordan Bruner","Yale","Sr.","6-9","F","28","106","3.8"
"","Maurice Howard","Alcorn","Sr.","6-1","G","28","106","3.8"
"168","Keith Braxton","Saint Francis","Sr.","6-5","G","32","121","3.8"
"","Phlandrous Fleming Jr.","Charleston So.","Jr.","6-5","G","32","121","3.8"
"170","Alterique Gilbert","UConn","Jr.","6-0","G","30","113","3.8"
"171","Parker Stewart","UT Martin","So.","6-5","G","25","94","3.8"
"172","Dazon Ingram","UCF","Sr.","6-6","G","29","109","3.8"
"173","Tommy Kuhse","Saint Mary's (CA)","Jr.","6-2","G","33","124","3.8"
"174","Jalen Warren","FGCU","Jr.","6-3","G","32","120","3.8"
"","R.J. Fuqua","Oral Roberts","So.","5-11","G","24","90","3.8"
"176","Jordan Barnes","Indiana St.","Sr.","5-11","G","30","111","3.7"
"","Djordje Dimitrijevic","Mercer","Sr.","6-2","G","30","111","3.7"
"178","Kevin Anderson","Delaware","Jr.","6-5","G","33","122","3.7"
"179","Trey McGowens","Pittsburgh","So.","6-4","G","32","118","3.7"
"","Christian Turner","Gardner-Webb","Sr.","5-10","G","32","118","3.7"
"181","Tristen Newton","East Carolina","Fr.","6-5","G","31","114","3.7"
"182","DeJon Jarreau","Houston","Jr.","6-5","G","30","110","3.7"
"","Antonio Williams","Kent St.","Sr.","6-0","G","30","110","3.7"
"184","Chase Adams","Portland","Fr.","5-8","G","32","117","3.7"
"","David Azore","UT Arlington","So.","6-4","G","32","117","3.7"
"","Tevin Brown","Murray St.","So.","6-5","G","32","117","3.7"
"","Daejon Davis","Stanford","Jr.","6-3","G","32","117","3.7"
"","Alex Hunter","Furman","Jr.","5-11","G","32","117","3.7"
"","Jagan Mosely","Georgetown","Sr.","6-3","G","32","117","3.7"
"","Brian Warren","UT Arlington","Sr.","5-9","G","32","117","3.7"
"191","Dalvin White","USC Upstate","So.","5-10","G","29","106","3.7"
"192","Jovan Blacksher Jr.","Grand Canyon","Fr.","5-11","G","30","109","3.6"
"193","Cameron Tucker","Alabama A&M","Fr.","6-1","G","30","108","3.6"
"","Triston Simpson","South Dakota","Sr.","6-1","G","25","90","3.6"
"195","Justin Roberts","Georgia St.","So.","5-10","G","32","115","3.6"
"196","Jashaun Agosto","LIU","Sr.","6-0","G","26","93","3.6"
"","Kobe Webster","Western Ill.","Jr.","6-0","G","26","93","3.6"
"198","Scotty Pippen Jr.","Vanderbilt","Fr.","6-3","G","32","114","3.6"
"199","Storm Murphy","Wofford","Jr.","5-11","G","34","121","3.6"
"","Daniel Sackey","Valparaiso","So.","5-9","G","34","121","3.6"
"201","Caleb Fields","Arkansas St.","Fr.","6-0","G","31","110","3.5"
"202","Joseph Girard III","Syracuse","Fr.","6-1","G","32","113","3.5"
"203","Jamaree Bouyea","San Francisco","Jr.","6-2","G","34","120","3.5"
"204","RJ Nembhard","TCU","So.","6-4","G","29","102","3.5"
"205","Drew Peterson","Rice","So.","6-8","F","32","112","3.5"
"","Geo Baker","Rutgers","Jr.","6-4","G","28","98","3.5"
"207","Javante McCoy","Boston U.","Jr.","6-5","G","33","115","3.5"
"208","DeJuan Clayton","Coppin St.","Jr.","6-2","G","31","108","3.5"
"","Drew Lutz","UIW","Fr.","6-1","G","31","108","3.5"
"210","Craig Beaudion","Cleveland St.","Jr.","6-3","G","24","83","3.5"
"211","Jarred Godfrey","Purdue Fort Wayne","So.","6-5","G","33","114","3.5"
"","Kevin Kangu","Oakland","Jr.","6-4","G","33","114","3.5"
"","Carlos Paez","Austin Peay","Fr.","5-11","G","33","114","3.5"
"214","Samuel Chaput","Monmouth","So.","6-0","G","31","107","3.5"
"","Quinton Rose","Temple","Sr.","6-8","F","31","107","3.5"
"","CJ Walker","Ohio St.","Jr.","6-1","G","31","107","3.5"
"217","Rasheem Dunn","St. John's (NY)","Jr.","6-2","G","29","100","3.4"
"","Grant Golden","Richmond","Jr.","6-10","F","29","100","3.4"
"219","Rob Phinisee","Indiana","So.","6-1","G","27","93","3.4"
"220","Jaylen Minnett","IU Indy","Jr.","6-1","G","32","110","3.4"
"","DaQuan Smith","Murray St.","Fr.","6-1","G","32","110","3.4"
"222","Bryce Barnes","William & Mary","Sr.","5-11","G","30","103","3.4"
"","Michael Cubbage","Marist","Jr.","6-4","G","30","103","3.4"
"","Matt Lewis","James Madison","Jr.","6-5","G","30","103","3.4"
"225","Michael Devoe","Georgia Tech","So.","6-5","G","28","96","3.4"
"226","Travis Fields","Radford","Sr.","5-9","G","31","106","3.4"
"","Mason Jones","Arkansas","Jr.","6-5","G","31","106","3.4"
"","Gabe Watson","Southern Miss.","So.","6-1","G","31","106","3.4"
"229","Bryce Fowler","Sacramento St.","Jr.","6-6","G","29","99","3.4"
"","Derryck Thornton","Boston College","Sr.","6-2","G","29","99","3.4"
"231","Elijah Hughes","Syracuse","Jr.","6-6","F","32","109","3.4"
"232","Jamarius Burton","Wichita St.","So.","6-4","G","30","102","3.4"
"","Matt Coleman III","Texas","Jr.","6-2","G","30","102","3.4"
"234","Ayinde Hikim","La Salle","Fr.","5-11","G","29","98","3.4"
"","Devontae Lane","Central Mich.","Jr.","6-2","G","29","98","3.4"
"236","Tyler Cheese","Akron","Sr.","6-5","G","30","101","3.4"
"237","Garrett Gilkeson","VMI","Sr.","6-1","G","33","111","3.4"
"","Michael Littlejohn","Tennessee St.","Sr.","5-10","G","33","111","3.4"
"239","Rex Pflueger","Notre Dame","Sr.","6-6","G","31","104","3.4"
"","Tyson Walker","Northeastern","Fr.","6-1","G","31","104","3.4"
"241","Micah Bradford","Southern U.","Sr.","6-1","G","32","107","3.3"
"","Booty Butler","Austin Peay","So.","6-0","G","32","107","3.3"
"","Amauri Hardy","UNLV","Jr.","6-2","G","32","107","3.3"
"244","Ayo Dosunmu","Illinois","So.","6-5","G","30","100","3.3"
"","Zigmars Raimo","Hawaii","Sr.","6-7","F","30","100","3.3"
"","Tamenang Choh","Brown","Jr.","6-5","F","27","90","3.3"
"247","Darian Adams","Troy","Jr.","6-3","G","25","83","3.3"
"248","John Crosby","Delaware St.","Sr.","6-3","G","32","106","3.3"
"249","Pierre Crockrell II","Pacific","Fr.","6-0","G","33","109","3.3"
"250","Jaheam Cornwall","Gardner-Webb","Jr.","6-0","G","32","105","3.3"
"","Devontae Shuler","Ole Miss","Jr.","6-2","G","32","105","3.3"
Reclassifying
"NR","Juvaris Hayes","Merrimack","Sr.","6-0","G","31","198","6.4"
"NR","Milan Acquaah","California Baptist","Jr.","6-3","G","31","179","5.8"

NCAA Men's Basketball
Division IBlocked Shots Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","BLKS","BKPG"
"1","Osasumwen Osaghae","FIU","Sr.","6-7","F","32","122","3.81"
"2","Kylor Kelley","Oregon St.","Sr.","7-0","F","31","107","3.45"
"3","Romaro Gill","Seton Hall","Sr.","7-2","C","30","95","3.17"
"4","Hayden Koval","Central Ark.","Jr.","7-1","C","31","95","3.06"
"5","Liam Robbins","Drake","So.","7-0","F","34","99","2.91"
"6","AJ Wilson","George Mason","Jr.","6-7","F","32","92","2.88"
"7","Manny Bates","NC State","Fr.","6-11","F","29","83","2.86"
"8","Michael Hughes","Duquesne","Jr.","6-8","C","30","82","2.73"
"9","Onyeka Okongwu","Southern California","Fr.","6-9","F","28","76","2.71"
"10","Emmanuel Olojakpoke","Utah Valley","Sr.","6-8","F","30","81","2.70"
"11","Kevin Samuel","TCU","So.","7-0","C","32","85","2.66"
"12","Akok Akok","UConn","Fr.","6-10","F","25","66","2.64"
"13","Jare'l Spellman","Sacred Heart","Sr.","6-10","F","33","87","2.64"
"14","Shamarkus Kennedy","McNeese","Sr.","6-8","F","31","81","2.61"
"15","Hall Elisias","Bryant","Jr.","6-7","F","30","78","2.60"
"16","Udoka Azubuike","Kansas","Sr.","7-0","C","31","80","2.58"
"17","Hasahn French","Saint Louis","Jr.","6-7","F","30","77","2.57"
"18","Paul Reed","DePaul","Jr.","6-9","F","29","74","2.55"
"19","Joshua Morgan","Long Beach St.","Fr.","6-11","C","32","80","2.50"
"20","Osun Osunniyi","St. Bonaventure","So.","6-10","C","24","59","2.46"
"21","James Banks III","Georgia Tech","Sr.","6-10","C","31","76","2.45"
"","Daniel Oturu","Minnesota","So.","6-10","C","31","76","2.45"
"23","KC Ndefo","Saint Peter's","So.","6-7","F","28","67","2.39"
"24","Yves Pons","Tennessee","Jr.","6-6","G","31","73","2.35"
"","Jalen Smith","Maryland","So.","6-10","F","31","73","2.35"
"26","Sal Nuhu","Portland St.","Sr.","6-8","F","25","56","2.24"
"27","Ludovic Dufeal","Gardner-Webb","So.","6-8","F","32","71","2.22"
"28","Freddie Gillespie","Baylor","Sr.","6-8","F","30","66","2.20"
"","Mike Watkins","Penn St.","Sr.","6-9","C","30","66","2.20"
"30","Jaylan Gainey","Brown","So.","6-9","F","25","54","2.16"
"31","Brendan Medley-Bacon","Coppin St.","So.","7-0","C","31","66","2.13"
