 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"193","Jerrelle Benimon","Towson","Sr.","6-8","F","36","130","3.6"
"194","Devon Saddler","Delaware","Sr.","6-2","G","28","101","3.6"
"195","Kaheem Ransom","Sam Houston","Jr.","6-1","C","35","126","3.6"
"","Rodney Elliott","UMBC","Fr.","6-0","G","30","108","3.6"
"197","Milton Doyle","Loyola Chicago","Fr.","6-4","G","32","115","3.6"
"","Roberto Nelson","Oregon St.","Sr.","6-4","G","32","115","3.6"
"199","Roy Devyn Marble","Iowa","Sr.","6-6","G","33","118","3.6"
"200","Mike Talley","Eastern Mich.","Jr.","5-11","G","37","132","3.6"
"201","Dylan Garrity","Sacramento St.","Jr.","6-2","G","30","107","3.6"
"","Isiah Umipig","Seattle U","Jr.","6-0","G","30","107","3.6"
"203","Prince Williams","East Carolina","So.","6-5","G","34","121","3.6"
"204","Kevin Pangos","Gonzaga","Jr.","6-2","G","36","128","3.6"
"205","Alexander Barlow","Butler","Jr.","5-11","G","31","110","3.5"
"206","Lonnie McClanahan","UT Arlington","Jr.","6-1","G","32","113","3.5"
"","Brandon Young","DePaul","Sr.","6-4","G","32","113","3.5"
"208","Geron Johnson","Memphis","Sr.","6-3","G","34","120","3.5"
"209","Brandon Clark","Santa Clara","Jr.","6-0","G","33","116","3.5"
"210","Daniel Mullings","New Mexico St.","Jr.","6-2","G","35","123","3.5"
"211","Cezar Guerrero","Fresno St.","So.","6-1","G","39","137","3.5"
"212","Anthony 'Cat' Barber","NC State","Fr.","6-2","G","36","126","3.5"
"","Isaiah Sykes","UCF","Sr.","6-5","G","30","105","3.5"
"","Tavon Blackmon","Brown","Fr.","6-0","G","28","98","3.5"
"","Devin Cherry","Cornell","Jr.","6-4","G","28","98","3.5"
"","Ty Greene","USC Upstate","Jr.","6-3","G","26","91","3.5"
"217","Tyreek Duren","La Salle","Sr.","6-0","G","31","108","3.5"
"","Brett Olson","Denver","Jr.","6-5","G","31","108","3.5"
"219","Brian Williams","Jacksonville St.","Sr.","6-1","G","29","101","3.5"
"220","Ryan Arcidiacono","Villanova","So.","6-3","G","34","118","3.5"
"221","K.C. Ross-Miller","New Mexico St.","Jr.","6-1","G","30","104","3.5"
"222","Rashun Davis","Radford","So.","5-11","G","35","121","3.5"
"","Trey Pinkney","SFA","So.","5-9","G","35","121","3.5"
"224","Brandon Taylor","Utah","So.","5-10","G","33","114","3.5"
"225","Marshun Newell","UT Martin","Jr.","6-3","G","31","107","3.5"
"226","Isaiah Williams","Samford","Fr.","6-1","G","30","103","3.4"
"227","D'Vonne Pickett","Seattle U","Sr.","6-0","G","29","99","3.4"
"228","Zach Nelson","Utah Valley","Fr.","6-7","F","32","109","3.4"
"229","Shannon Scott","Ohio St.","Jr.","6-1","G","35","119","3.4"
"230","Dorrian Williams","Missouri St.","So.","6-3","G","33","112","3.4"
"231","Hugh Greenwood","New Mexico","Jr.","6-3","G","31","105","3.4"
"","Jorge Perez-Laham","High Point","Fr.","6-1","G","31","105","3.4"
"233","Jordan Clarkson","Missouri","Jr.","6-5","G","35","118","3.4"
"234","Derrick Colter","Duquesne","So.","5-11","G","30","101","3.4"
"","Ron Curry","James Madison","So.","6-3","G","30","101","3.4"
"236","Tyler Kalinoski","Davidson","Jr.","6-4","G","33","111","3.4"
"","Petey McClain","ETSU","So.","6-0","G","33","111","3.4"
"238","Ryan Boatright","UConn","Jr.","6-0","G","39","131","3.4"
"239","Miles Jackson-Cartwright","Penn","Sr.","6-3","G","28","94","3.4"
"240","Deon Mitchell","UNI","Jr.","6-1","G","31","104","3.4"
"","Bryce Pressley","Portland","So.","6-4","G","31","104","3.4"
"242","Trelun Banks","Southern U.","Fr.","6-1","G","32","107","3.3"
"243","Fred Miller","USC Upstate","Jr.","6-4","G","34","113","3.3"
"244","Shaquille Boga","UTRGV","Jr.","5-11","G","31","103","3.3"
"245","Askia Booker","Colorado","Jr.","6-2","G","35","116","3.3"
"246","J.J. Avila","Colorado St.","Jr.","6-7","F","32","106","3.3"
"247","Josh Greene","CSUN","Sr.","6-0","G","35","115","3.3"
"","Javorn Farrell","UTRGV","Sr.","6-5","F","28","92","3.3"
"249","Daniel Bejarano","Colorado St.","Jr.","6-4","G","32","105","3.3"
"250","Isaac Mack","New Orleans","Sr.","6-1","G","25","82","3.3"
Reclassifying
"NR","Mitchell Badillo","UIW","So.","5-10","G","27","117","4.3"
"NR","Denzel Livingston","UIW","Jr.","6-4","G","27","102","3.8"
"NR","Chad Holley","UMass Lowell","Jr.","5-10","G","26","89","3.4"
"NR","Akeem Williams","UMass Lowell","Sr.","5-10","G","28","95","3.4"
"NR","CJ Carter","Omaha","Jr.","6-1","G","31","105","3.4"
"NR","Devin Patterson","Omaha","So.","5-11","G","32","106","3.3"

NCAA Men's Basketball
Division IBlocked Shots Per Game
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","BLKS","BKPG"
"1","Jordan Bachynski","Arizona St.","Sr.","7-2","C","33","133","4.03"
"2","Khem Birch","UNLV","Jr.","6-9","F","33","124","3.76"
"3","Rhamel Brown","Manhattan","Sr.","6-7","F","33","120","3.64"
"4","D","UNC Asheville","Sr.","6-10","C","27","98","3.63"
"5","Sim Bhullar","New Mexico St.","So.","7-5","C","30","101","3.37"
"6","Cedric Kuakumensah","Brown","So.","6-8","F","29","93","3.21"
"7","Alec Brown","Green Bay","Sr.","7-1","C","30","94","3.13"
"8","Isaiah Austin","Baylor","So.","7-1","C","38","119","3.13"
"9","Jordan Mickey","LSU","Fr.","6-8","F","34","106","3.12"
"","Mamadou Ndiaye","UC Irvine","Fr.","7-6","C","34","106","3.12"
"11","A.J. Hammons","Purdue","So.","7-0","C","31","96","3.10"
"12","Chris Horton","Austin Peay","So.","6-8","C","30","92","3.07"
"13","Jyles Smith","Savannah St.","Sr.","6-9","F","32","98","3.06"
"14","D.J. Covington","VMI","Sr.","6-9","F","35","106","3.03"
"15","Michale Kyser","Louisiana Tech","Jr.","6-10","F","36","109","3.03"
"16","Ian Chiles","Morgan St.","Sr.","7-2","C","31","92","2.97"
"","Z. Mason","Chattanooga","Sr.","6-5","F","31","92","2.97"
"","Du'Vaughn Maxwell","Hampton","Sr.","6-7","F","31","92","2.97"
"19","Chris Obekpa","St. John's (NY)","So.","6-10","C","32","94","2.94"
"20","Justin Jackson","Cincinnati","Sr.","6-8","F","34","99","2.91"
"21","Naofall Folahan","Wagner","Sr.","6-11","C","31","89","2.87"
"22","Willie Cauley-Stein","Kentucky","So.","7-0","F","37","106","2.86"
"23","Reggie Lynch","Illinois St.","Fr.","6-10","C","34","96","2.82"
"24","K.J. McDaniels","Clemson","Jr.","6-5","G","36","100","2.78"
"25","Richaun Holmes","Bowling Green","Jr.","6-8","F","32","88","2.75"
"26","Tashawn Thomas","Houston","Jr.","6-8","G","33","90","2.73"
"27","Kendall Gray","Delaware St.","Jr.","6-10","C","30","81","2.70"
"28","Shawn Long","Louisiana","So.","6-9","F","34","91","2.68"
"29","Alex Kirk","New Mexico","Jr.","7-0","C","32","85","2.66"
"30","Da'Shonte Riley","Eastern Mich.","Sr.","7-0","C","37","96","2.59"
"31","Joel Embiid","Kansas","Fr.","7-0","C","28","72","2.57"
"32","Aaric Murray","Texas Southern","Sr.","6-10","C","34","86","2.53"
"33","Kevin Ferguson","Army West Point","So.","6-10","C","31","78","2.52"
"34","Skylar Spencer","San Diego St.","So.","6-10","F","36","89","2.47"
"35","Hassan Martin","Rhode Island","Fr.","6-7","F","32","79","2.47"
"36","Brendan Lane","Pepperdine","Sr.","6-9","F","30","73","2.43"
"37","Daniel Miller","Georgia Tech","Sr.","6-11","C","33","80","2.42"
"38","Carson Desrosiers","Providence","Jr.","7-0","F","34","82","2.41"
"39","Curtis Washington","Georgia St.","Jr.","6-10","F","33","78","2.36"
"40","Alan Williams","UC Santa Barbara","Jr.","6-7","C","28","66","2.36"
"41","Brandon Goode","Norfolk St.","Sr.","7-0","C","34","80","2.35"
"42","Taylor Johns","UC Riverside","So.","6-7","F","31","72","2.32"
"43","Amida Brimah","UConn","Fr.","7-0","C","40","92","2.30"
"44","Kelvin Penn","Fla. Atlantic","Jr.","6-6","F","31","71","2.29"
"45","Chris Udofia","Denver","Sr.","6-6","F","31","70","2.26"
"46","Richard Ross","Old Dominion","Jr.","6-7","F","36","81","2.25"
"","Omar Oraby","Southern California","Sr.","7-2","C","32","72","2.25"
"48","Javon McCrea","Buffalo","Sr.","6-6","F","29","65","2.24"
"49","Youssou Ndoye","St. Bonaventure","Jr.","7-0","C","33","73","2.21"
"50","Cady Lalanne","Massachusetts","Jr.","6-9","F","33","72","2.18"
"51","Cameron Ridley","Texas","So.","6-10","C","35","76","2.17"
"52","Asauhn Dixon-Tatum","Auburn","Sr.","7-0","C","30","64","2.13"
"","Ousmane Drame","Quinnipiac","Jr.","6-9","F","30","64","2.13"
"54","Jordan Heath","Canisius","Sr.","6-10","F","34","72","2.12"
"55","Larry Nance Jr.","Wyoming","Jr.","6-8","F","26","55","2.12"
"56","Marvin Frazier","Northwestern St.","Jr.","6-8","C","27","57","2.11"
"57","Keaton Jackson","SIUE","Jr.","6-10","F","31","65","2.10"
"58","Aaron Jones","Ole Miss","Jr.","6-9","F","33","69","2.09"
"59","Moussa Gueye","Valparaiso","Sr.","7-0","C","34","71","2.09"
"60","Nnanna Egwu","Illinois","Jr.","6-11","C","35","73","2.09"
"","David Kravish","California","Jr.","6-10","F","35","73","2.09"
"62","Adam Kemp","Marist","Sr.","6-10","C","28","58","2.07"
"63","Daniel Coursey","Mercer","Sr.","6-10","F","36","74","2.06"
"64","Brandon Peel","Central Conn. St.","So.","6-7","F","30","61","2.03"
"65","Egidijus Mockevicius","Evansville","So.","6-10","C","32","65","2.03"
"66","Brandon West","Jackson St.","Sr.","6-10","C","27","54","2.00"
"67","Landry Nnoko","Clemson","So.","6-10","C","35","69","1.97"
"68","Elliott Eliason","Minnesota","Jr.","6-11","C","37","72","1.95"
"69","Rakeem Christmas","Syracuse","Jr.","6-9","F","34","66","1.94"
"70","Justin Sears","Yale","So.","6-8","F","32","62","1.94"
"71","Phabien Glasco","Central Ark.","Fr.","6-7","F","29","56","1.93"
"72","Josh Huestis","Stanford","Sr.","6-7","F","36","69","1.92"
"73","Shawn Jones","Middle Tenn.","Sr.","6-8","F","33","63","1.91"
"74","Alex Davis","Fresno St.","Jr.","6-9","F","38","72","1.89"
"75","Lucas Troutman","Elon","Sr.","6-10","F","31","58","1.87"
"","Steve Zack","La Salle","Jr.","6-11","C","31","58","1.87"
"77","Boris Bojanovsky","Florida St.","So.","7-3","C","36","67","1.86"
"78","Malcolm Miller","Holy Cross","Jr.","6-7","F","34","63","1.85"
"79","Tony Wroblicky","American","Sr.","6-10","F","33","61","1.85"
"80","Len Springs","Northern Ariz.","Jr.","6-10","C","32","58","1.81"
"81","Jito Kok","San Diego","So.","6-9","C","35","63","1.80"
"82","Shaq Goodwin","Memphis","So.","6-9","F","34","61","1.79"
"83","Scott Eatherton","Northeastern","Jr.","6-8","F","32","57","1.78"
"84","Kyle Tresnak","Weber St.","Sr.","6-10","C","31","55","1.77"
"85","Tre Hale-Edmerson","CSUN","So.","6-9","F","35","62","1.77"
"","Amir Williams","Ohio St.","Jr.","6-11","C","35","62","1.77"
"87","Jarvis Williams","Murray St.","Jr.","6-8","F","34","60","1.76"
"88","Alex Olah","Northwestern","So.","7-0","C","33","58","1.76"
"89","Michael Holyfield","Sam Houston","Jr.","6-10","C","35","61","1.74"
"","Prince Ibeh","Texas","So.","6-11","C","35","61","1.74"
"91","Frank Kaminsky","Wisconsin","Jr.","7-0","F","38","66","1.74"
"92","Kenneth Hall","Western Caro.","Jr.","6-7","F","34","59","1.74"
"93","Przemek Karnowski","Gonzaga","So.","7-1","C","36","62","1.72"
"94","Brandon Edwards","UT Arlington","Sr.","6-6","F","32","55","1.72"
"","Amdy Fall","St. Francis Brooklyn","So.","6-6","F","32","55","1.72"
"96","Vashil Fernandez","Valparaiso","Jr.","6-10","F","34","58","1.71"
"97","Trayvonn Wright","North Dakota St.","Sr.","6-7","F","33","56","1.70"
"98","Devonte Upson","Southeastern La.","Jr.","6-9","C","30","50","1.67"
"99","Imoh Silas","Siena","Jr.","6-9","C","38","63","1.66"
"100","Cameron Black","Bowling Green","Sr.","6-10","C","32","53","1.66"
"","John Bohannon","UTEP","Sr.","6-11","C","32","53","1.66"
"102","John Brown","High Point","So.","6-8","F","31","51","1.65"
"103","Karviar Shepherd","TCU","Fr.","6-11","C","30","49","1.63"
"104","Shawn Glover","Oral Roberts","Sr.","6-7","F","33","53","1.61"
"105","William Truss","Presbyterian","Jr.","6-8","C","32","51","1.59"
"106","Bobby Portis","Arkansas","Fr.","6-10","F","34","54","1.59"
"","Jon Smith","Ohio","Sr.","6-7","F","34","54","1.59"
"108","Calvin Godfrey","Southern U.","Jr.","6-9","F","31","49","1.58"
"","Venky Jois","Eastern Wash.","So.","6-8","F","31","49","1.58"
"110","Ethan O'Day","Vermont","So.","6-9","F","25","39","1.56"
"111","Donovon Jack","Penn St.","So.","6-9","F","34","53","1.56"
"112","Jordan Fouse","Green Bay","So.","6-7","G","31","48","1.55"
"113","Isaiah Armwood","George Washington","Sr.","6-9","F","33","51","1.55"
"114","Tyler Stone","Southeast Mo. St.","Sr.","6-8","F","30","46","1.53"
"115","Moses Kingsley","Arkansas","Fr.","6-10","C","32","49","1.53"
"116","Halil Kanacevic","Saint Joseph's","Sr.","6-8","F","34","52","1.53"
"","Daniel Ochefu","Villanova","So.","6-11","F","34","52","1.53"
"","Brandon Swannegan","Tulsa","So.","6-8","F","34","52","1.53"
"119","Maurice Ndour","Ohio","Jr.","6-9","F","36","55","1.53"
"120","Scooter Gillette","FDU","Sr.","6-9","F","29","44","1.52"
"121","Staphon Blair","UCF","So.","6-9","F","31","47","1.52"
"","Tymell Murphy","FIU","Sr.","6-5","F","31","47","1.52"
"","Ugochukwu Njoku","Detroit Mercy","Sr.","6-10","C","31","47","1.52"
"","Shayne Whittington","Western Mich.","Sr.","6-11","C","31","47","1.52"
"125","Mikael Hopkins","Georgetown","Jr.","6-9","F","33","50","1.52"
"126","Glenn Bryant","Eastern Mich.","Sr.","6-8","F","36","54","1.50"
"","Cameron Bairstow","New Mexico","Sr.","6-9","F","34","51","1.50"
"","Will Kelly","Navy","So.","6-9","F","30","45","1.50"
"","Michael Ochereobia","Western Ill.","Sr.","6-8","C","30","45","1.50"
"130","Donnavan Kirk","Miami (FL)","Sr.","6-9","F","31","46","1.48"
"","Augustine Rubit","South Alabama","Sr.","6-7","C","31","46","1.48"
"132","Tyler Flack","South Dakota","So.","6-7","F","30","44","1.47"
"","Darryl Palmer","South Carolina St.","So.","6-7","F","30","44","1.47"
"134","Demarquelle Tabb","Alabama A&M","---","-","-","28","41","1.46"
"135","Jamal Hunter","Jacksonville St.","Jr.","6-8","F","31","45","1.45"
"136","Tshilidzi Nephawe","New Mexico St.","Jr.","6-10","C","36","52","1.44"
"137","Jesse Chuku","Lehigh","So.","6-9","F","32","46","1.44"
"","Cedrick Williams","UNCW","Jr.","6-9","F","32","46","1.44"
"139","RJ Slawson","Jacksonville","Sr.","6-9","F","30","43","1.43"
"140","Carl Baptiste","Delaware","Sr.","6-8","F","35","50","1.43"
"141","Deandre Daniels","UConn","Jr.","6-9","F","38","54","1.42"
"142","Martin Seiferth","Eastern Wash.","Jr.","6-10","F","31","44","1.42"
"143","Adjehi Baru","Col. of Charleston","Jr.","6-9","F","32","45","1.41"
"","Khaliq Spicer","Kent St.","So.","6-9","F","32","45","1.41"
"","Jordan Vandenberg","NC State","Sr.","7-1","C","32","45","1.41"
"146","Beejay Anya","NC State","Fr.","6-9","F","33","46","1.39"
"147","Damian Jones","Vanderbilt","Fr.","6-10","C","31","43","1.39"
"","Wayne Martin","St. Francis Brooklyn","Fr.","6-6","F","31","43","1.39"
"","Mathias Seilund","FDU","Sr.","6-7","F","31","43","1.39"
"150","Mangok Mathiang","Louisville","Fr.","6-10","C","37","51","1.38"
"151","Mo Alie-Cox","VCU","Fr.","6-6","F","35","48","1.37"
"152","Jarred Jones","Loyola Maryland","So.","6-5","G","30","41","1.37"
"","Noah Vonleh","Indiana","Fr.","6-10","F","30","41","1.37"
"154","Rakeem Buckles","FIU","Sr.","6-7","F","31","42","1.35"
"155","Kyle Davis","Utah St.","So.","6-7","F","29","39","1.34"
"","Mario Moody","Wagner","Jr.","6-7","F","29","39","1.34"
"","Andre Washington","Wake Forest","So.","7-0","C","29","39","1.34"
"158","Steve Moundou-Missi","Harvard","Jr.","6-7","F","32","43","1.34"
"","Ronald Roberts","Saint Joseph's","Sr.","6-8","F","32","43","1.34"
"","Matt Ross","Chicago St.","Sr.","6-8","F","32","43","1.34"
"161","Taylor Danaher","Mount St. Mary's","So.","7-0","C","33","44","1.33"
"","Oliver Ellison","Howard","So.","6-9","C","30","40","1.33"
"","Jordan Latham","Loyola Maryland","Sr.","6-8","F","30","40","1.33"
"","Dan Garvin","Bryant","Fr.","6-6","F","27","36","1.33"
"165","Montrezl Harrell","Louisville","So.","6-8","F","37","49","1.32"
"166","Marcus Thornton","Georgia","Jr.","6-8","F","34","45","1.32"
"167","Wesley Gordon","Colorado","Fr.","6-9","F","31","41","1.32"
"","Willie Green","Stetson","Sr.","6-6","F","31","41","1.32"
"","James Siakam","Vanderbilt","Jr.","6-7","F","31","41","1.32"
"","Quadir Welton","Saint Peter's","Fr.","6-8","F","31","41","1.32"
"171","Liam Thomas","Nicholls","Fr.","6-10","F","25","33","1.32"
"172","Jalen Carethers","Radford","Jr.","6-8","F","35","46","1.31"
"","Tanner Clayton","SFA","Jr.","6-9","F","35","46","1.31"
"","Brad Waldow","Saint Mary's (CA)","Jr.","6-9","F","35","46","1.31"
"175","Gabriel Olaseni","Iowa","Jr.","6-10","C","33","43","1.30"
"","Kevin Thomas","Tulane","Sr.","6-9","F","33","43","1.30"
"","Delon Wright","Utah","Jr.","6-5","G","33","43","1.30"
"178","Richard Solomon","California","Sr.","6-10","F","30","39","1.30"
"179","John Puk","UAlbany","Sr.","6-10","C","34","44","1.29"
"180","Cory Jefferson","Baylor","Sr.","6-9","F","38","49","1.29"
"181","Malcolm Gilbert","Fairfield","Jr.","6-11","C","28","36","1.29"
"182","Kadeem Jack","Rutgers","Jr.","6-9","F","32","41","1.28"
"","Dejan Kravic","Texas Tech","Sr.","7-0","C","32","41","1.28"
"","Leek Leek","Campbell","Sr.","6-6","F","32","41","1.28"
"185","Matt Costello","Michigan St.","So.","6-9","F","34","43","1.26"
"","Brice Johnson","North Carolina","So.","6-9","F","34","43","1.26"
"187","Kadeem Coleby","Wichita St.","Sr.","6-9","F","36","45","1.25"
"","Jonathan Holmes","Texas","Jr.","6-8","F","32","40","1.25"
"","Jimmie Taylor","Alabama","Fr.","6-10","F","32","40","1.25"
"","Tim Coleman","NJIT","Fr.","6-5","F","24","30","1.25"
"191","Austin Nichols","Memphis","Fr.","6-8","F","34","42","1.24"
"","Jameel Warney","Stony Brook","So.","6-8","F","34","42","1.24"
"193","Devon Collier","Oregon St.","Sr.","6-8","F","30","37","1.23"
"","Trevor Gruis","South Dakota","Sr.","6-9","C","30","37","1.23"
"195","Jabari Parker","Duke","Fr.","6-8","F","35","43","1.23"
"196","Jaleel Roberts","UNC Asheville","Jr.","7-0","C","31","38","1.23"
"197","Jerrelle Benimon","Towson","Sr.","6-8","F","36","44","1.22"
"","Timajh Parker-Rivera","Towson","So.","6-7","F","36","44","1.22"
"199","Ayibakuro Preh","Idaho St.","Sr.","6-9","C","29","35","1.21"
"200","Rob Loe","Saint Louis","Sr.","6-11","F","34","41","1.21"
"201","Nate Hicks","FGCU","Sr.","6-10","F","35","42","1.20"
"202","Ladon Carter","Tennessee Tech","Jr.","6-6","F","31","37","1.19"
"","Danrad Knowles","Houston","Fr.","6-10","F","31","37","1.19"
"204","Markus Kennedy","SMU","So.","6-9","F","37","44","1.19"
"205","Ben Aird","Utah Valley","Sr.","6-9","C","32","38","1.19"
"","Malcolm Miller","Southern U.","Sr.","6-6","G","32","38","1.19"
"","Kirk Van Slyke","Arkansas St.","Sr.","6-10","F","32","38","1.19"
"208","Raphiael Putney","Massachusetts","Sr.","6-9","C","33","39","1.18"
"209","Hunter Harris","ETSU","Sr.","6-7","F","34","40","1.18"
"","Donte Williams","Georgia","Sr.","6-9","F","34","40","1.18"
"211","Bryan Akinkugbe","N.C. A&T","Jr.","6-9","C","29","34","1.17"
"212","Phillip Anglade","VMI","So.","6-5","F","35","41","1.17"
"","Juvonte Reddic","VCU","Sr.","6-9","F","35","41","1.17"
"","Jerran Young","Wright St.","Sr.","6-6","F","35","41","1.17"
"215","Dominique McKoy","Duquesne","Jr.","6-8","F","30","35","1.17"
"","Mitchell Patton","IU Indy","Sr.","6-9","C","30","35","1.17"
"","Rodney Williams","Drexel","Fr.","6-7","F","30","35","1.17"
"218","Kyle Casey","Harvard","Sr.","6-7","F","32","37","1.16"
"219","David Laury","Iona","Jr.","6-9","F","33","38","1.15"
"","Eric McAlister","Stony Brook","Sr.","6-8","F","33","38","1.15"
"","Clancy Rugg","Vermont","Sr.","6-8","G","33","38","1.15"
"222","Jarred Shaw","Utah St.","Sr.","6-10","C","27","31","1.15"
"223","Josh Scott","Colorado","So.","6-10","F","35","40","1.14"
"224","Onochie Ochie","Southeastern La.","Jr.","6-6","F","30","34","1.13"
"225","Mychal Ammons","South Alabama","Jr.","6-6","G","31","35","1.13"
"","Tosin Mehinti","UAB","Fr.","6-9","F","31","35","1.13"
"227","Brandon Conley","Oral Roberts","So.","6-5","F","32","36","1.13"
"","Cody Larson","South Dakota St.","Jr.","6-9","F","32","36","1.13"
"","Orlando Sanchez","St. John's (NY)","Sr.","6-9","F","32","36","1.13"
"","Andrew Smith","Liberty","Jr.","6-9","F","32","36","1.13"
"231","Moussa Kone","Hofstra","Jr.","6-7","F","33","37","1.12"
"232","Erik Copes","George Mason","Jr.","6-8","F","25","28","1.12"
"233","Nathan Boothe","Toledo","So.","6-10","C","34","38","1.12"
"","Jodd Maxey","USC Upstate","Sr.","6-8","F","34","38","1.12"
"","Jordan Parks","N.C. Central","Jr.","6-7","C","34","38","1.12"
"236","Okaro White","Florida St.","Sr.","6-7","F","36","40","1.11"
"237","E.J. Reed","LIU","So.","6-6","F","29","32","1.10"
"238","Earl Brown","Saint Francis","Jr.","6-5","F","31","34","1.10"
