 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Julian Eleby","VMI","Jr.","6-3","G","30","63","159"
"","Aaron Falzon","Northwestern","Fr.","6-8","F","32","63","178"
"","Malik Morgan","Tulane","Jr.","6-4","G","34","63","180"
"","Kanayo Obi-Rapu","Longwood","So.","6-3","G","28","63","164"
"","Bryce Pressley","Portland","Sr.","6-4","G","32","63","164"
"","Matt Rose","Samford","Fr.","6-7","F","33","63","154"
"","Kasey Shepherd","Louisiana","Sr.","6-3","G","34","63","180"
"","Johnnie Shuler","La Salle","So.","5-11","G","31","63","191"
"","Chris Smith","Utah St.","Sr.","6-4","G","31","63","140"
"","Jordan Swopshire","Colgate","Jr.","6-7","F","30","63","144"
"","Ethan Telfair","Idaho St.","Jr.","6-0","G","31","63","163"
"","Derrick Walton Jr.","Michigan","Jr.","6-1","G","33","63","163"
"","Spencer Weisz","Princeton","Jr.","6-4","F","29","63","160"
"298","Devon Baulkman","Tennessee","Sr.","6-4","G","34","62","186"
"","Grant Benzinger","Wright St.","So.","6-3","G","34","62","159"
"","Donte Clark","Massachusetts","So.","6-4","G","32","62","183"
"","Jackson Donahue","Penn","Fr.","6-0","G","26","62","164"
"","Damyean Dotson","Houston","Jr.","6-5","G","32","62","169"
"","Nick Duncan","Boise St.","Jr.","6-8","F","32","62","177"
"","Toddrick Gotcher","Texas Tech","Sr.","6-3","G","32","62","158"
"","Tyler Hubbard","Loyola Maryland","Sr.","6-1","G","30","62","192"
"","Cole Huff","Creighton","Jr.","6-8","F","35","62","171"
"","Harold McBride","Gardner-Webb","Sr.","6-0","G","33","62","170"
"","Ike Nwamu","UNLV","Sr.","6-5","G","33","62","179"
"","Ghiavonni Robinson","Ark.-Pine Bluff","Jr.","6-3","G","33","62","229"
"","Nigel Snipes","Western Ky.","Sr.","6-6","F","34","62","137"
"","Ameen Tanksley","Hofstra","Sr.","6-5","G","34","62","172"
"","Lester Wilson","ETSU","Sr.","6-4","F","35","62","154"
"313","Jabari Bird","California","Jr.","6-6","G","33","61","149"
"","T.J. Carpenter","Nicholls","Sr.","6-4","G","33","61","201"
"","Anthony Drmic","Boise St.","Sr.","6-6","G","31","61","180"
"","Jon Elmore","Marshall","So.","6-3","G","25","61","177"
"","Damion Lee","Louisville","Sr.","6-6","G","30","61","179"
"","Jaron Martin","UC Irvine","Jr.","5-10","G","38","61","155"
"","Nate Navigato","Toledo","Fr.","6-8","F","32","61","159"
"","Malik Newman","Mississippi St.","Fr.","6-3","G","29","61","161"
"","Justin Ravenal","Florida A&M","Fr.","6-1","G","29","61","173"
"","Joe Sherburne","UMBC","Fr.","6-6","G","32","61","176"
"","Jarryn Skeete","Buffalo","Sr.","6-3","G","35","61","185"
"","Deangelo Stewart","Purdue Fort Wayne","Jr.","6-5","G","34","61","142"
"","Hunter Ware","Bryant","So.","6-2","G","30","61","166"
"","Ken Williams","South Alabama","Jr.","6-2","G","31","61","195"
"327","Bennie Boatwright","Southern California","Fr.","6-10","F","33","60","167"
"","Isaac Hamilton","UCLA","Jr.","6-4","G","32","60","159"
"","James Harvey","McNeese","---","-","-","29","60","180"
"","Chris Hass","Bucknell","Sr.","6-5","G","30","60","182"
"","Jaden Jackson","Utah Valley","Sr.","6-2","G","30","60","160"
"","Shawndre' Jones","Richmond","Jr.","5-11","G","32","60","153"
"","Kodi Justice","Arizona St.","So.","6-5","G","32","60","150"
"","Alec Kobre","Pacific","Sr.","6-2","G","22","60","136"
"","Ethan Montalvo","Texas St.","Sr.","6-0","G","29","60","172"
"","Marquise Pointer","Col. of Charleston","Fr.","6-5","G","31","60","179"
"","A.C. Reid","Liberty","So.","6-5","G","32","60","177"
"","Katin Reinhardt","Southern California","Jr.","6-6","G","34","60","161"
"","Elijah Stewart","Southern California","So.","6-5","G","34","60","140"
"","Justin Strings","Sacramento St.","So.","6-7","F","31","60","152"
"","Dainan Swoope","Elon","Fr.","6-0","G","32","60","163"
"","Reed Tellinghuisen","South Dakota St.","So.","6-7","G","34","60","163"
"","Graham Woodward","Drake","So.","6-0","G","31","60","143"
"","Nisré Zouzoua","Bryant","Fr.","6-3","G","31","60","162"
"345","Devon Bookert","Florida St.","Sr.","6-3","G","33","59","151"
"","Charles Cooke","Dayton","Jr.","6-5","G","32","59","148"
"","Majok Deng","ULM","Sr.","6-10","F","31","59","157"
"","Antonio Green","UTRGV","Fr.","6-2","G","25","59","155"
"","Joey King","Minnesota","Sr.","6-9","F","29","59","147"
"","Nick Norton","UAB","So.","5-10","G","32","59","161"
"","Charles Oliver","Norfolk St.","Sr.","6-3","G","34","59","175"
"","Hakeem Rogers","Tennessee Tech","Jr.","6-1","G","30","59","147"
"","Tyler Seibring","Elon","Fr.","6-8","F","32","59","150"
"","Jeremie Tyler","Ball St.","So.","6-2","G","35","59","164"
"355","Josh Adeyeye","Jacksonville","Sr.","6-5","G","31","58","144"
"","D.J. Balentine","Evansville","Sr.","6-2","G","34","58","171"
"","Robert Champion","Holy Cross","Jr.","6-6","G","35","58","161"
"","Darell Combs","IU Indy","Jr.","6-2","G","31","58","139"
"","Patricio Garino","George Washington","Sr.","6-6","G","38","58","135"
"","Darnell Harris","Middle Tenn.","Sr.","6-8","F","35","58","146"
"","Sam Jones","Penn","So.","6-7","F","28","58","175"
"","Kevin Punter Jr.","Tennessee","Sr.","6-2","G","26","58","157"
"","Caleen Robinson","Portland St.","Jr.","6-2","G","31","58","170"
"","Melo Trimble","Maryland","So.","6-3","G","36","58","184"
"","Josh Williams","Akron","Fr.","6-2","G","34","58","140"
"","Marshall Wood","Richmond","Jr.","6-8","F","30","58","144"
"367","Aaron Bodager","North Florida","Jr.","6-5","G","34","57","120"
"","Devin Cannady","Princeton","Fr.","6-1","G","29","57","125"
"","Corban Collins","Morehead St.","Jr.","6-3","G","30","57","134"
"","Chris Flemmings","UNCW","Jr.","6-5","G","33","57","157"
"","Eric Garcia","Wofford","Jr.","5-11","G","32","57","135"
"","Josh Hagins","Little Rock","Sr.","6-1","G","35","57","149"
"","Chris Jenkins","NJIT","So.","6-4","G","28","57","143"
"","Ryan Kemrite","Liberty","Jr.","6-4","G","32","57","140"
"","Zach Kocur","Air Force","Jr.","6-3","G","32","57","158"
"","Jake Layman","Maryland","Sr.","6-8","F","36","57","144"
"","Rashaun Madison","N.C. Central","Sr.","6-0","G","31","57","150"
"","Dequon Miller","Missouri St.","Jr.","5-10","G","32","57","175"
"","Corbin Miller","Harvard","Jr.","6-2","G","30","57","153"
"","Derick Newton","Stetson","Fr.","6-7","F","34","57","122"
"","Devin Patterson","Omaha","Sr.","5-11","G","32","57","164"
"","Rasheed Sulaimon","Maryland","Sr.","6-4","G","36","57","135"
"","Marshawn Wilson","NIU","---","6-3","-","31","57","138"
"","Zeek Woodley","Northwestern St.","Jr.","6-2","G","28","57","140"
"385","Rosco Allen","Stanford","Sr.","6-9","F","30","56","166"
"","Ryan Andino","UMES","So.","6-2","G","31","56","159"
"","Shakir Brown","James Madison","Jr.","6-6","G","31","56","147"
"","Khadeen Carrington","Seton Hall","So.","6-4","G","34","56","167"
"","Eric Cooper","Nevada","So.","6-3","G","38","56","179"
"","Bryant Crawford","Wake Forest","Fr.","6-3","G","30","56","161"
"","Obi Enechionyia","Temple","So.","6-8","F","32","56","145"
"","Donte Grantham","Clemson","So.","6-8","F","31","56","158"
"","Dayon Griffin","Louisiana Tech","So.","6-5","G","33","56","148"
"","Bryon Hawkins","Towson","So.","6-1","G","31","56","179"
"","Kourtlin Jackson","Southern Miss.","Sr.","6-4","G","28","56","129"
"","Durand Johnson","St. John's (NY)","---","6-6","G","32","56","170"
"","Marc Loving","Ohio St.","Jr.","6-7","F","35","56","165"
"","Sheldon McClellan","Miami (FL)","Sr.","6-5","G","35","56","138"
"","Adam McDermott","North Dakota","Fr.","6-4","G","32","56","137"
"","Jordan McLaughlin","Southern California","So.","6-1","G","34","56","132"
"","Federico Mussini","St. John's (NY)","Fr.","6-1","G","32","56","184"
"","Emmett Naar","Saint Mary's (CA)","So.","6-1","G","35","56","134"
"","Georges Niang","Iowa St.","Sr.","6-7","F","35","56","143"
"","Noah Robotham","Akron","So.","6-1","G","29","56","140"
"","Angel Rodriguez","Miami (FL)","Sr.","5-11","G","35","56","164"
"","Dakota Slaughter","UTRGV","Sr.","6-7","F","30","56","154"
"","Sabri Thompson","Northwestern St.","Jr.","6-3","G","28","56","144"
"","Austin Tillotson","Colgate","Sr.","6-0","G","30","56","164"
"409","Trelun Banks","Southern U.","Jr.","6-1","G","33","55","151"
"","Malik Beasley","Florida St.","Fr.","6-5","G","34","55","142"
"","Roderick Bobbitt","Hawaii","Sr.","6-3","G","33","55","165"
"","Ja'Michael Brown","North Texas","Fr.","6-1","G","32","55","140"
"","Troy Caupain","Cincinnati","Jr.","6-4","G","33","55","170"
"","Jesse Chuku","Lehigh","Sr.","6-9","F","32","55","136"
"","Nico Clareth","Siena","Fr.","6-5","G","34","55","172"
"","Paris Collins","Jackson St.","So.","6-4","G","35","55","194"
"","Evan Fitzner","Saint Mary's (CA)","Fr.","6-10","C","35","55","134"
"","Josh Fortune","Colorado","Jr.","6-5","G","34","55","143"
"","Josh Hart","Villanova","Jr.","6-5","G","40","55","154"
"","Cameron Johnson","Col. of Charleston","So.","6-4","G","31","55","143"
"","Jayrn Johnson","Prairie View","Jr.","6-3","G","31","55","149"
"","Isiah Jones","Southeast Mo. St.","Sr.","6-4","G","29","55","170"
"","Luke Kennard","Duke","Fr.","6-5","G","36","55","172"
"","Makai Mason","Yale","Fr.","6-1","-","30","55","154"
"","Marvin Smith","UNC Greensboro","So.","6-6","G","34","55","171"
"","Devon Turk","Loyola Chicago","Sr.","6-4","G","31","55","150"
"","Tyler Ulis","Kentucky","So.","5-9","G","35","55","160"
"","Matt Williams","UCF","Jr.","6-5","G","30","55","167"
"429","Kale Abrahamson","Drake","Jr.","6-8","F","30","54","158"
"","Darrion Allen","Longwood","Jr.","6-2","G","33","54","117"
"","Mark Alstork","Wright St.","So.","6-5","G","35","54","143"
"","Monty Boykins","Lafayette","Jr.","6-4","G","30","54","151"
"","Mike Cunningham","USC Upstate","Fr.","6-0","G","32","54","156"
"","Louis Dabney","Tulane","Sr.","6-3","G","33","54","173"
"","Nate Engesser","Denver","Sr.","6-3","G","31","54","126"
"","Tomasz Gielo","Ole Miss","Sr.","6-9","F","32","54","154"
"","Sarp Gobeloglu","Montana St.","Jr.","6-10","F","31","54","138"
"","Deion Holmes","USC Upstate","Fr.","6-2","G","32","54","168"
"","Demetrius Jackson","Notre Dame","Jr.","6-1","G","35","54","163"
"","Lonnie Jackson","Boise St.","Sr.","6-4","G","32","54","140"
"","Reginald Johnson","Hampton","Sr.","6-2","G","32","54","185"
"","Denton Koon","Hofstra","Sr.","6-8","F","34","54","152"
"","Giovanni McLean","Quinnipiac","Sr.","6-1","G","29","54","162"
"","Elijah Pughsley","Western Caro.","Fr.","6-1","G","26","54","148"
"","Jesse Reed","American","Sr.","6-5","G","31","54","136"
"","Jourdan Stickler","Houston Christian","Sr.","6-4","G","31","54","122"
"","Brendan Westendorf","Seattle U","Jr.","6-5","G","32","54","129"
"","Duane Wilson","Marquette","So.","6-3","G","33","54","156"
"449","Albert Almanza","Sam Houston","So.","6-5","F","34","53","133"
"","Byron Ashe","Mount St. Mary's","Jr.","6-0","G","33","53","170"
"","Dreon Barlett","Sacramento St.","Sr.","6-3","G","30","53","138"
"","Justin Bibbins","Long Beach St.","So.","5-8","G","33","53","121"
"","Tyler Cavanaugh","George Washington","Jr.","6-9","F","38","53","127"
"","Marcus Colbert","Montana St.","Sr.","5-11","G","31","53","151"
"","Elliott Cole","Chicago St.","Jr.","5-11","G","28","53","157"
"","Nick Coppola","ULM","Jr.","5-11","G","34","53","152"
"","D.J. Fenner","Nevada","Jr.","6-6","G","38","53","177"
"","L.G. Gill","Duquesne","Jr.","6-8","F","34","53","154"
"","Blake Hamilton","Buffalo","Jr.","6-6","G","34","53","140"
"","Cazmon Hayes","Delaware","Jr.","6-4","G","29","53","184"
"","Cullen Neal","New Mexico","So.","6-5","G","31","53","162"
"","Taurean Prince","Baylor","Sr.","6-8","F","34","53","147"
"","Derek Willis","Kentucky","Jr.","6-9","F","32","53","120"
"464","Wes Alcegaire","Bowling Green","Jr.","6-5","G","34","52","147"
"","Corey Baldwin","North Dakota","Jr.","6-4","G","33","52","142"
"","Ben Bentil","Providence","So.","6-9","F","35","52","158"
"","Antonio Blakeney","LSU","Fr.","6-4","G","33","52","155"
"","Lovell Cabbil","Liberty","Fr.","6-3","G","32","52","146"
"","Zack Denny","Bowling Green","Jr.","6-2","G","34","52","142"
"","Marcus Evans","Rice","Fr.","6-2","G","32","52","170"
"","Chase Franklin","Jackson St.","Jr.","6-5","G","34","52","155"
"","Travis Hammonds","Long Beach St.","Jr.","6-6","F","32","52","131"
"","Deontae Hawkins","Illinois St.","So.","6-8","F","32","52","142"
"","A.J. Jacobson","North Dakota St.","So.","6-6","G","33","52","150"
"","Shake Milton","SMU","Fr.","6-6","G","30","52","122"
"","Abdel Nader","Iowa St.","Sr.","6-6","F","35","52","140"
"","Jared Nickens","Maryland","So.","6-7","F","36","52","150"
"","Dorian Pickens","Stanford","So.","6-5","F","30","52","144"
"","Jared Savage","Austin Peay","Fr.","6-5","F","36","52","131"
"","Cody Schwartz","San Jose St.","Fr.","6-9","F","31","52","152"
"","Mandell Thomas","Fordham","Sr.","6-2","G","26","52","130"
"","Kam Williams","Ohio St.","So.","6-2","G","35","52","119"
"483","Kevaughn Allen","Florida","Fr.","6-2","G","36","51","162"
"","Marcus Byrd","Denver","Sr.","6-7","F","31","51","124"
"","Michael Calder","Purdue Fort Wayne","Sr.","6-2","G","34","51","140"
"","Michael Carrera","South Carolina","Sr.","6-5","F","32","51","126"
"","David Crisp","Washington","Fr.","6-0","G","34","51","169"
"","Obi Emegano","Oral Roberts","Sr.","6-3","G","29","51","134"
"","Trey Freeman","Old Dominion","Sr.","6-2","G","38","51","146"
"","Quinton Hooker","North Dakota","Jr.","6-0","G","32","51","133"
"","Chris Jenkins","Detroit Mercy","Jr.","6-8","G","31","51","118"
"","Robert Johnson","Indiana","So.","6-3","G","30","51","114"
"","Tim Marshall","VMI","Sr.","6-3","G","28","51","169"
"","Demetrius McReynolds","Eastern Ill.","Jr.","6-2","G","27","51","136"
"","Ryan Oliver","Siena","Sr.","6-5","G","34","51","126"
"","Deondre Parks","South Dakota St.","Sr.","6-4","G","33","51","150"
"","Chris Sengfelder","Fordham","So.","6-8","F","30","51","128"
"","Brandon Taylor","Penn St.","Sr.","6-7","F","32","51","142"
"","Jackson Trapp","Fla. Atlantic","Sr.","6-4","G","33","51","136"
"","Cam Ward","Vermont","So.","6-2","G","37","51","145"
"","JT Yoho","Wright St.","Sr.","6-6","F","34","51","129"
Reclassifying
"NR","Cole Murray","Northern Ky.","Jr.","6-7","G","30","78","172"
"NR","Joshua Braun","Grand Canyon","So.","6-4","G","34","73","186"
"NR","Kyle Hittle","UIW","Sr.","6-4","G","29","72","171"
"NR","Isaac White","UMass Lowell","---","6-0","-","29","70","164"
"NR","Parker Wentz","Abilene Christian","Sr.","5-9","G","31","69","154"
"NR","Matt Harris","UMass Lowell","So.","6-1","G","28","51","121"

NCAA Men's Basketball
Division ITotal Steals
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","ST"
"1","Tra-Deon Hollins","Omaha","Jr.","6-2","G","32","127"
"2","Carrington Love","Green Bay","Sr.","6-1","G","36","95"
"3","Christopher Hyder","Southern U.","Sr.","5-11","G","35","85"
"4","Kris Dunn","Providence","Jr.","6-4","G","33","82"
"5","Patrick McCaw","UNLV","So.","6-7","G","33","81"
"6","Gary Payton II","Oregon St.","Sr.","6-3","G","32","80"
"7","Justin Robinson","Monmouth","Jr.","5-8","G","36","79"
"8","Maodo Lo","Columbia","Sr.","6-3","G","35","78"
"9","Alex Caruso","Texas A&M","Sr.","6-5","G","37","77"
"","Jordan Fouse","Green Bay","Sr.","6-7","G","36","77"
"11","Marvelle Harris","Fresno St.","Sr.","6-4","G","35","76"
"12","Kyle Collinsworth","BYU","Sr.","6-6","G","37","74"
"","Ethan Telfair","Idaho St.","Jr.","6-0","G","31","74"
"14","Justin Browning","Western Caro.","Sr.","6-4","F","33","73"
"15","Tahjere McCall","Tennessee St.","Jr.","6-5","G","31","72"
"16","Michael Gbinije","Syracuse","Sr.","6-7","F","37","71"
"","John Konchar","Purdue Fort Wayne","Fr.","6-5","G","34","71"
"","Ahmad Thomas","UNC Asheville","So.","6-3","G","34","71"
"","Thomas Walkup","SFA","Sr.","6-4","G","34","71"
"20","Jeremy Morgan","UNI","Jr.","6-5","G","36","70"
"21","Doug Brooks","VCU","Jr.","6-3","G","36","69"
"","Marcus Evans","Rice","Fr.","6-2","G","32","69"
"","Kahlil Felder","Oakland","Jr.","5-9","G","35","69"
"24","Roderick Bobbitt","Hawaii","Sr.","6-3","G","33","68"
"25","Laquincy Rideau","Gardner-Webb","Fr.","6-1","G","33","67"
"26","Tim Bond","Eastern Mich.","So.","6-7","G","33","66"
"","Paris Collins","Jackson St.","So.","6-4","G","35","66"
"28","Brent Arrington","Morehead St.","Sr.","6-3","G","37","65"
"","Alex Hamilton","Louisiana Tech","Sr.","6-4","G","33","65"
"","Ben Simmons","LSU","Fr.","6-10","F","33","65"
"31","Malcolm Bernard","Florida A&M","Sr.","6-5","G","28","63"
"","Ethan Happ","Wisconsin","Fr.","6-10","F","35","63"
"","Mike Hughes","Ga. Southern","So.","6-3","G","30","63"
"","Malique Trent","TCU","So.","6-2","G","30","63"
"35","James Daniel III","Howard","Jr.","6-0","G","30","62"
"","Monté Morris","Iowa St.","Jr.","6-2","G","35","62"
"","Dejounte Murray","Washington","Fr.","6-5","G","34","62"
"","Desean Murray","Presbyterian","So.","6-3","F","31","62"
"","Terry Tarpey","William & Mary","Sr.","6-5","G","30","62"
"40","Geno Luzcando","Idaho St.","So.","6-3","G","31","61"
"","Brandon Taylor","Utah","Sr.","5-10","G","36","61"
"","Raeford Worsham","Jackson St.","Sr.","6-4","G","35","61"
"43","Darian Anderson","FDU","So.","6-1","G","33","60"
"","Trevor Cooney","Syracuse","Sr.","6-4","G","37","60"
"","Rashun Davis","Radford","Sr.","5-11","G","31","60"
"","Shaquille Harrison","Tulsa","Sr.","6-3","G","32","60"
"","Quinton Hooker","North Dakota","Jr.","6-0","G","32","60"
"","Cleon Roberts","La Salle","Jr.","6-6","G","31","60"
"","Cullen Russo","Fresno St.","Jr.","6-9","F","34","60"
"50","Ehab Amin","A&M-Corpus Christi","So.","6-4","G","33","59"
"","Dedrick Basile","CSU Bakersfield","Jr.","5-10","G","33","59"
"","Jevon Carter","West Virginia","So.","6-2","G","35","59"
"","Geno Crandall","North Dakota","Fr.","6-3","G","31","59"
"","Devin Patterson","Omaha","Sr.","5-11","G","32","59"
"","Derrick Walton Jr.","Michigan","Jr.","6-1","G","33","59"
"","Jordan Woodard","Oklahoma","Jr.","6-0","G","37","59"
"57","Joel Berry II","North Carolina","So.","6-0","G","40","58"
"","Keith Carter","Valparaiso","Sr.","6-1","G","36","58"
"","Justin Edwards","Kansas St.","Sr.","6-4","G","33","58"
"","Angel Rodriguez","Miami (FL)","Sr.","5-11","G","35","58"
"","Austin Tillotson","Colgate","Sr.","6-0","G","30","58"
"62","Christavious Gill","New Orleans","Jr.","5-8","G","30","57"
"","Jequan Lewis","VCU","Jr.","6-1","G","36","57"
"","Matty McConnell","Robert Morris","Fr.","6-2","G","29","57"
"","Justin Roberson","ULM","Sr.","6-1","G","34","57"
"","Quincy Smith","Hawaii","Sr.","6-1","G","34","57"
"67","Joseph Chartouny","Fordham","Fr.","6-3","G","26","56"
"","Lindsey Drew","Nevada","Fr.","6-4","G","37","56"
"","Jack Gibbs","Davidson","Jr.","6-0","G","31","56"
"","Juan'Ya Green","Hofstra","Sr.","6-2","G","34","56"
"","Damon Lynn","NJIT","Jr.","5-11","G","35","56"
"","Tre' McLean","Chattanooga","Jr.","6-5","G","35","56"
"","Erick Neal","UT Arlington","So.","5-11","G","34","56"
"","Brendan Westendorf","Seattle U","Jr.","6-5","G","32","56"
"75","Devon Bookert","Florida St.","Sr.","6-3","G","33","55"
"","Devonte' Graham","Kansas","So.","6-2","G","38","55"
"","Martin Hermannsson","LIU","So.","6-3","G","31","55"
"","Payton Hulsey","Col. of Charleston","Jr.","6-5","G","31","55"
"","Jordan McLaughlin","Southern California","So.","6-1","G","34","55"
"","Austin Price","Lehigh","Jr.","6-4","G","32","55"
"","Caleen Robinson","Portland St.","Jr.","6-2","G","31","55"
"","Kavon Stewart","Robert Morris","Jr.","6-0","G","31","55"
"","Fred VanVleet","Wichita St.","Sr.","5-11","G","31","55"
"","Jamel Waters","Alabama St.","Sr.","5-9","G","31","55"
"85","Ryan Arcidiacono","Villanova","Sr.","6-3","G","40","54"
"","Nico Clareth","Siena","Fr.","6-5","G","34","54"
"","Elgin Cook","Oregon","Sr.","6-6","F","38","54"
"","Darien Fernandez","Jacksonville","Jr.","5-8","G","32","54"
"","Paris Lee","Illinois St.","Jr.","6-0","G","32","54"
"","Lester Medford","Baylor","Sr.","5-10","G","34","54"
"","Desi Rodriguez","Seton Hall","So.","6-6","F","34","54"
"","Mandell Thomas","Fordham","Sr.","6-2","G","26","54"
"","Damian Young","Mississippi Val.","Jr.","6-3","F","34","54"
"94","Ron Baker","Wichita St.","Sr.","6-3","G","35","53"
"","Jabril Durham","Arkansas","Sr.","6-1","G","32","53"
"","Kasey Hill","Florida","Jr.","6-1","G","36","53"
"","Reginald Johnson","Hampton","Sr.","6-2","G","32","53"
"","Jayrn Johnson","Prairie View","Jr.","6-3","G","31","53"
"","Jairus Lyles","UMBC","So.","6-2","G","21","53"
"","Jaysean Paige","West Virginia","Sr.","6-2","G","35","53"
"","Tarik Phillip","West Virginia","Jr.","6-3","G","35","53"
"","Andrien White","Charlotte","Fr.","6-3","G","33","53"
"103","Terry Allen","Richmond","Sr.","6-8","F","32","52"
"","Mike Brown","Western Caro.","Sr.","6-3","G","34","52"
"","Bryant Crawford","Wake Forest","Fr.","6-3","G","30","52"
"","Nick Emery","BYU","Fr.","6-2","G","36","52"
"","Patricio Garino","George Washington","Sr.","6-6","G","38","52"
"","Josh Hagins","Little Rock","Sr.","6-1","G","35","52"
"","Haiishen McIntyre","High Point","Sr.","6-2","G","32","52"
"","Nick Norton","UAB","So.","5-10","G","32","52"
"","Trey Pinkney","SFA","Sr.","5-9","G","34","52"
"","Ray Sanders","UAlbany","Sr.","6-4","G","33","52"
"","Thomas Wilder","Western Mich.","So.","6-3","G","32","52"
"114","Deandre Bembry","Saint Joseph's","Jr.","6-6","G","36","51"
"","Cane Broome","Sacred Heart","So.","6-0","G","30","51"
"","Tookie Brown","Ga. Southern","Fr.","5-11","G","31","51"
"","Tim Coleman","NJIT","Jr.","6-5","F","35","51"
"","Isaiah Cousins","Oklahoma","Sr.","6-4","G","37","51"
"","Nick Faust","Long Beach St.","Sr.","6-6","G","35","51"
"","Jajuan Johnson","Marquette","Jr.","6-5","G","32","51"
"","Tyler Ulis","Kentucky","So.","5-9","G","35","51"
"","Reggie Upshaw Jr.","Middle Tenn.","Jr.","6-8","F","35","51"
"","Kris Yanku","Northern Ariz.","Jr.","6-4","G","29","51"
"124","Travon Baker","NIU","Sr.","5-11","G","34","50"
"","Diante Baldwin","UNC Greensboro","Jr.","6-0","G","34","50"
"","Marcellus Barksdale","IU Indy","Sr.","6-5","G","32","50"
"","P.J. Boutte","The Citadel","Sr.","5-9","G","31","50"
"","Roosevelt Jones","Butler","Sr.","6-4","F","33","50"
"","Frank Mason","Kansas","Jr.","5-11","G","38","50"
"","Jordan Potts","Bethune-Cookman","Jr.","5-10","G","32","50"
"","Greg Pryor","Chattanooga","Jr.","6-1","G","35","50"
"","Jarelle Reischel","Eastern Ky.","Sr.","6-7","F","30","50"
"","Dwayne Sutton","UNC Asheville","Fr.","6-5","G","33","50"
"","Sindarius Thornwell","South Carolina","Jr.","6-5","G","34","50"
"","Alex Young","UC Irvine","Sr.","6-2","G","37","50"
"136","J.J. Frazier","Georgia","Jr.","5-10","G","34","49"
"","Marcus Graves","Sacramento St.","So.","6-0","G","31","49"
"","Chris Horton","Austin Peay","Sr.","6-8","C","36","49"
"","Isiah Jones","Southeast Mo. St.","Sr.","6-4","G","29","49"
"","Jeff Newberry","Oklahoma St.","Sr.","6-2","G","32","49"
"","Shane Rillieux","Nicholls","---","-","-","34","49"
"","Nick Rutherford","Fla. Atlantic","Fr.","6-3","G","33","49"
"","Ty Toney","Eastern Mich.","Jr.","6-2","G","31","49"
"","Alec Wintering","Portland","Jr.","6-0","G","32","49"
"145","Terrell Allen","Drexel","Fr.","6-2","G","31","48"
"","Darrion Allen","Longwood","Jr.","6-2","G","33","48"
"","John Brown","High Point","Sr.","6-8","F","28","48"
"","Traci Carter","Marquette","Fr.","6-0","G","33","48"
"","Luke Nelson","UC Irvine","Jr.","6-3","G","38","48"
"","Corey Sanders","Rutgers","Fr.","6-2","G","27","48"
"","Jabari Sandifer","Western Ill.","Jr.","6-1","G","27","48"
"","D'Vauntes Smith-Rivera","Georgetown","Sr.","6-3","G","33","48"
"153","Grayson Allen","Duke","So.","6-5","G","36","47"
"","Andrew Andrews","Washington","Sr.","6-2","G","34","47"
"","Lamonte Bearden","Buffalo","So.","6-3","G","30","47"
"","Jaylen Bland","UC Riverside","Sr.","6-3","G","33","47"
"","Blake Hamilton","Buffalo","Jr.","6-6","G","34","47"
"","Jabarie Hinds","Massachusetts","Sr.","5-11","G","32","47"
"","Harold McBride","Gardner-Webb","Sr.","6-0","G","33","47"
"","Malik Morgan","Tulane","Jr.","6-4","G","34","47"
"","David Walker","Northeastern","Sr.","6-6","G","33","47"
"","Eric Washington","Miami (OH)","Sr.","5-10","G","30","47"
"163","Ty Charles","SFA","So.","6-5","G","33","46"
"","Kedar Edwards","UT Martin","Jr.","6-5","F","31","46"
"","Chase Franklin","Jackson St.","Jr.","6-5","G","34","46"
"","Josh Hart","Villanova","Jr.","6-5","G","40","46"
"","Je'Lon Hornbeak","Monmouth","Jr.","6-3","G","34","46"
"","Denzel Ingram","UNCW","Jr.","6-0","G","32","46"
"","Melvin Johnson","VCU","Sr.","6-3","G","36","46"
"","Damion Lee","Louisville","Sr.","6-6","G","30","46"
"","Daxter Miles Jr.","West Virginia","So.","6-3","G","32","46"
"","Stefan Moody","Ole Miss","Sr.","5-11","G","31","46"
"","Lee Moore","UTEP","Jr.","6-4","G","33","46"
"","Cameron Morse","Youngstown St.","So.","6-2","G","30","46"
"","Nigel Riberio","Grambling","---","6-0","G","31","46"
"","Ghiavonni Robinson","Ark.-Pine Bluff","Jr.","6-3","G","33","46"
"","Aakim Saintil","LIU","Jr.","6-0","G","31","46"
"","Ismael Sanogo","Seton Hall","So.","6-8","F","33","46"
"","Ricky Tarrant Jr.","Memphis","Sr.","6-2","G","34","46"
"","Andre Walker","Loyola Maryland","So.","6-0","G","30","46"
"","Tai Webster","Nebraska","Jr.","6-4","G","34","46"
"","Shivaughn Wiggins","Coastal Carolina","Jr.","6-0","G","30","46"
"183","Lovell Cabbil","Liberty","Fr.","6-3","G","32","45"
"","Chris Clemons","Campbell","Fr.","5-9","G","30","45"
"","Chris Flemmings","UNCW","Jr.","6-5","G","33","45"
"","Dayon Griffin","Louisiana Tech","So.","6-5","G","33","45"
"","Aaron Holiday","UCLA","Fr.","6-1","G","32","45"
"","Shaun Lawton","Maine","Sr.","6-5","G","24","45"
"","Divine Myles","Stetson","So.","5-11","G","34","45"
