 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Devin Booker","Clemson","Sr.","6-8","C","31","6"
"","D.J. Covington","VMI","Jr.","6-9","F","31","6"
"","Stacy Davis","Pepperdine","Fr.","6-6","F","30","6"
"","Saah Nimley","Charleston So.","So.","5-8","G","30","6"
"","Myles Taylor","UT Martin","So.","6-7","F","29","6"
"","Roosevelt Johnson","Southeastern La.","Sr.","6-6","F","28","6"
"169","Mitch McGary","Michigan","Fr.","6-10","F","39","5"
"","Sherwood Brown","FGCU","Sr.","6-4","G","37","5"
"","Jonathan Mills","Southern Miss.","Sr.","6-6","F","37","5"
"","Treveon Graham","VCU","So.","6-5","G","36","5"
"","Seth Tuttle","UNI","So.","6-8","F","36","5"
"","Christian Watford","Indiana","Sr.","6-9","F","36","5"
"","Ben Brust","Wisconsin","Jr.","6-1","G","35","5"
"","Kadeem Batts","Providence","Jr.","6-10","F","34","5"
"","Jason Brickman","LIU","Jr.","6-0","G","34","5"
"","Chris Manhertz","Canisius","Jr.","6-6","F","34","5"
"","Matt Staff","Texas St.","Sr.","6-10","F","34","5"
"","Ryley Beaumont","Elon","Jr.","6-7","F","33","5"
"","Brandon Edwards","UT Arlington","Jr.","6-6","F","33","5"
"","Eric Ferguson","Ga. Southern","Jr.","6-7","G","33","5"
"","Ricardo Glenn","USC Upstate","Jr.","6-8","F","33","5"
"","Gene Teague","Seton Hall","Jr.","6-9","C","33","5"
"","Drew Valentine","Oakland","Sr.","6-5","F","33","5"
"","Brian Voelkel","Vermont","Jr.","6-6","F","33","5"
"","Jameel Warney","Stony Brook","Fr.","6-8","F","33","5"
"","Jason Washburn","Utah","Sr.","7-0","C","33","5"
"","Anthony Lee","Temple","So.","6-9","F","32","5"
"","Z. Mason","Chattanooga","Jr.","6-5","F","32","5"
"","Brock Motum","Washington St.","Sr.","6-9","F","32","5"
"","Will Neighbour","Little Rock","Jr.","6-10","F","32","5"
"","Kelly Olynyk","Gonzaga","Jr.","7-0","F","32","5"
"","Ryan Watkins","Boise St.","Jr.","6-8","F","32","5"
"","James Woodard","Tulsa","Fr.","6-3","G","32","5"
"","J.T. Adenrele","UC Davis","So.","6-7","F","31","5"
"","Shavon Coleman","LSU","Jr.","6-5","F","31","5"
"","Chase Plummer","UMBC","Jr.","6-6","F","31","5"
"","Ross Travis","Penn St.","So.","6-6","F","31","5"
"","Alasdair Fraser","Maine","Jr.","6-7","F","30","5"
"","Mike Groselle","The Citadel","Sr.","6-8","C","30","5"
"","Matt Hunter","Central Conn. St.","Jr.","6-5","G","30","5"
"","Tim Rusthoven","William & Mary","Jr.","6-9","F","30","5"
"","Ferg Myrick","New Hampshire","Sr.","6-6","F","28","5"
"","William Nelson","A&M-Corpus Christi","Jr.","6-6","F","28","5"
"","Michael Carrera","South Carolina","Fr.","6-5","F","27","5"
"","Stephan Hicks","CSUN","So.","6-5","G","27","5"
"","Jayon James","ULM","Jr.","6-6","F","27","5"
"","Phillip Crawford","Alabama St.","Sr.","6-7","F","26","5"
"","Troy Huff","North Dakota","Jr.","6-4","G","25","5"
"211","Chane Behanan","Louisville","So.","6-6","F","39","4"
"","Trey Burke","Michigan","So.","6-0","G","39","4"
"","Cleanthony Early","Wichita St.","Jr.","6-8","F","39","4"
"","Aaron White","Iowa","So.","6-9","F","38","4"
"","Joel Bolomboy","Weber St.","Fr.","6-9","F","37","4"
"","Frank Otis","Weber St.","Sr.","6-6","F","37","4"
"","Will Davis II","UC Irvine","So.","6-8","C","36","4"
"","Derrick Nix","Michigan St.","Sr.","6-9","C","36","4"
"","Eric Atkins","Notre Dame","Jr.","6-2","G","35","4"
"","Jordan Bachynski","Arizona St.","Jr.","7-2","C","35","4"
"","Reggie Bullock","North Carolina","Jr.","6-7","G","35","4"
"","Ryan Evans","Wisconsin","Sr.","6-6","F","35","4"
"","George Fant","Western Ky.","So.","6-6","F","35","4"
"","Sam Rowley","UAlbany","So.","6-5","F","35","4"
"","Andrew Smith","Butler","Sr.","6-11","C","35","4"
"","Bandja Sy","New Mexico St.","Sr.","6-8","F","35","4"
"","Jordan Fouse","Green Bay","Fr.","6-7","G","34","4"
"","Ashley Hamilton","LMU (CA)","Sr.","6-7","F","34","4"
"","Phl Pressey","Missouri","Jr.","5-11","G","34","4"
"","Scootie Randall","Temple","Sr.","6-6","F","34","4"
"","Alex Smith","Bethune-Cookman","Sr.","6-7","F","34","4"
"","Jerrell Wright","La Salle","So.","6-8","F","34","4"
"","Brandon Goode","Norfolk St.","Jr.","7-0","C","33","4"
"","Pierria Henry","Charlotte","So.","6-5","G","33","4"
"","Jeremy Robinson","Chicago St.","Sr.","6-9","F","33","4"
"","Jordan Swing","UAB","Jr.","6-6","G","33","4"
"","Sherman Blanford","Eastern Ill.","Jr.","6-6","F","32","4"
"","A'Uston Calhoun","Bowling Green","Sr.","6-7","F","32","4"
"","Rob Chubb","Auburn","Sr.","6-10","C","32","4"
"","Jerome Frink","FIU","Fr.","6-6","F","32","4"
"","Anthony Hubbard","Morgan St.","Sr.","6-5","G","32","4"
"","Kareem Jamar","Montana","Jr.","6-5","G","32","4"
"","Jordan Loveridge","Utah","Fr.","6-6","F","32","4"
"","Sir'Dominic Pointer","St. John's (NY)","So.","6-6","F","32","4"
"","Justin Banks","Alabama A&M","Jr.","7-0","C","31","4"
"","Stan Brown","Lamar University","Sr.","6-9","F","31","4"
"","Ryan Canty","Fordham","So.","6-9","C","31","4"
"","Bilal Dixon","Towson","Sr.","6-9","C","31","4"
"","Ousmane Drame","Quinnipiac","So.","6-9","F","31","4"
"","Holden Greiner","Lehigh","Sr.","6-8","F","31","4"
"","Travis McKie","Wake Forest","Jr.","6-7","F","31","4"
"","Kelvin McNeil","UNC Greensboro","Sr.","6-8","F","31","4"
"","Rhon Mitchell","Lamar University","Fr.","6-5","F","31","4"
"","Emmanuel Okoroba","Hampton","So.","6-8","C","31","4"
"","Martin Seiferth","Eastern Wash.","So.","6-10","F","31","4"
"","Lucas Troutman","Elon","Jr.","6-10","F","31","4"
"","Brandon Ubel","Nebraska","Sr.","6-10","F","31","4"
"","Mychal Ammons","South Alabama","So.","6-6","G","30","4"
"","Dom Morris","Boston U.","Jr.","6-7","F","30","4"
"","Willie Cauley-Stein","Kentucky","Fr.","7-0","F","29","4"
"","Fred Chatmon","Kansas City","Jr.","6-9","F","29","4"
"","Demitrius Conger","St. Bonaventure","Sr.","6-6","G","29","4"
"","Deshaun Sunderhaus","Seattle U","Fr.","6-9","F","29","4"
"","John Brown","High Point","Fr.","6-8","F","28","4"
"","Cedric Kuakumensah","Brown","Fr.","6-8","C","28","4"
"","Rian Pearson","Toledo","Jr.","6-4","G","28","4"
"","Paul Egwuonwu","Montana St.","Jr.","6-9","C","27","4"
"","Chris Manresa","San Diego","Sr.","6-9","F","27","4"
"","Jeromie Hill","UTSA","Jr.","6-8","F","26","4"
"","Adam Pegg","Stetson","Sr.","6-9","C","25","4"
"","Malcolm Smith","Lipscomb","So.","6-5","F","25","4"

NCAA Men's Basketball
Division ITotal Assists
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","AST"
"1","Michael Carter-Williams","Syracuse","So.","6-6","G","40","292"
"2","Jason Brickman","LIU","Jr.","6-0","G","34","290"
"3","Trey Burke","Michigan","So.","6-0","G","39","260"
"4","Larry Drew II","UCLA","Sr.","6-2","G","35","256"
"5","Pierre Jackson","Baylor","Sr.","5-10","G","36","255"
"6","Brett Comer","FGCU","So.","6-3","G","37","244"
"7","D.J. Cooper","Ohio","Sr.","5-11","G","34","242"
"","Chaz Williams","Massachusetts","Jr.","5-9","G","33","242"
"9","Phl Pressey","Missouri","Jr.","5-11","G","34","240"
"10","Lorenzo Brown","NC State","Jr.","6-5","G","33","239"
"11","Miguel Paul","East Carolina","Sr.","6-1","G","33","236"
"12","Peyton Siva","Louisville","Sr.","6-0","G","40","228"
"13","Matthew Dellavedova","Saint Mary's (CA)","Sr.","6-4","G","35","223"
"14","Phil Gaetano","Sacred Heart","So.","5-10","G","28","222"
"15","Grant Gibbs","Creighton","Sr.","6-5","G","36","210"
"16","Anthony Marshall","UNLV","Sr.","6-3","G","35","203"
"17","Evan Roquemore","Santa Clara","Jr.","6-3","G","38","196"
"18","Korie Lucious","Iowa St.","Sr.","5-11","G","35","195"
"","Will Wilson","North Florida","Sr.","5-11","G","32","195"
"20","Jerian Grant","Notre Dame","Jr.","6-5","G","35","194"
"21","Eric Atkins","Notre Dame","Jr.","6-2","G","35","193"
"","Nate Wolters","South Dakota St.","Sr.","6-3","G","33","193"
"23","Patrick Miller","Tennessee St.","Jr.","6-0","G","33","192"
"24","Quinn Cook","Duke","So.","6-2","G","36","190"
"25","Christopher Anderson","San Diego","So.","5-7","G","33","188"
"26","Hal Bateman","SFA","Sr.","5-11","G","32","181"
"","Elfrid Payton","Louisiana","So.","6-3","G","33","181"
"","Jace Tavita","Hawaii","Sr.","6-4","G","32","181"
"29","Emanuel Chapman","N.C. Central","Jr.","6-1","G","31","180"
"","Lucas Woodhouse","Longwood","Fr.","6-1","G","33","180"

NCAA Men's Basketball
Division ITotal Blocks
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","BLKS"
"1","Jeff Withey","Kansas","Sr.","7-0","C","37","146"
"2","Chris Obekpa","St. John's (NY)","Fr.","6-10","C","33","133"
"3","Zeke Marshall","Akron","Sr.","7-0","C","33","122"
"4","Jordan Bachynski","Arizona St.","Jr.","7-2","C","35","120"
"5","Austin Witter","N.C. A&T","Sr.","6-8","F","37","109"
"6","Nerlens Noel","Kentucky","Fr.","6-10","F","24","106"
"7","Damian Eargle","Youngstown St.","Sr.","6-7","F","32","102"
"8","Chris Horton","Austin Peay","Fr.","6-8","C","31","100"
"9","Fred Sturdivant","Texas Southern","Sr.","6-7","F","31","99"
"10","Reginald Buckner","Ole Miss","Sr.","6-9","F","36","98"
"11","Rhamel Brown","Manhattan","Jr.","6-7","F","32","95"
"","D.J. Stephens","Memphis","Sr.","6-5","F","36","95"
"13","D.J. Covington","VMI","Jr.","6-9","F","31","93"
"","D","UNC Asheville","Jr.","6-10","C","31","93"
"15","Michale Kyser","Louisiana Tech","So.","6-10","F","34","92"
"16","Cheikh Mbodj","Cincinnati","Sr.","6-10","C","34","90"
"","Taylor Smith","SFA","Sr.","6-6","F","32","90"
"18","Javon McCrea","Buffalo","Jr.","6-6","F","34","89"
"19","Will Davis II","UC Irvine","So.","6-8","C","36","88"
"20","Tony Mitchell","North Texas","So.","6-8","F","32","87"
"","Jyles Smith","Savannah St.","Jr.","6-9","F","34","87"
"22","Sim Bhullar","New Mexico St.","Fr.","7-5","C","35","85"
"23","Nino Johnson","Southeast Mo. St.","So.","6-9","F","33","84"
"24","Gorgui Dieng","Louisville","Jr.","6-11","C","33","83"
"25","C.J. Aiken","Saint Joseph's","Jr.","6-9","F","31","82"
"26","Jamelle Hagins","Delaware","Sr.","6-9","F","33","80"
"","Mike Muscala","Bucknell","Sr.","6-11","F","34","80"
"28","Alex Len","Maryland","So.","7-1","C","38","78"
"29","Du'Vaughn Maxwell","Hampton","Jr.","6-7","F","31","77"
"30","Kendall Gray","Delaware St.","So.","6-10","C","29","75"
"","Chris Udofia","Denver","Jr.","6-6","F","32","75"

NCAA Men's Basketball
Division ITotal Field Goals Made
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","FGA"
"1","Doug McDermott","Creighton","Jr.","6-8","F","36","284","518"
"2","Tyler Haws","BYU","So.","6-5","G","36","276","571"
"3","Erick Green","Virginia Tech","Sr.","6-4","G","32","261","550"
"4","Deshaun Thomas","Ohio St.","Jr.","6-7","F","37","260","584"
"5","Trey Burke","Michigan","So.","6-0","G","39","259","560"
"6","Lamont Jones","Iona","Sr.","6-0","G","34","246","561"
"7","Nate Wolters","South Dakota St.","Sr.","6-3","G","33","242","499"
"8","Kevin Foster","Santa Clara","Sr.","6-2","G","38","241","602"
"9","Javon McCrea","Buffalo","Jr.","6-6","F","34","240","431"
"10","Stan Okoye","VMI","Sr.","6-6","F","31","236","523"
"11","Greg Gantt","Fla. Atlantic","Sr.","6-2","G","32","235","550"
"12","Tashawn Thomas","Houston","So.","6-8","G","33","234","424"
"13","Adrien Coleman","Bethune-Cookman","Jr.","6-5","G","34","233","432"
"14","Russ Smith","Louisville","Jr.","6-0","G","40","232","560"
"15","Jahii Carson","Arizona St.","Fr.","5-10","G","35","231","488"
"","Maurice Kemp","East Carolina","Sr.","6-8","G","35","231","457"
"17","Marc Trasolini","Santa Clara","Jr.","6-9","F","38","230","418"
"18","Brandon Davies","BYU","Sr.","6-9","F","36","229","439"
"","Kyle Vinales","Central Conn. St.","So.","6-1","G","30","229","557"
"20","Anthony Ireland","LMU (CA)","Jr.","5-10","G","34","228","552"
"21","Mike Muscala","Bucknell","Sr.","6-11","F","34","227","446"
"22","Warren Niles","Oral Roberts","Sr.","6-4","G","35","222","507"
"23","Mason Plumlee","Duke","Sr.","6-10","F","36","221","369"
"24","Colt Ryan","Evansville","Sr.","6-5","G","34","219","517"
"25","Ian Clark","Belmont","Sr.","6-3","G","33","217","400"
"","C.J. Fair","Syracuse","Jr.","6-8","F","40","217","462"
"27","Pierre Jackson","Baylor","Sr.","5-10","G","36","216","506"
"","Cleveland Melvin","DePaul","Jr.","6-8","F","32","216","451"
"","Brock Motum","Washington St.","Sr.","6-9","F","32","216","474"
"","Devon Saddler","Delaware","Jr.","6-2","G","33","216","505"

NCAA Men's Basketball
Division IMinutes Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","MP","MPG"
"1","Eric Atkins","Notre Dame","Jr.","6-2","G","35","80400","2297.1"
"2","Travis Bader","Oakland","Jr.","6-5","G","33","75660","2292.7"
"3","Nate Wolters","South Dakota St.","Sr.","6-3","G","33","75360","2283.6"
"4","Siyani Chambers","Harvard","Fr.","6-0","G","30","68040","2268.0"
"5","Bryce Cotton","Providence","Jr.","6-1","G","32","72540","2266.9"
"6","Devon Saddler","Delaware","Jr.","6-2","G","33","74760","2265.5"
"7","Trey Sumler","Western Caro.","Jr.","6-2","G","32","72420","2263.1"
"8","Sean McGonagill","Brown","Jr.","6-1","G","28","63000","2250.0"
"9","Ray Gallegos","Nebraska","Jr.","6-3","G","33","74220","2249.1"
"10","Anthony Ireland","LMU (CA)","Jr.","5-10","G","34","76440","2248.2"
"11","Wesley Saunders","Harvard","So.","6-5","G","30","67200","2240.0"
"12","Khalid Mutakabbir","Presbyterian","Sr.","6-4","G","32","71520","2235.0"
"","Shabazz Napier","UConn","Jr.","6-1","G","28","62580","2235.0"
"14","Jahii Carson","Arizona St.","Fr.","5-10","G","35","78180","2233.7"
"15","O.D. Anosike","Siena","Sr.","6-8","F","32","71160","2223.8"
"16","Paris Gulley","Milwaukee","Sr.","6-2","G","26","57780","2222.3"
"17","Kyle Vinales","Central Conn. St.","So.","6-1","G","30","66460","2215.3"
"18","Jarvis Jones","ETSU","Sr.","6-2","G","25","55260","2210.4"
"19","Greg Gantt","Fla. Atlantic","Sr.","6-2","G","32","70500","2203.1"
"20","Matt Sullivan","Brown","Sr.","6-6","G","28","61620","2200.7"
"21","Lamont Jones","Iona","Sr.","6-0","G","34","74760","2198.8"
"22","Erick Green","Virginia Tech","Sr.","6-4","G","32","70320","2197.5"
"23","Ray McCallum","Detroit Mercy","Jr.","6-1","G","33","72480","2196.4"
"24","John Jordan","A&M-Corpus Christi","So.","5-10","G","29","63600","2193.1"
"25","D.J. Newbill","Penn St.","So.","6-4","G","31","67980","2192.9"
"26","Jimmy Gray","Binghamton","Sr.","6-0","G","30","65700","2190.0"
"27","Isaiah Canaan","Murray St.","Sr.","6-1","G","31","67860","2189.0"
"28","Demitrius Conger","St. Bonaventure","Sr.","6-6","G","29","63420","2186.9"
"29","Warren Niles","Oral Roberts","Sr.","6-4","G","35","76500","2185.7"
"30","Shane Larkin","Miami (FL)","So.","5-11","G","36","78660","2185.0"

NCAA Men's Basketball
Division I3-pt Field Goal Attempts
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3FGA"
"1","Marshall Henderson","Ole Miss","Jr.","6-2","G","36","138","394"
"2","Travis Bader","Oakland","Jr.","6-5","G","33","139","360"
"3","Kevin Foster","Santa Clara","Sr.","6-2","G","38","120","335"
"4","Omar Strong","Texas Southern","Sr.","5-9","G","31","120","329"
"5","Troy Daniels","VCU","Sr.","6-4","G","36","124","308"
"6","Rotnei Clarke","Butler","Sr.","6-0","G","33","115","282"
"7","Sean Armand","Iona","Jr.","6-5","G","34","112","274"
"8","Ray Gallegos","Nebraska","Jr.","6-3","G","33","83","271"
"9","Bryce Cotton","Providence","Jr.","6-1","G","32","98","269"
"10","Parker Smith","North Florida","Sr.","6-3","G","32","116","268"
"11","Sean Kilpatrick","Cincinnati","Jr.","6-4","G","34","82","267"
"12","Blake Allen","Youngstown St.","Sr.","6-1","G","34","94","261"
"13","Gabe Rogers","Northern Ariz.","Sr.","6-2","G","32","95","259"
"14","D.J. Richardson","Illinois","Sr.","6-3","G","36","83","258"
"15","Brian Neller","UMBC","Sr.","6-4","G","31","91","256"
"16","Isaiah Canaan","Murray St.","Sr.","6-1","G","31","94","254"
"17","Karl Cochran","Wofford","So.","6-1","G","32","78","253"
"18","Akeem Richmond","East Carolina","Jr.","6-0","G","35","105","250"
"19","Davon Marshall","Liberty","Jr.","5-11","G","36","107","248"
"20","Kevin Dukes","Bethune-Cookman","Sr.","5-9","G","34","87","246"
"21","Pierre Jackson","Baylor","Sr.","5-10","G","36","88","245"
"22","Warren Niles","Oral Roberts","Sr.","6-4","G","35","96","243"
"23","Brandon Paul","Illinois","Sr.","6-4","G","36","78","240"
"24","Derek Needham","Fairfield","Sr.","5-11","G","35","78","239"
"25","Jack Isenbarger","Elon","Jr.","6-2","G","33","82","238"
"26","Khaliff Wyatt","Temple","Sr.","6-4","G","34","75","237"
"27","Scott Wood","NC State","Sr.","6-6","F","35","104","236"
"28","Saah Nimley","Charleston So.","So.","5-8","G","30","77","235"
"29","Derick Beltran","Southern U.","Sr.","6-4","G","33","80","234"
"","Mike DiNunno","Eastern Ky.","Sr.","5-11","G","34","91","234"

NCAA Men's Basketball
Division ITotal 3-point FGM
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3FGA"
"1","Travis Bader","Oakland","Jr.","6-5","G","33","139","360"
"2","Marshall Henderson","Ole Miss","Jr.","6-2","G","36","138","394"
"3","Troy Daniels","VCU","Sr.","6-4","G","36","124","308"
"4","Kevin Foster","Santa Clara","Sr.","6-2","G","38","120","335"
"","Omar Strong","Texas Southern","Sr.","5-9","G","31","120","329"
"6","Parker Smith","North Florida","Sr.","6-3","G","32","116","268"
"7","Rotnei Clarke","Butler","Sr.","6-0","G","33","115","282"
"8","Sean Armand","Iona","Jr.","6-5","G","34","112","274"
"9","Davon Marshall","Liberty","Jr.","5-11","G","36","107","248"
"10","Ryan Sypkens","UC Davis","Jr.","6-4","G","29","106","230"
"11","Akeem Richmond","East Carolina","Jr.","6-0","G","35","105","250"
"12","Scott Wood","NC State","Sr.","6-6","F","35","104","236"
"13","Scott Bamforth","Weber St.","Sr.","6-2","G","37","103","226"
"14","Ian Clark","Belmont","Sr.","6-3","G","33","102","222"
"15","Bryce Cotton","Providence","Jr.","6-1","G","32","98","269"
"16","Tyrus McGee","Iowa St.","Sr.","6-2","G","35","96","207"
"","Warren Niles","Oral Roberts","Sr.","6-4","G","35","96","243"
"","Marc Sonnen","UNI","Sr.","6-3","G","36","96","215"
"19","Seth Curry","Duke","Sr.","6-2","G","35","95","217"
"","Gabe Rogers","Northern Ariz.","Sr.","6-2","G","32","95","259"
"","Isaac Sosa","Canisius","Sr.","6-3","G","34","95","232"
"","Dyami Starks","Bryant","So.","6-2","G","31","95","233"
"23","Blake Allen","Youngstown St.","Sr.","6-1","G","34","94","261"
"","Isaiah Canaan","Murray St.","Sr.","6-1","G","31","94","254"
"","Ramon Galloway","La Salle","Sr.","6-2","G","34","94","228"
"26","Marcus Thornton","William & Mary","So.","6-4","G","30","93","214"
"27","Jacob Iati","UAlbany","Sr.","5-10","G","35","92","221"
"","Tate Unruh","Northern Colo.","Jr.","6-2","G","31","92","215"
"29","Mike DiNunno","Eastern Ky.","Sr.","5-11","G","34","91","234"
"","Brian Neller","UMBC","Sr.","6-4","G","31","91","256"

NCAA Men's Basketball
Division ITotal Steals
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","ST"
"1","Michael Carter-Williams","Syracuse","So.","6-6","G","40","111"
"2","Bernard Thompson","FGCU","So.","6-3","G","37","102"
"3","Duke Mondy","Oakland","Jr.","6-4","G","33","100"
"4","Marcus Smart","Oklahoma St.","Fr.","6-4","G","33","99"
"5","Briante Weber","VCU","So.","6-2","G","36","98"
"6","Kevin Foster","Santa Clara","Sr.","6-2","G","38","91"
"7","Peyton Siva","Louisville","Sr.","6-0","G","40","90"
"8","Dyricus Simms-Edwards","Bradley","Sr.","6-3","G","35","86"
"9","Anthony Hickey","LSU","So.","5-11","G","29","85"
"","Darius Theus","VCU","Sr.","6-3","G","35","85"
"11","Pierria Henry","Charlotte","So.","6-5","G","33","84"
"12","Russ Smith","Louisville","Jr.","6-0","G","40","83"
"13","Elfrid Payton","Louisiana","So.","6-3","G","33","80"
"14","Fuquan Edwin","Seton Hall","Jr.","6-6","G","33","79"
"","Daniel Mullings","New Mexico St.","So.","6-2","G","35","79"
"16","Matt Hunter","Central Conn. St.","Jr.","6-5","G","30","78"
"","Victor Oladipo","Indiana","Jr.","6-5","G","36","78"
"18","Aaron Craft","Ohio St.","Jr.","6-2","G","37","77"
"19","Malcolm Armstead","Wichita St.","Sr.","6-0","G","39","76"
"20","Walt Lemon Jr.","Bradley","Jr.","6-3","G","35","75"
