 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"88","Cashmere Wright","Cincinnati","Jr.","6-0","G","37","169","4.6"
"89","Anthony Marshall","UNLV","Jr.","6-3","G","34","154","4.5"
"90","Ray Jones","Southern Utah","Sr.","6-2","G","31","140","4.5"
"91","Velton Jones","Robert Morris","Jr.","6-0","G","37","167","4.5"
"92","Kevin Burwell","Mississippi Val.","Sr.","5-10","G","34","153","4.5"
"93","Mike Tuitt","Hampton","Sr.","6-3","G","33","148","4.5"
"94","Darius Gatson","Sam Houston","Jr.","5-10","G","32","143","4.5"
"95","Antoine Young","Creighton","Sr.","6-0","G","35","156","4.5"
"96","Neil Watson","Southern Miss.","So.","5-11","G","34","151","4.4"
"97","Brian Barbour","Columbia","Jr.","6-1","G","30","133","4.4"
"98","Adam Sollazzo","ETSU","Sr.","6-6","G","31","137","4.4"
"99","Jeffery Middlebrooks","Alabama St.","Sr.","6-0","G","29","128","4.4"
"100","Jacques Streeter","UTEP","Jr.","6-0","G","32","140","4.4"
"101","Khalif Toombs","South Carolina St.","Jr.","5-9","G","31","135","4.4"
"102","Luke Loucks","Florida St.","Sr.","6-5","G","35","152","4.3"
"103","Tony Taylor","George Washington","Sr.","6-1","G","31","134","4.3"
"104","Brockeith Pane","Utah St.","Sr.","6-1","G","37","159","4.3"
"105","Kenneth Ortiz","Wagner","So.","6-0","G","31","133","4.3"
"106","Mike Black","UAlbany","Jr.","6-0","G","34","145","4.3"
"107","Damier Pitts","Marshall","Sr.","5-10","G","35","149","4.3"
"108","Reggie Middleton","Winthrop","Sr.","6-1","G","32","136","4.3"
"109","Deonte Burton","Nevada","So.","6-1","G","35","148","4.2"
"","Lewis Jackson","Purdue","Sr.","5-9","G","35","148","4.2"
"111","Jerime Anderson","UCLA","Sr.","6-2","G","32","135","4.2"
"112","Langston Hall","Mercer","So.","6-4","G","38","160","4.2"
"113","Daniel Munoz","American","Jr.","6-1","G","32","134","4.2"
"114","J.P. Primm","UNC Asheville","Sr.","6-1","G","34","142","4.2"
"","Kenneth Smith","Louisiana Tech","Fr.","6-3","G","34","142","4.2"
"","Kendall Williams","New Mexico","So.","6-4","G","34","142","4.2"
"117","Devon Moore","James Madison","Jr.","6-4","G","24","100","4.2"
"118","Jameel Grace","Southern U.","Jr.","6-0","G","31","129","4.2"
"","Andres Torres","Hartford","Sr.","5-10","G","31","129","4.2"
"120","Jesse Steele","Monmouth","Jr.","5-8","G","32","133","4.2"
"121","Trey Sumler","Western Caro.","So.","6-2","G","35","145","4.1"
"122","Tanner Smith","Clemson","Sr.","6-5","G","31","128","4.1"
"","Xavier Thames","San Diego St.","So.","6-3","G","31","128","4.1"
"124","Jorge Gutierrez","California","Sr.","6-3","G","33","136","4.1"
"","Lazeric Jones","UCLA","Sr.","6-0","G","33","136","4.1"
"126","Dylan Ennis","Rice","Fr.","6-2","G","35","144","4.1"
"127","Jordan Taylor","Wisconsin","Sr.","6-1","G","36","147","4.1"
"","Brad Tinsley","Vanderbilt","Sr.","6-3","G","36","147","4.1"
"129","Dash Harris","Texas A&M","Sr.","6-1","G","25","102","4.1"
"130","Brandon Frazier","Fordham","So.","6-2","G","29","118","4.1"
"131","Alex Tucker","Fla. Atlantic","Sr.","5-11","G","30","122","4.1"
"132","Eric Atkins","Notre Dame","So.","6-2","G","32","130","4.1"
"133","Anthony Miles","Lamar University","Sr.","6-0","G","35","142","4.1"
"134","Phil Gaetano","Sacred Heart","Fr.","5-10","G","32","129","4.0"
"135","Damian Lillard","Weber St.","Jr.","6-2","G","32","128","4.0"
"","Chris Colvin","Arizona St.","Jr.","6-2","G","27","108","4.0"
"137","Ray McCallum","Detroit Mercy","So.","6-1","G","36","143","4.0"
"138","Tyreek Duren","La Salle","So.","6-0","G","34","135","4.0"
"139","Russell Powell","Jacksonville","Jr.","5-9","G","30","119","4.0"
"140","Bruce Massey","Middle Tenn.","Jr.","6-3","G","34","134","3.9"
"141","D'Andre Williams","Little Rock","Sr.","5-10","G","31","122","3.9"
"142","Brent Jones","St. Francis Brooklyn","So.","5-10","G","30","118","3.9"
"","Vonn Jones","Texas St.","Jr.","5-11","G","30","118","3.9"
"144","Jeremiah Kelly","DePaul","Sr.","6-0","G","29","114","3.9"
"","Reggie Willhite","Yale","Sr.","6-4","F","29","114","3.9"
"146","Kendrick Perry","Youngstown St.","So.","6-0","G","31","121","3.9"
"147","Jeremy Crutcher","Alabama A&M","So.","5-8","G","28","109","3.9"
"148","Keith Appling","Michigan St.","So.","6-1","G","37","144","3.9"
"149","Jontel Evans","Virginia","Jr.","5-11","G","32","124","3.9"
"150","Saah Nimley","Charleston So.","Fr.","5-8","G","31","120","3.9"
"151","Drew Hanlen","Belmont","Sr.","5-11","G","35","135","3.9"
"152","Joe Jackson","Memphis","So.","6-1","G","34","131","3.9"
"153","Spencer Dixon","Kennesaw St.","Sr.","6-0","G","31","119","3.8"
"154","Chris Crawford","Memphis","So.","6-4","G","35","134","3.8"
"155","J'Covan Brown","Texas","Jr.","6-1","G","34","130","3.8"
"","Cody Doolin","San Francisco","So.","6-2","G","34","130","3.8"
"157","Varez Ward","Auburn","So.","6-2","G","27","103","3.8"
"158","Juan Fernandez","Temple","Sr.","6-4","G","32","122","3.8"
"159","Draymond Green","Michigan St.","Sr.","6-7","F","37","141","3.8"
"160","Evan Hymes","Siena","Fr.","5-9","G","30","114","3.8"
"161","Anthony Hickey","LSU","Fr.","5-11","G","33","125","3.8"
"162","Hernst Laroche","New Mexico St.","Sr.","6-1","G","36","136","3.8"
"163","Kwame Vaughn","Cal St. Fullerton","Jr.","6-3","G","31","116","3.7"
"164","Roderick Pearson","Oral Roberts","Sr.","6-2","G","34","127","3.7"
"165","Tony Gallo","Coppin St.","Sr.","5-11","G","30","112","3.7"
"166","Bryon Allen","George Mason","So.","6-3","G","33","123","3.7"
"","Shaquille White-Miller","UT Arlington","So.","5-9","G","33","123","3.7"
"168","T.J. Bray","Princeton","So.","6-5","G","32","119","3.7"
"","Kareem Jamar","Montana","So.","6-5","F","32","119","3.7"
"170","Dave Johnson","Quinnipiac","Jr.","5-10","G","31","115","3.7"
"171","Kwamain Mitchell","Saint Louis","Jr.","5-11","G","34","126","3.7"
"172","Humpty Hitchens","James Madison","Sr.","5-9","G","30","111","3.7"
"173","JayDee Luster","Wyoming","Sr.","5-9","G","33","122","3.7"
"174","Caleb Willis","Pepperdine","Jr.","6-2","G","29","107","3.7"
"175","R.J. Price","Radford","Fr.","5-11","G","32","118","3.7"
"176","Tony Wroten","Washington","Fr.","6-5","G","35","129","3.7"
"177","Marcus Brister","Southeast Mo. St.","Sr.","6-4","G","28","103","3.7"
"178","Cedrick Lindsay","Richmond","So.","6-1","G","31","114","3.7"
"179","Halil Kanacevic","Saint Joseph's","So.","6-8","F","34","125","3.7"
"180","Aaron Bright","Stanford","So.","5-11","G","37","136","3.7"
"181","Dave Sobolewski","Northwestern","Fr.","6-1","G","33","121","3.7"
"182","Justin Burrell","Holy Cross","Fr.","5-9","G","29","106","3.7"
"","DeShawn Patterson","Southeastern La.","Sr.","6-4","F","29","106","3.7"
"184","Matt Dickey","UNC Asheville","Sr.","6-1","G","34","124","3.6"
"185","Rob Delaney","Lafayette","Sr.","6-4","G","31","113","3.6"
"186","Isaiah Canaan","Murray St.","Jr.","6-1","G","33","120","3.6"
"","Nik Cochran","Davidson","Jr.","6-3","G","33","120","3.6"
"","Josh Micheaux","Georgia St.","Sr.","6-5","G","33","120","3.6"
"189","Rod Singleton","Montana St.","Sr.","5-10","G","29","105","3.6"
"","Kyle Vinales","Central Conn. St.","Fr.","6-1","G","29","105","3.6"
"191","Jimmy Gray","Binghamton","Jr.","6-0","G","31","112","3.6"
"192","Amaurys Fermin","Cal Poly","Sr.","6-3","G","33","119","3.6"
"","Carlton Guyton","Kent St.","Sr.","6-4","G","33","119","3.6"
"194","Roy Devyn Marble","Iowa","So.","6-6","G","35","126","3.6"
"195","Lamar Patterson","Pittsburgh","So.","6-5","F","37","133","3.6"
"196","Patrick Miller","Tennessee St.","So.","6-0","G","33","118","3.6"
"197","Gerald Robinson","Georgia","Sr.","6-1","G","32","114","3.6"
"198","Mackey McKnight","Lehigh","So.","6-0","G","34","121","3.6"
"199","Mike Powell","Rhode Island","Fr.","5-11","G","31","110","3.5"
"200","C.J. McCollum","Lehigh","Jr.","6-3","G","35","124","3.5"
"201","Denver Holmes","Evansville","Sr.","6-4","G","31","109","3.5"
"202","Elijah Johnson","Kansas","Jr.","6-4","G","39","137","3.5"
"203","Troy Taylor","Evansville","Jr.","6-0","G","32","112","3.5"
"","Simuel Frazier","Howard","Fr.","5-11","G","30","105","3.5"
"","Vinnie McGhee","CSUN","Sr.","5-10","G","28","98","3.5"
"206","Wil Peters","Tennessee St.","Sr.","6-1","G","33","115","3.5"
"207","Ramon Galloway","La Salle","Jr.","6-2","G","31","108","3.5"
"","James Johnson","Quinnipiac","Sr.","6-0","G","31","108","3.5"
"","Stephen Thomas","IU Indy","Sr.","6-1","G","31","108","3.5"
"","Nick Weiermiller","UTRGV","Sr.","6-1","G","31","108","3.5"
"211","Jimmy Williams","North Florida","Sr.","6-4","G","32","111","3.5"
"212","Akeem Ellis","Coppin St.","Sr.","6-6","F","30","104","3.5"
"","Jeffrey Merritt","Samford","Sr.","6-7","G","30","104","3.5"
"214","Lorenzo McCloud","Pacific","Jr.","6-0","G","28","97","3.5"
"215","Henry Sims","Georgetown","Sr.","6-10","C","33","114","3.5"
"216","Jonathan Lee","Northeastern","Jr.","6-2","G","31","107","3.5"
"217","Derek Needham","Fairfield","Jr.","5-11","G","29","100","3.4"
"218","Tommy Brenton","Stony Brook","Jr.","6-5","F","32","110","3.4"
"","Ramone Moore","Temple","Sr.","6-4","G","32","110","3.4"
"220","Pierria Henry","Charlotte","Fr.","6-5","G","28","96","3.4"
"221","Raheem Singleton","Maine","Sr.","6-0","G","29","99","3.4"
"222","Jarvis Summers","Ole Miss","Fr.","6-3","G","34","116","3.4"
"223","Marc Hill","N.C. A&T","Sr.","5-8","G","32","109","3.4"
"224","Julian Mavunga","Miami (OH)","Sr.","6-8","F","30","101","3.4"
"","Justin Newton","St. Francis Brooklyn","Sr.","6-0","G","30","101","3.4"
"","Keifer Sykes","Green Bay","Fr.","6-0","G","30","101","3.4"
"227","Kevin Pangos","Gonzaga","Fr.","6-2","G","33","111","3.4"
"228","Tristan Carey","Longwood","So.","6-4","G","31","104","3.4"
"229","Casper Ware","Long Beach St.","Sr.","5-9","G","34","114","3.4"
"230","Preston Medlin","Utah St.","Jr.","6-4","G","37","124","3.4"
"231","Jordan Hulls","Indiana","Jr.","6-0","G","36","120","3.3"
"","Holton Hunsaker","Utah Valley","So.","6-1","G","33","110","3.3"
"","Toure' Murry","Wichita St.","Sr.","6-5","G","33","110","3.3"
"234","C.J. Garner","LIU","Jr.","5-10","G","34","113","3.3"
"235","Khaliff Wyatt","Temple","Jr.","6-4","G","31","103","3.3"
"236","Chase Grabau","Idaho St.","Sr.","6-5","G","28","93","3.3"
"237","Patrick Richard","McNeese","Sr.","6-4","F","33","109","3.3"
"238","Gary Talton","UIC","Jr.","6-1","G","30","99","3.3"
"239","Jake Gollon","Mercer","So.","6-6","F","38","125","3.3"
"240","Will Cherry","Montana","Jr.","6-1","G","32","105","3.3"
"","Darrell Lampley","Eastern Mich.","Sr.","5-10","G","32","105","3.3"
"","Joe Ragland","Wichita St.","Sr.","6-0","G","32","105","3.3"
"","Colt Ryan","Evansville","Jr.","6-5","G","32","105","3.3"
"244","Todd Fletcher","Air Force","Jr.","6-2","G","29","95","3.3"
"","Andrew Rogers","Maine","Sr.","5-9","G","29","95","3.3"
"246","Carl Jones","Saint Joseph's","Jr.","5-11","G","33","108","3.3"
"247","Brandon Richardson","Nebraska","Sr.","6-0","G","30","98","3.3"
"","Bo Spencer","Nebraska","Sr.","6-2","G","30","98","3.3"
"249","Chris Flores","NJIT","Jr.","6-2","G","32","104","3.3"
"","Devoe Joseph","Oregon","Sr.","6-4","G","28","91","3.3"
Reclassifying
"NR","Cervante Burrell","Seattle U","Sr.","5-10","G","25","117","4.7"
"NR","Frankie Dobbs","Bryant","Jr.","6-3","G","30","138","4.6"
"NR","Louie Krogman","South Dakota","Sr.","6-1","G","28","107","3.8"
"NR","Caleb Steffensmeier","Omaha","So.","6-1","G","29","102","3.5"
"NR","Jamal Webb","North Dakota","So.","6-1","G","31","108","3.5"

NCAA Men's Basketball
Division IBlocked Shots Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","BLKS","BKPG"
"1","Anthony Davis","Kentucky","Fr.","6-10","F","40","186","4.65"
"2","William Mosley","Northwestern St.","Sr.","6-7","C","32","130","4.06"
"3","Damian Eargle","Youngstown St.","Jr.","6-7","F","31","116","3.74"
"4","Jeff Withey","Kansas","Jr.","7-0","C","39","140","3.59"
"5","C.J. Aiken","Saint Joseph's","So.","6-9","F","34","120","3.53"
"6","Eric Buckner","Georgia St.","Sr.","6-8","F","34","118","3.47"
"7","Darrius Garrett","Richmond","Sr.","6-9","F","32","107","3.34"
"8","Gorgui Dieng","Louisville","So.","6-11","C","40","128","3.20"
"9","Jamelle Hagins","Delaware","Jr.","6-9","F","32","95","2.97"
"10","Alec Brown","Green Bay","So.","7-1","C","30","89","2.97"
"11","Fab Melo","Syracuse","So.","7-0","C","30","88","2.93"
"12","John Henson","North Carolina","Jr.","6-11","F","35","101","2.89"
"13","Zeke Marshall","Akron","Jr.","7-0","C","34","95","2.79"
"14","Andre Drummond","UConn","Fr.","6-10","C","34","92","2.71"
"15","Kyle O'Quinn","Norfolk St.","Sr.","6-10","C","36","97","2.69"
"16","Javier Carter","South Alabama","Jr.","6-7","F","27","72","2.67"
"17","Peter 'Pj' Roberson","Grambling","Jr.","7-0","C","28","72","2.57"
"18","Danny Agbelese","Hampton","Sr.","6-8","F","33","83","2.52"
"19","Marques Oliver","Delaware St.","Jr.","6-7","F","29","72","2.48"
"20","Rhamel Brown","Manhattan","So.","6-7","F","34","84","2.47"
"21","Daniel Miller","Georgia Tech","So.","6-11","C","31","75","2.42"
"22","Jordan Henriquez","Kansas St.","Jr.","7-0","C","32","77","2.41"
"","Robert Nwankwo","Towson","Sr.","6-8","F","32","77","2.41"
"24","Kervin Bristol","Fordham","Sr.","6-10","F","29","69","2.38"
"25","Dario Hunt","Nevada","Sr.","6-8","F","35","83","2.37"
"26","Eric Griffin","Campbell","Sr.","6-8","F","31","73","2.35"
"","Cameron Moore","UAB","Sr.","6-10","F","31","73","2.35"
"28","Bernard James","Florida St.","Sr.","6-10","F","35","82","2.34"
"29","Chris Udofia","Denver","So.","6-6","F","31","72","2.32"
"30","Daniel Coursey","Mercer","So.","6-10","F","38","88","2.32"
"31","Kenny Gabriel","Auburn","Sr.","6-8","F","31","71","2.29"
"","Damontre Harris","South Carolina","So.","6-9","F","31","71","2.29"
"33","Yannick Crowder","Florida A&M","Sr.","6-8","F","31","70","2.26"
"34","LaMarcus Lowe","Detroit Mercy","Sr.","6-11","C","35","79","2.26"
"35","Greg Mangano","Yale","Sr.","6-10","F","29","65","2.24"
"36","Mike Allison","Maine","Jr.","6-9","C","22","49","2.23"
"37","Mitchell Watt","Buffalo","Sr.","6-10","F","31","68","2.19"
"38","Adam Kemp","Marist","So.","6-10","F","32","70","2.19"
"39","Reginald Buckner","Ole Miss","Jr.","6-9","F","32","69","2.16"
"40","Tashawn Thomas","Houston","Fr.","6-8","G","30","64","2.13"
"41","Tim Owens","Troy","Sr.","6-9","F","28","58","2.07"
"42","Andrew Nicholson","St. Bonaventure","Sr.","6-9","F","32","63","1.97"
"43","Omar Sanders","South Carolina St.","Sr.","6-8","F","27","53","1.96"
"44","Michael Morrison","George Mason","Sr.","6-9","F","33","64","1.94"
"45","Quinton Doggett","Southern U.","Sr.","6-8","F","31","60","1.94"
"46","Eric Moreland","Oregon St.","Fr.","6-10","F","36","69","1.92"
"47","Bj Shearry","UC Riverside","Sr.","6-7","F","29","55","1.90"
"48","Erik Copes","George Mason","Fr.","6-8","F","27","51","1.89"
"49","Jyles Smith","Savannah St.","So.","6-9","F","33","62","1.88"
"50","Meyers Leonard","Illinois","So.","7-0","C","32","60","1.88"
"51","Andre Roberson","Colorado","So.","6-7","G","36","67","1.86"
"52","Demarquelle Tabb","Alabama A&M","Jr.","-","F","27","50","1.85"
"53","Quincy Acy","Baylor","Sr.","6-7","F","38","70","1.84"
"54","Orion Outerbridge","Rhode Island","Sr.","6-9","F","31","57","1.84"
"55","Ryan Olander","Fairfield","Sr.","6-11","F","37","68","1.84"
"56","Michale Kyser","Louisiana Tech","Fr.","6-10","F","33","60","1.82"
"57","Vander Joaquim","Hawaii","Jr.","6-10","C","32","58","1.81"
"58","Osas Ebomwonyi","Lamar University","So.","6-11","C","35","63","1.80"
"59","Terrence Jones","Kentucky","So.","6-9","F","38","68","1.79"
"60","Keith Clanton","UCF","Jr.","6-8","F","33","59","1.79"
"61","Will Davis II","UC Irvine","Fr.","6-8","C","31","55","1.77"
"62","Kodi Maduka","Tulsa","So.","6-10","C","30","53","1.77"
"63","Philip Jurick","Oklahoma St.","Jr.","6-11","C","27","47","1.74"
"64","Jordan Reves","UT Arlington","Jr.","6-10","F","33","57","1.73"
"65","Greg Somogyi","UC Santa Barbara","Sr.","7-2","C","31","53","1.71"
"66","Halil Kanacevic","Saint Joseph's","So.","6-8","F","34","58","1.71"
"67","Herb Pope","Seton Hall","Sr.","6-8","F","33","56","1.70"
"68","Mike Muscala","Bucknell","Jr.","6-11","F","35","59","1.69"
"69","Naofall Folahan","Wagner","So.","6-11","C","31","52","1.68"
"70","Jared Berggren","Wisconsin","Jr.","6-10","C","36","60","1.67"
"","Jake Cohen","Davidson","Jr.","6-10","F","33","55","1.67"
"","John Shurna","Northwestern","Sr.","6-9","F","33","55","1.67"
"","Eric Obeysekere","Holy Cross","Jr.","6-8","F","24","40","1.67"
"74","Justin Jackson","Cincinnati","So.","6-8","F","37","61","1.65"
"75","Kelvin Martin","Charleston So.","Sr.","6-5","F","31","51","1.65"
"76","Ian Chiles","Morgan St.","So.","7-2","C","28","46","1.64"
"","Chris Gaston","Fordham","Jr.","6-7","F","28","46","1.64"
"78","Gregory Echenique","Creighton","Jr.","6-9","C","35","57","1.63"
"79","Patrick Hazel","Boston U.","Sr.","6-6","F","32","52","1.63"
"","Tony Wroblicky","American","So.","6-10","F","32","52","1.63"
"81","Noah Hartsock","BYU","Sr.","6-8","F","34","55","1.62"
"","Mason Plumlee","Duke","Jr.","6-10","F","34","55","1.62"
"83","Cameron Black","Bowling Green","So.","6-10","C","32","51","1.59"
"","Kenny Kadji","Miami (FL)","Jr.","6-11","C","32","51","1.59"
"","Dane Miller","Rutgers","Jr.","6-6","G","32","51","1.59"
"","Donte Williams","Georgia","So.","6-9","F","32","51","1.59"
"87","C.J. Leslie","NC State","So.","6-9","F","34","54","1.59"
"88","Justin Glenn","Lipscomb","Sr.","6-8","C","31","49","1.58"
"89","Mitchell Anderson","Ark.-Pine Bluff","Sr.","6-7","F","33","52","1.58"
"","Jack Cooley","Notre Dame","Jr.","6-9","F","33","52","1.58"
"91","Clint Chapman","Texas","Sr.","6-10","C","34","53","1.56"
"92","Jabari Edwards","George Washington","Sr.","6-10","F","31","48","1.55"
"93","Tony Woods","Oregon","Jr.","6-10","C","33","51","1.55"
"94","Jeremy Robinson","Chicago St.","Jr.","6-9","F","30","46","1.53"
"95","Tyler Zeller","North Carolina","Sr.","7-0","F","38","58","1.53"
"96","Kyle Barone","Idaho","Jr.","6-10","C","33","50","1.52"
"","Edward Daniel","Murray St.","Jr.","6-7","F","33","50","1.52"
"98","Kelvin Penn","Fla. Atlantic","Fr.","6-6","F","28","42","1.50"
"","JaMychal Green","Alabama","Sr.","6-8","F","26","39","1.50"
"100","Michael Cobbins","Oklahoma St.","Fr.","6-8","F","33","49","1.48"
"101","Djim Bandoumel","Idaho","Sr.","6-8","F","32","47","1.47"
"102","Michael Javes","Little Rock","Fr.","6-10","F","30","44","1.47"
"","Matt Staff","Texas St.","Jr.","6-10","F","30","44","1.47"
"","Darrin Williams","UIC","Sr.","6-9","C","30","44","1.47"
"","Andre Williamson","App State","Sr.","6-7","F","30","44","1.47"
"106","Ben Aird","Utah Valley","So.","6-9","C","33","48","1.45"
"","Nick Cook","Jacksonville St.","So.","6-6","F","33","48","1.45"
"","Erik Etherly","Loyola Maryland","Jr.","6-7","F","33","48","1.45"
"109","Brice Kofane","Providence","Fr.","6-8","F","29","42","1.45"
"110","Jackie Carmichael","Illinois St.","Jr.","6-9","F","35","50","1.43"
"","Ken Horton","Central Conn. St.","Sr.","6-6","F","28","40","1.43"
"112","Robert Sacre","Gonzaga","Sr.","7-0","C","33","47","1.42"
"113","Rodney Williams","Minnesota","Jr.","6-7","G","38","54","1.42"
"114","Lucas Troutman","Elon","So.","6-10","F","31","44","1.42"
"115","Raphiael Putney","Massachusetts","So.","6-9","C","36","51","1.42"
"116","George Goode","FDU","Sr.","6-9","F","29","41","1.41"
"","Andrew McCarthy","Brown","Jr.","6-8","F","29","41","1.41"
"118","LaRon Dendy","Middle Tenn.","Sr.","6-9","F","34","48","1.41"
"119","Teeng Akol","Western Ky.","Jr.","6-11","C","32","45","1.41"
"","Moe Harkless","St. John's (NY)","Fr.","6-8","F","32","45","1.41"
"121","Leon Powell","Southeast Mo. St.","Sr.","6-7","F","30","42","1.40"
"122","Terell Parks","Western Ill.","Jr.","6-7","F","33","46","1.39"
"","Fred Sturdivant","Texas Southern","Jr.","6-7","F","33","46","1.39"
"124","Jason Washburn","Utah","Jr.","7-0","C","31","43","1.39"
"","Cedrick Williams","UNCW","Fr.","6-9","F","31","43","1.39"
"","Keith Wright","Harvard","Sr.","6-8","F","31","43","1.39"
"127","Jodd Maxey","USC Upstate","So.","6-8","F","34","47","1.38"
"","Jamil Wilson","Marquette","So.","6-7","F","34","47","1.38"
"129","Andre Marhold","Duquesne","Jr.","6-6","F","29","40","1.38"
"130","Alasdair Fraser","Maine","So.","6-7","F","27","37","1.37"
"131","Jordan Bachynski","Arizona St.","So.","7-2","C","30","41","1.37"
"132","Robert Covington","Tennessee St.","Jr.","6-9","F","33","45","1.36"
"","Henry Sims","Georgetown","Sr.","6-10","C","33","45","1.36"
"134","Anthony Stover","UCLA","So.","6-10","C","28","38","1.36"
"135","Isiah Brown","ETSU","Sr.","6-8","F","31","42","1.35"
"136","Willie Green","Stetson","So.","6-6","F","29","39","1.34"
"137","Chehales Tapscott","Portland St.","Sr.","6-5","F","32","43","1.34"
"138","Brandon Davies","BYU","Jr.","6-9","F","35","47","1.34"
"139","Alan Williams","UC Santa Barbara","Fr.","6-7","C","30","40","1.33"
"140","Taylor Smith","SFA","Jr.","6-6","F","32","42","1.31"
"141","Danny Thompson","Mount St. Mary's","Sr.","6-7","F","29","38","1.31"
"142","Justin Hamilton","LSU","Jr.","6-11","C","33","43","1.30"
"","Shane Walker","Loyola Maryland","Sr.","6-10","F","33","43","1.30"
"144","Brandon Walters","Siena","Sr.","6-8","C","31","40","1.29"
"145","Cliff Ederaine","Eastern Wash.","Sr.","6-7","F","32","41","1.28"
"146","Devon Collier","Oregon St.","So.","6-8","F","36","46","1.28"
"","Chris Cooper","Old Dominion","Sr.","6-9","C","36","46","1.28"
"148","Gabas Maldunas","Dartmouth","Fr.","6-9","F","30","38","1.27"
"149","Xavier Gibson","Florida St.","Sr.","6-11","F","35","44","1.26"
"150","Jamell Harris","Eastern Mich.","Jr.","6-8","F","32","40","1.25"
"","Justin Swidowski","Sacred Heart","Jr.","6-9","F","28","35","1.25"
"152","Jon Smith","Ohio","So.","6-7","F","37","46","1.24"
"153","Keith Gabriel","VMI","Sr.","6-4","G","33","41","1.24"
"154","Chris Braswell","Charlotte","Jr.","6-9","F","29","36","1.24"
"","Derek Selvig","Montana","Sr.","7-0","F","29","36","1.24"
"156","Cory Jefferson","Baylor","So.","6-9","F","34","42","1.24"
"157","Glenn Powell","Jacksonville","Jr.","6-6","F","30","37","1.23"
"158","Javon McCrea","Buffalo","So.","6-6","F","31","38","1.23"
"159","Juvonte Reddic","VCU","So.","6-9","F","36","44","1.22"
"160","Ian Hummer","Princeton","Jr.","6-7","F","32","39","1.22"
"","Matt Sauey","North Florida","Sr.","6-7","F","32","39","1.22"
"","Kraidon Woods","Drake","Sr.","6-9","F","32","39","1.22"
"163","Darius Conley","Saint Peter's","Jr.","6-7","F","28","34","1.21"
"164","Anthony Borden","Central Ark.","Jr.","6-10","C","29","35","1.21"
"","Kevin Thompson","Morgan St.","Sr.","6-9","F","29","35","1.21"
"166","David Kravish","California","Fr.","6-10","F","34","41","1.21"
"167","Robbie Hummel","Purdue","Sr.","6-8","F","35","42","1.20"
"","Travis Wear","UCLA","So.","6-10","F","30","36","1.20"
"169","George Fant","Western Ky.","Fr.","6-6","F","31","37","1.19"
"170","Chase Fieler","FGCU","So.","6-8","F","32","38","1.19"
"","Anthony Lee","Temple","Fr.","6-9","F","32","38","1.19"
"172","Augustus Gilchrist","South Fla.","Sr.","6-10","F","33","39","1.18"
"173","Ryan Allen","Milwaukee","Sr.","6-4","G","34","40","1.18"
"174","Steve Moore","Missouri","Sr.","6-9","C","35","41","1.17"
"175","Cody Zeller","Indiana","Fr.","7-0","F","36","42","1.17"
"176","Josh Huestis","Stanford","So.","6-7","F","37","43","1.16"
"177","Dennis Kramer","San Diego","So.","6-11","F","31","36","1.16"
"","Alex Vouyoukas","UTSA","Sr.","6-9","C","31","36","1.16"
"","Trayvonn Wright","North Dakota St.","So.","6-7","F","31","36","1.16"
"180","Shawn Jones","Middle Tenn.","So.","6-8","F","32","37","1.16"
"181","Mike Glover","Iona","Sr.","6-7","F","33","38","1.15"
"182","Kyisean Reed","Utah St.","Jr.","6-6","F","36","41","1.14"
"183","Eric Ferguson","Ga. Southern","So.","6-7","G","30","34","1.13"
"","Austin Witter","N.C. A&T","Jr.","6-8","F","30","34","1.13"
"185","Kyle Casey","Harvard","Jr.","6-7","F","31","35","1.13"
"","Darrius Morrow","East Carolina","Sr.","6-8","F","31","35","1.13"
"187","Antwan Burrus","Liberty","Jr.","6-6","F","32","36","1.13"
"188","Leonard Washington","Wyoming","Jr.","6-7","F","33","37","1.12"
"189","Kenny Frease","Xavier","Sr.","7-0","C","36","40","1.11"
"190","Dave Dudzinski","Holy Cross","So.","6-9","F","29","32","1.10"
"191","Cleveland Melvin","DePaul","So.","6-8","F","31","34","1.10"
"","Tyler Stone","Southeast Mo. St.","So.","6-8","F","31","34","1.10"
"193","Mike Byron","Gardner-Webb","So.","6-10","C","32","35","1.09"
"","Anthony Thompson","Bradley","Sr.","6-10","C","32","35","1.09"
"195","Nick Wright","Old Dominion","Jr.","6-8","C","33","36","1.09"
"196","Torrey Craig","USC Upstate","So.","6-6","F","34","37","1.09"
"","Erik Murphy","Florida","Jr.","6-10","F","34","37","1.09"
"","Jamal Olasewere","LIU","Jr.","6-7","F","34","37","1.09"
"199","Robert Goff","Marshall","Jr.","6-9","F","35","38","1.09"
"200","Hamidu Rahman","New Mexico St.","Sr.","6-11","C","36","39","1.08"
"","Kameron Woods","Butler","Fr.","6-8","F","36","39","1.08"
"202","Sean Carter","Massachusetts","Sr.","6-9","F","37","40","1.08"
"203","Tre Johnson","Montana St.","So.","6-7","F","27","29","1.07"
"204","Donald Johnson","CSU Bakersfield","Sr.","6-8","F","29","31","1.07"
"","Rudy Turner","McNeese","Sr.","6-9","C","29","31","1.07"
"206","Jon Pack","Coastal Carolina","Sr.","6-11","C","31","33","1.06"
