 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Chandler Rowe","UT Martin","Sr.","6-7","F","35","38"
"","Sebastian Saiz","Ole Miss","Sr.","6-9","F","36","38"
"","AJ Sumbry","Wagner","So.","6-8","F","30","38"
"185","Ruben Guerrero","South Fla.","Jr.","6-11","C","30","37"
"","Josh Jackson","Kansas","---","-","-","35","37"
"","Przemek Karnowski","Gonzaga","Sr.","7-1","C","39","37"
"","Mangok Mathiang","Louisville","Sr.","6-10","C","33","37"
"","Anfernee McLemore","Auburn","Fr.","6-7","F","32","37"
"","De'Anthony Melton","Southern California","Fr.","6-4","G","36","37"
"","Trey Moses","Ball St.","So.","6-9","C","33","37"
"","Johnathan Motley","Baylor","Jr.","6-10","F","34","37"
"","Don MuepoKelly","South Alabama","Sr.","6-7","F","32","37"
"","Albert Owens","Oral Roberts","Jr.","6-9","C","30","37"
"","Marvin Prochet","Niagara","So.","6-7","F","33","37"
"","Austin Williams","Drexel","Jr.","6-8","F","31","37"
"197","Wajid Aminu","North Florida","Fr.","6-7","F","34","36"
"","Chris Davenport","North Florida","Sr.","6-8","F","28","36"
"","John Egbunu","Florida","Jr.","6-11","C","24","36"
"","Jarred Jones","Loyola Maryland","Sr.","6-7","F","33","36"
"","Marquez Letcher-Ellis","Rice","So.","6-7","F","35","36"
"","Luke Meyer","Central Mich.","Jr.","6-11","F","32","36"
"","Jordan Murphy","Minnesota","So.","6-6","F","34","36"
"","Dane Pineau","Saint Mary's (CA)","Sr.","6-9","F","33","36"
"","Emondre Rickman","Indiana St.","So.","6-9","C","30","36"
"","Omar Sherman","Louisiana Tech","Jr.","6-9","F","33","36"
"","Johnathan Williams","Gonzaga","Jr.","6-9","F","39","36"
"","Xeyrius Williams","Dayton","So.","6-9","F","32","36"
"209","Ike Anigbogu","UCLA","Fr.","6-10","C","29","35"
"","Kwan Cheatham","Akron","Sr.","6-9","F","36","35"
"","Cheickna Dembele","UNLV","---","6-11","-","28","35"
"","Kavin Gilder-Tilbury","Texas St.","Sr.","6-7","F","36","35"
"","Devin Haygood","Youngstown St.","So.","6-7","F","34","35"
"","Chris Lewis","Harvard","Fr.","6-9","F","28","35"
"","Shaq Morris","Wichita St.","Jr.","6-8","F","34","35"
"","Quadir Welton","Saint Peter's","Sr.","6-8","C","36","35"
"","Desmond Williams","Florida A&M","Jr.","6-6","F","29","35"
"218","Jahir Cabeza","Savannah St.","Jr.","6-5","G","29","34"
"","Hayden Dalton","Wyoming","Jr.","6-8","F","38","34"
"","Alex Dargenton","Utah St.","So.","6-8","F","31","34"
"","Wenyen Gabriel","Kentucky","Fr.","6-9","F","38","34"
"","Khris Lane","Longwood","Jr.","6-6","F","30","34"
"","Landen Lucas","Kansas","Sr.","6-10","F","35","34"
"","Ivan Madunic","Southern Utah","---","6-11","F","33","34"
"","Josh Sharma","Stanford","So.","7-0","C","31","34"
"","Jack Whitman","William & Mary","Jr.","6-9","F","30","34"
"227","Kyle Alexander","Tennessee","So.","6-11","F","32","33"
"","Beejay Anya","NC State","Sr.","6-9","F","27","33"
"","Norbertas Giga","Jacksonville St.","Jr.","7-0","F","33","33"
"","Jaire Grayer","George Mason","So.","6-5","G","34","33"
"","Sheldon Jeter","Pittsburgh","Sr.","6-8","F","33","33"
"","Tyrell Johnson","App State","So.","6-8","F","30","33"
"","Isaiah Johnson","Akron","Sr.","6-10","C","36","33"
"","Zach LeDay","Virginia Tech","Sr.","6-7","F","33","33"
"","Tosin Mehinti","UAB","Sr.","6-9","F","33","33"
"","Jeremy Morgan","UNI","Sr.","6-5","G","29","33"
"","L'Hassane Niangane","Gardner-Webb","Jr.","6-10","C","33","33"
"","Joshua Patton","Sacramento St.","Fr.","6-8","F","31","33"
"","Shawn Prudhomme","Southern U.","Sr.","6-4","F","33","33"
"","Tobias Sjoberg","Marist","Fr.","6-9","C","30","33"
"","Jayson Tatum","Duke","Fr.","6-8","F","29","33"
"","Taurean Thompson","Syracuse","Fr.","6-11","F","34","33"
"","Novak Topalovic","Idaho St.","So.","7-0","C","31","33"
"244","Mikal Bridges","Villanova","So.","6-7","F","36","32"
"","Tim Coleman","NJIT","Sr.","6-5","F","31","32"
"","Jessie Govan","Georgetown","So.","6-10","C","32","32"
"","Ahmed Ismail","Manhattan","Jr.","7-1","C","30","32"
"","Ulmer Manzie","Bethune-Cookman","So.","6-7","F","32","32"
"","Robert Montgomery","St. Francis Brooklyn","---","-","-","30","32"
"","Miye Oni","Yale","Fr.","6-7","G","29","32"
"","Dan Robinson","Norfolk St.","Jr.","7-0","C","33","32"
"","Tommy Rutherford","UC Irvine","Fr.","6-8","F","36","32"
"","Jashaun Smith","Longwood","Fr.","6-5","F","29","32"
"","Yuta Watanabe","George Washington","Jr.","6-9","F","28","32"
"","Elliott Welmer","Saint Louis","---","6-9","F","33","32"
"","Dexter Werner","North Dakota St.","Sr.","6-6","F","30","32"
Reclassifying
"NR","Devin Wyatt","UIW","---","6-8","F","23","52"
"NR","Shawn Johnson","UIW","Jr.","6-4","G","29","46"
"NR","Jalone Friday","Abilene Christian","Fr.","6-9","C","26","34"

NCAA Men's Basketball
Division ITotal Field Goals Made
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","FGA"
"1","Marcus Keene","Central Mich.","Jr.","5-9","G","32","313","701"
"2","Chris Clemons","Campbell","So.","5-9","G","36","301","673"
"3","Dallas Moore","North Florida","Sr.","6-1","G","34","299","613"
"4","Mike Daum","South Dakota St.","So.","6-9","F","35","274","533"
"5","Rashawn Thomas","A&M-Corpus Christi","Sr.","6-8","F","34","268","511"
"6","Jimmy Hall","Kent St.","Sr.","6-8","F","36","267","513"
"7","Jacob Wiley","Eastern Wash.","Sr.","6-7","F","34","265","412"
"8","Justin Jackson","North Carolina","Jr.","6-8","F","40","264","596"
"9","Cameron Morse","Youngstown St.","Jr.","6-2","G","31","260","627"
"10","Jacorey Williams","Middle Tenn.","Sr.","6-8","F","36","258","484"
"11","Randy Onwuasor","Southern Utah","Sr.","6-3","G","33","253","619"
"12","Bogdan Bliznyuk","Eastern Wash.","Jr.","6-6","F","34","251","529"
"","Malik Monk","Kentucky","Fr.","6-3","G","38","251","558"
"","Lamond Murray Jr.","Pepperdine","Sr.","6-5","G","31","251","528"
"15","Jonathan Stark","Murray St.","Jr.","6-0","G","33","249","568"
"16","David Nichols","UAlbany","So.","6-0","G","35","248","560"
"17","Marcus Foster","Creighton","Jr.","6-3","G","35","245","532"
"18","Kendrick Ray","Kennesaw St.","Sr.","6-1","G","31","244","543"
"19","T.J. Cline","Richmond","Sr.","6-9","F","35","243","470"
"","Ahmad Thomas","UNC Asheville","Jr.","6-3","G","33","243","447"
"21","Frank Mason","Kansas","Sr.","5-11","G","36","241","492"
"22","Tyler Hall","Montana St.","So.","6-5","G","32","240","504"
"23","Luke Kennard","Duke","So.","6-5","G","37","237","485"
"24","Bonzie Colson","Notre Dame","Jr.","6-5","F","36","236","449"
"","Josh Hart","Villanova","Sr.","6-5","G","36","236","463"
"26","TJ Leaf","UCLA","Fr.","6-10","F","35","235","381"
"27","John Collins","Wake Forest","So.","6-10","C","33","234","376"
"28","Peyton Aldridge","Davidson","Jr.","6-7","F","32","233","471"
"","Evan Bradds","Belmont","Sr.","6-7","F","29","233","374"
"","Rob Gray","Houston","Jr.","6-1","G","31","233","493"
"","Eric Mika","BYU","So.","6-10","F","34","233","441"
"","Jeremy Senglin","Weber St.","Sr.","6-2","G","34","233","490"
"","Jordon Varnado","Troy","So.","6-6","F","37","233","442"
"","Jordan Washington","Iona","Sr.","6-8","F","35","233","422"
"35","C.J. Bryce","UNCW","So.","6-5","G","35","231","477"
"","Tim Kempton","Lehigh","Sr.","6-10","C","32","231","422"
"37","Torian Graham","Arizona St.","Sr.","6-4","G","33","230","513"
"","Ike Smith","Ga. Southern","So.","6-4","G","33","230","462"
"39","Jock Landale","Saint Mary's (CA)","Jr.","6-11","C","34","229","375"
"40","Johnathan Motley","Baylor","Jr.","6-10","F","34","226","433"
"41","Ehab Amin","A&M-Corpus Christi","Jr.","6-4","G","36","225","487"
"42","T.J. Cromer","ETSU","Sr.","6-3","G","35","224","491"
"43","Isaiah Johnson","Akron","Sr.","6-10","C","36","223","357"
"","Erik Thomas","New Orleans","Sr.","6-5","F","32","223","379"
"45","Matt Mooney","South Dakota","So.","6-3","G","34","222","483"
"","Caleb Swanigan","Purdue","So.","6-9","F","35","222","421"
"47","Dwayne Bacon","Florida St.","So.","6-7","G","35","221","489"
"","Keon Johnson","Winthrop","Sr.","5-7","G","32","221","511"
"49","Jaron Blossomgame","Clemson","Sr.","6-7","F","33","220","441"
"","Jaylon Brown","Evansville","Sr.","6-0","G","33","220","475"
"","Josh Jackson","Kansas","---","-","-","35","220","429"
"","Nigel Williams-Goss","Gonzaga","Jr.","6-3","G","38","220","453"
"53","Brandon Clarke","San Jose St.","So.","6-8","G","30","219","371"
"","Brandon Goodwin","FGCU","Jr.","6-2","G","34","219","428"
"55","Ethan Happ","Wisconsin","So.","6-10","F","37","218","372"
"","Alec Peters","Valparaiso","Sr.","6-9","F","29","218","468"
"57","Jalen Hayes","Oakland","Jr.","6-7","F","34","217","397"
"","Jonathan Wade","Norfolk St.","Sr.","6-4","G","34","217","448"
"","Michael Young","Pittsburgh","Sr.","6-9","F","33","217","479"
"60","Dedric Lawson","Memphis","So.","6-9","F","32","216","469"
"","Monté Morris","Iowa St.","Sr.","6-2","G","35","216","465"
"62","Jack Gibbs","Davidson","Sr.","6-0","G","31","215","503"
"63","De'Aaron Fox","Kentucky","Fr.","6-3","G","36","214","447"
"","Ben Lammers","Georgia Tech","Jr.","6-10","C","37","214","415"
"65","Jerome Robinson","Boston College","So.","6-5","G","32","213","503"
"66","Trevon Bluiett","Xavier","Jr.","6-6","G","36","212","484"
"","Shawn Prudhomme","Southern U.","Sr.","6-4","F","33","212","482"
"","Rodney Pryor","Georgetown","Sr.","6-5","G","32","212","442"
"","Justin Robinson","Monmouth","Sr.","5-8","G","34","212","508"
"","Jonathan Williams","Toledo","Sr.","6-4","G","32","212","479"
"71","Jawun Evans","Oklahoma St.","So.","6-1","G","32","211","482"
"72","Jordan Davis","Northern Colo.","So.","6-2","G","29","210","429"
"","Jon Elmore","Marshall","Jr.","6-3","G","35","210","508"
"","Jairus Lyles","UMBC","Jr.","6-2","G","32","210","475"
"","Semi Ojeleye","SMU","Jr.","6-7","F","35","210","431"
"","Fred Sims","Chicago St.","So.","6-4","G","31","210","582"
"","Steve Taylor Jr.","Toledo","Sr.","6-9","F","33","210","400"
"78","Markelle Fultz","Washington","Fr.","6-4","G","25","209","439"
"","Braylon Rayson","Central Mich.","Sr.","5-9","G","32","209","548"
"80","Antonius Cleveland","Southeast Mo. St.","Sr.","6-6","G","33","208","383"
"","Kevin Hervey","UT Arlington","Jr.","6-7","F","35","208","453"
"","Egor Koulechov","Rice","Jr.","6-5","F","35","208","440"
"","Khris Lane","Longwood","Jr.","6-6","F","30","208","387"
"","Justin Wright-Foreman","Hofstra","So.","6-2","G","32","208","422"
"","Nisré Zouzoua","Bryant","So.","6-3","G","31","208","508"
"86","Michael Buchanan","USC Upstate","Sr.","7-0","C","32","207","332"
"","Chandler Hutchison","Boise St.","Jr.","6-7","G","32","207","418"
"88","Dillon Brooks","Oregon","Jr.","6-7","F","35","206","422"
"","Kennedy Meeks","North Carolina","Sr.","6-10","F","40","206","371"
"","Albert Owens","Oral Roberts","Jr.","6-9","C","30","206","419"
"","Victor Sanders","Idaho","Jr.","6-5","G","32","206","453"
"92","Kavin Gilder-Tilbury","Texas St.","Sr.","6-7","F","36","205","415"
"","Marcus Marshall","Nevada","Sr.","6-3","G","35","205","487"
"","Derrick White","Colorado","Sr.","6-5","G","34","205","404"
"95","Stevie Browning","Marshall","Sr.","6-3","G","34","204","449"
"","Reginal Johnson","Alcorn","Jr.","6-5","F","32","204","387"
"97","Vladimir Brodziansky","TCU","Jr.","6-11","F","39","203","360"
"","Deonte Burton","Iowa St.","Sr.","6-4","G","35","203","445"
"","Patrick Cole","N.C. Central","Sr.","6-5","G","33","203","529"
"","Nana Foulland","Bucknell","Jr.","6-9","C","34","203","322"
"","Nick Mayo","Eastern Ky.","So.","6-9","F","31","203","403"
"","Quincy McKnight","Sacred Heart","So.","6-4","G","32","203","473"
"","Jaylen Shaw","Coastal Carolina","Jr.","6-1","G","39","203","441"
"104","Damyean Dotson","Houston","Sr.","6-5","G","32","202","430"
"","Quinton Hooker","North Dakota","Sr.","6-0","G","32","202","432"
"","Garrison Mathews","Lipscomb","So.","6-5","G","32","202","441"
"","Erik McCree","Louisiana Tech","Sr.","6-8","F","33","202","424"
"","Chimezie Metu","Southern California","So.","6-11","F","36","202","366"
"","Marquise Moore","George Mason","Sr.","6-2","G","34","202","418"
"","Cameron Oliver","Nevada","So.","6-8","F","35","202","434"
"","T.J. Williams","Northeastern","Sr.","6-3","G","30","202","436"
"112","Nick Dixon","UTRGV","Jr.","6-2","G","32","201","386"
"","Drew McDonald","Northern Ky.","So.","6-8","C","35","201","425"
"","Devin Sibley","Furman","Jr.","6-2","G","34","201","385"
"115","Tyler Cavanaugh","George Washington","Sr.","6-9","F","35","200","446"
"","Terence Davis","Ole Miss","So.","6-4","G","36","200","415"
"","Jerome Frink","LIU","Sr.","6-7","F","31","200","423"
"","J.R. Holder","Jacksonville","Sr.","6-7","F","32","200","389"
"","Justin Patton","Creighton","Fr.","7-0","C","35","200","296"
"","QJ Peterson","VMI","Sr.","6-0","G","30","200","464"
"121","Kris Acox","Furman","Sr.","6-6","F","35","199","317"
"","J.J. Frazier","Georgia","Sr.","5-10","G","34","199","490"
"","Peter Jok","Iowa","Sr.","6-6","G","32","199","467"
"","Bryant McIntosh","Northwestern","Jr.","6-3","G","36","199","493"
"","Reggie Upshaw Jr.","Middle Tenn.","Sr.","6-8","F","36","199","379"
"","Andrew White III","Syracuse","Sr.","6-7","G","34","199","451"
"127","Jeffrey Carroll","Oklahoma St.","Jr.","6-6","G","33","198","369"
"","Justin James","Wyoming","So.","6-7","G","37","198","429"
"","Shawndre' Jones","Richmond","Sr.","5-11","G","35","198","428"
"","Przemek Karnowski","Gonzaga","Sr.","7-1","C","39","198","338"
"131","Angel Delgado","Seton Hall","Jr.","6-10","F","33","197","363"
"","Marcus Evans","Rice","So.","6-2","G","35","197","464"
"","Mo Evans","Purdue Fort Wayne","Sr.","6-1","G","33","197","425"
"","Thomas Wilder","Western Mich.","Jr.","6-3","G","32","197","430"
"135","Jamel Artis","Pittsburgh","Sr.","6-7","F","32","196","413"
"","Xavier Cooks","Winthrop","Jr.","6-8","F","33","196","402"
"","Jon Davis","Charlotte","So.","6-3","G","30","196","407"
"","Fletcher Magee","Wofford","So.","6-4","G","33","196","448"
"","Tyler Nelson","Fairfield","Jr.","6-3","G","31","196","442"
"","Giddy Potts","Middle Tenn.","Jr.","6-2","G","36","196","407"
"141","Jermaine Crumpton","Canisius","Jr.","6-6","F","34","195","397"
"","Demetrius Denzel-Dyson","Samford","Jr.","6-5","G","36","195","394"
"","Zak Irvin","Michigan","Sr.","6-6","G","38","195","430"
"","Matt Klinewski","Lafayette","Jr.","6-8","F","30","195","380"
"","Sindarius Thornwell","South Carolina","Sr.","6-5","G","31","195","439"
"","Martez Walker","Oakland","Jr.","6-6","G","34","195","445"
"147","Antonio Blakeney","LSU","So.","6-4","G","31","194","424"
"","Bakari Copeland","UMES","Sr.","6-6","F","34","194","417"
"","Josh Okogie","Georgia Tech","Fr.","6-4","G","37","194","428"
"150","Gian Clavell","Colorado St.","Sr.","6-4","G","27","193","449"
"","Chris Flemmings","UNCW","Sr.","6-5","G","35","193","409"
"","Isaac Hamilton","UCLA","Sr.","6-4","G","36","193","426"
"","Bryson Scott","Purdue Fort Wayne","Jr.","6-1","G","33","193","407"
"154","Chima Moneke","UC Davis","Jr.","6-6","F","36","192","364"
"","Desi Rodriguez","Seton Hall","Jr.","6-6","F","33","192","437"
"","Ahmaad Rorie","Montana","Jr.","6-1","G","31","192","428"
"157","PJ Dozier","South Carolina","So.","6-6","G","36","191","469"
"","Shamorie Ponds","St. John's (NY)","Fr.","6-1","G","33","191","435"
"","Dennis Smith","NC State","Fr.","6-3","G","32","191","420"
"","Marquis Wright","Siena","Sr.","6-1","G","33","191","467"
"161","Jared Brownridge","Santa Clara","Sr.","6-2","G","33","190","464"
"162","Lonzo Ball","UCLA","Fr.","6-6","G","36","189","343"
"","Lavell Boyd","Kansas City","Sr.","6-0","G","35","189","461"
"","Khadeen Carrington","Seton Hall","Jr.","6-4","G","33","189","446"
"","Ryan Daly","Delaware","Fr.","6-4","F","32","189","445"
"","Tyler Dorsey","Oregon","So.","6-4","G","39","189","405"
"","Blake Hamilton","Buffalo","Sr.","6-6","G","32","189","437"
"","Malcolm Hill","Illinois","Sr.","6-6","G","35","189","435"
"","Jordan Howard","Central Ark.","Jr.","5-11","G","32","189","439"
"","Divine Myles","Stetson","Jr.","5-11","G","31","189","372"
"171","Daniel Dixon","William & Mary","Sr.","6-6","G","30","188","390"
"","John Konchar","Purdue Fort Wayne","So.","6-5","G","33","188","295"
"173","V.J. Beachem","Notre Dame","Sr.","6-8","F","36","187","443"
"","Darell Combs","IU Indy","Sr.","6-2","G","32","187","441"
"","Josh Robinson","Austin Peay","Jr.","6-3","G","29","187","426"
"","Matt Scott","Niagara","Jr.","6-4","G","33","187","430"
"","Brandon Tabb","Bethune-Cookman","Jr.","6-5","G","32","187","493"
"178","Khallid Hart","Marist","Sr.","6-2","G","32","186","407"
"","Deontae Hawkins","Illinois St.","Jr.","6-8","F","35","186","396"
"180","Joe Cremo","UAlbany","So.","6-4","G","35","185","409"
"","Tanner Leissner","New Hampshire","Jr.","6-6","F","32","185","394"
"","Zach Lofton","Texas Southern","Jr.","6-3","G","35","185","440"
"","Lauri Markkanen","Arizona","Fr.","7-0","F","37","185","376"
"","Jaron Martin","UC Irvine","Sr.","5-10","G","36","185","422"
"","Nazareth Mitrou-Long","Iowa St.","Sr.","6-4","G","35","185","391"
"","Preston Parks","The Citadel","Fr.","6-2","G","30","185","456"
"","Jaylin Walker","Kent St.","So.","6-1","G","34","185","468"
"188","Devontae Cacok","UNCW","So.","6-7","F","35","184","230"
"","Terrell Miller","Murray St.","Jr.","6-8","F","33","184","386"
"","Derick Newton","Stetson","So.","6-7","F","32","184","399"
"","Cameron Reynolds","Tulane","Jr.","6-8","G","31","184","434"
"","Kyle Washington","Cincinnati","Jr.","6-9","F","36","184","361"
"","Rodney Williams","Drexel","Sr.","6-7","F","32","184","350"
"194","Jeff Beverly","UTSA","Jr.","6-6","F","33","183","461"
"","Remond Brown","Grambling","So.","-","G","33","183","396"
"","Jalen Brunson","Villanova","So.","6-3","G","36","183","338"
"","Omega Harris","UTEP","Jr.","6-3","G","31","183","403"
"","Christian Keeling","Charleston So.","Fr.","6-3","G","31","183","400"
"","Zach LeDay","Virginia Tech","Sr.","6-7","F","33","183","340"
"","Tayler Persons","Ball St.","So.","6-3","G","34","183","382"
"","Tai Webster","Nebraska","Sr.","6-4","G","31","183","435"
"202","Daniel Amigo","Denver","Jr.","6-10","C","30","182","340"
"","Joel Berry II","North Carolina","Jr.","6-0","G","38","182","427"
"","Will Darley","UMBC","Sr.","6-8","G","34","182","373"
"","Drew Eubanks","Oregon St.","So.","6-10","F","32","182","310"
"","Kyle Kuzma","Utah","Jr.","6-9","F","29","182","361"
"","Donte McGill","FIU","Sr.","6-3","G","27","182","413"
"","Jacolby Mobley","UT Martin","Sr.","6-0","G","29","182","432"
"","Jae'Sean Tate","Ohio St.","Jr.","6-4","G","32","182","333"
"","Desmond Williams","Florida A&M","Jr.","6-6","F","29","182","377"
"211","Mark Alstork","Wright St.","Jr.","6-5","G","32","181","452"
"","Jaron Hopkins","Fresno St.","Sr.","6-6","G","33","181","377"
"","Jarred Jones","Loyola Maryland","Sr.","6-7","F","33","181","397"
"","Bronson Koenig","Wisconsin","Sr.","6-3","G","36","181","432"
"","Donovan Mitchell","Louisville","So.","6-3","G","34","181","444"
"","Jalen Moore","Utah St.","Sr.","6-9","F","31","181","379"
"","Sebastian Saiz","Ole Miss","Sr.","6-9","F","36","181","386"
"","Zach Thomas","Bucknell","Jr.","6-6","F","35","181","382"
"","Phil Valenti","Canisius","Sr.","6-7","F","34","181","361"
"","Nick Ward","Michigan St.","Fr.","6-8","F","35","181","306"
"","RJ White","UNC Greensboro","Sr.","6-8","C","35","181","329"
"","Jay Wright","Louisiana","Sr.","6-1","G","33","181","404"
"223","Nigel Hayes","Wisconsin","Sr.","6-8","F","37","180","394"
"","Kelan Martin","Butler","Jr.","6-7","F","34","180","421"
"","Elijah Mitrou-Long","Mount St. Mary's","So.","6-1","G","36","180","437"
"","Melo Trimble","Maryland","Jr.","6-3","G","33","180","413"
"227","Jarrett Allen","Texas","Fr.","6-11","F","33","179","316"
"","Brynton Lemar","UC Davis","Sr.","6-4","G","36","179","432"
"","J.P. Macura","Xavier","Jr.","6-5","G","38","179","420"
"","Yante Maten","Georgia","Jr.","6-8","F","29","179","345"
"","Jaleen Smith","New Hampshire","Sr.","6-4","G","32","179","384"
"","Justin Strings","Sacramento St.","Jr.","6-7","F","31","179","424"
"","Kahlil Thomas","Rider","Sr.","6-7","F","33","179","339"
"","Charles Williams","Howard","Fr.","6-6","G","34","179","452"
"235","Garret Covington","Western Ill.","Sr.","6-5","G","28","178","429"
"","Aundre Jackson","Loyola Chicago","Jr.","6-5","F","32","178","266"
