 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"166","Hamidu Rahman","New Mexico St.","So.","6-11","C","33","42","1.3"
"167","Onyekawtuke Abiakam","Texas Southern","Sr.","6-7","C","30","38","1.3"
"168","A.J. Hardeman","New Mexico","So.","6-8","F","35","44","1.3"
"169","Delroy James","Rhode Island","Jr.","6-8","F","36","45","1.3"
"","Terrence Jennings","Louisville","So.","6-10","F","32","40","1.3"
"171","Jorge Brian Diaz","Nebraska","Fr.","6-11","C","33","41","1.2"
"172","Jeff Allen","Virginia Tech","Jr.","6-7","F","34","42","1.2"
"173","Otis Polk","Bowling Green","Sr.","6-9","C","30","37","1.2"
"174","Papa Dia","SMU","Jr.","6-9","F","31","38","1.2"
"175","Auryn MacMillan","Gardner-Webb","Sr.","6-8","C","27","33","1.2"
"176","Trey Hampton","Georgia St.","Sr.","6-7","F","32","39","1.2"
"","Demond Watt","A&M-Corpus Christi","Jr.","6-7","F","32","39","1.2"
"178","Brian Mills","Mercer","Jr.","6-7","F","33","40","1.2"
"","Greg Smith","Fresno St.","Fr.","6-10","C","33","40","1.2"
"180","Stanley Robinson","UConn","Sr.","6-9","F","34","41","1.2"
"181","Evan Fjeld","Vermont","Jr.","6-8","F","35","42","1.2"
"","Sean McNally","Maine","Jr.","6-7","C","30","36","1.2"
"183","Will Martell","Rhode Island","Jr.","7-0","C","36","43","1.2"
"184","Jake Cohen","Davidson","Fr.","6-10","F","31","37","1.2"
"185","Tyler Honeycutt","UCLA","Fr.","6-8","F","26","31","1.2"
"186","Craig Brackins","Iowa St.","Jr.","6-10","F","32","38","1.2"
"","Drew Viney","LMU (CA)","So.","6-5","F","32","38","1.2"
"188","Landon Milbourne","Maryland","Sr.","6-7","F","33","39","1.2"
"189","Damion James","Texas","Sr.","6-7","F","34","40","1.2"
"190","Jordan Aaberg","North Dakota St.","Fr.","6-9","F","29","34","1.2"
"191","Michael Freeman","Hampton","Sr.","6-8","F","31","36","1.2"
"","Chas McFarland","Wake Forest","Sr.","7-0","C","31","36","1.2"
"","Howard Thompkins III","Georgia","So.","6-10","F","31","36","1.2"
"194","Trevon Flores","James Madison","Fr.","6-11","F","32","37","1.2"
"","Roberto Mafra","San Diego","Sr.","6-9","F","32","37","1.2"
"196","Maurice McNeil","Houston","Jr.","6-9","F","33","38","1.2"
"197","Bryson Barnes","Furman","So.","6-5","F","29","33","1.1"
"198","Darius Conley","Saint Peter's","Fr.","6-7","F","30","34","1.1"
"","Jarrod Jones","Ball St.","So.","6-9","F","30","34","1.1"
"200","Calvin Lee","Towson","Sr.","6-8","F","31","35","1.1"
"201","Carl Montgomery","Chicago St.","Jr.","6-7","F","32","36","1.1"
"202","Glenn Powell","Jacksonville","Fr.","6-6","F","33","37","1.1"
"","Samardo Samuels","Louisville","So.","6-9","F","33","37","1.1"
"204","Terrell Bell","Virginia Tech","Jr.","6-6","F","34","38","1.1"
"","Keith Ramsey","Missouri","Sr.","6-9","F","34","38","1.1"
"206","Billy Pettiford","IU Indy","Sr.","6-7","F","35","39","1.1"
"207","Dwayne Collins","Miami (FL)","Sr.","6-8","F","29","32","1.1"
"208","Robert Covington","Tennessee St.","Fr.","6-9","F","32","35","1.1"
"","Josh Crawford","Indiana St.","Sr.","6-11","C","32","35","1.1"
"","Arinze Onuaku","Syracuse","Sr.","6-9","C","32","35","1.1"
"211","Sylvester Seay","Fresno St.","Sr.","6-10","F","33","36","1.1"
"212","Richie Gordon","Western Caro.","Jr.","6-9","F","34","37","1.1"
"","Carleton Scott","Notre Dame","Jr.","6-8","F","34","37","1.1"
"214","Josh Lomers","Baylor","Sr.","7-0","C","36","39","1.1"
"215","Jason Washburn","Utah","Fr.","7-0","C","28","30","1.1"
"216","Jeremy Lin","Harvard","Sr.","6-3","G","29","31","1.1"
"217","Albert Jackson","Georgia","Sr.","6-11","F","30","32","1.1"
"218","Andrew McCarthy","Brown","Fr.","6-8","F","31","33","1.1"
"","Ryan Regis","NJIT","So.","6-6","F","31","33","1.1"
"220","Dane Miller","Rutgers","Fr.","6-6","F","32","34","1.1"
"221","Dino Gregory","Maryland","Jr.","6-7","F","25","26","1.0"
"222","Robbie Hummel","Purdue","Jr.","6-8","F","27","28","1.0"
"","Chad Wynn","East Carolina","Jr.","6-10","C","27","28","1.0"
"224","Anthony Booker","Southern Ill.","So.","6-8","F","29","30","1.0"
"225","Colby Batiste","Louisiana","Jr.","6-9","F","30","31","1.0"
"","Tayvon Jackson","Mount St. Mary's","Jr.","6-7","F","30","31","1.0"
"","Morgan Sabia","Hartford","Jr.","6-8","F","30","31","1.0"
"228","Doug Elwell","Wagner","Sr.","6-5","G","31","32","1.0"
"","Keith Rendleman","UNCW","Fr.","6-8","G","31","32","1.0"
"","Garrett Williamson","Saint Joseph's","Sr.","6-5","G","31","32","1.0"
"231","Marcus Kitts","William & Mary","Jr.","6-9","F","32","33","1.0"
"","Brendon Knox","Auburn","Sr.","6-10","C","32","33","1.0"
"233","Tyler Wilkerson","Marshall","Sr.","6-8","F","33","34","1.0"
"234","Ryan Rossiter","Siena","Jr.","6-9","F","34","35","1.0"
"","Alex Tyus","Florida","Jr.","6-8","F","34","35","1.0"
"236","Jon Avery","IU Indy","Sr.","6-7","F","36","37","1.0"
"","Kyle Weems","Missouri St.","So.","6-6","F","36","37","1.0"
"238","Andre Williamson","App State","So.","6-7","F","37","38","1.0"
"239","Wellington Smith","West Virginia","Sr.","6-7","F","38","38","1.0"
"","Steven Idlet","Tulsa","So.","6-11","F","35","35","1.0"
"","Tracy Smith","NC State","Jr.","6-8","F","35","35","1.0"
"","Andy Buechert","Winthrop","Sr.","6-9","C","33","33","1.0"
"","Nick Winbush","Miami (OH)","Jr.","6-7","F","32","32","1.0"
"","Michael Orock","Wagner","Sr.","6-7","F","31","31","1.0"
"","Justin Reynolds","A&M-Corpus Christi","Jr.","6-8","F","31","31","1.0"
"","Yannick Crowder","Florida A&M","So.","6-8","F","30","30","1.0"
"","Michael Fakuade","NIU","So.","6-8","C","30","30","1.0"
"","Jamelle Hagins","Delaware","Fr.","6-9","F","30","30","1.0"
"","Jamelle Horne","Arizona","Jr.","6-7","F","30","30","1.0"
"","Alejo Rodriguez","Iona","Jr.","6-8","F","30","30","1.0"
"","Byron Walker","Alabama St.","Sr.","6-8","F","29","29","1.0"
"","Montrell Thornton","Little Rock","Jr.","6-7","F","26","26","1.0"
Reclassifying
"NR","Nick Schneiders","USC Upstate","Sr.","7-3","C","29","88","3.0"
"NR","Tyler Cain","South Dakota","Sr.","6-8","F","32","97","3.0"
"NR","Papa Lo","Bryant","So.","6-9","F","28","52","1.9"
"NR","Paul Davis","Winston-Salem","Jr.","6-9","F","29","50","1.7"
"NR","Tadre Sheppard","Central Ark.","Jr.","6-7","F","30","51","1.7"
"NR","Mario Flaherty","Houston Christian","Sr.","6-9","C","31","47","1.5"
"NR","Damian Lewis","Houston Christian","Jr.","6-11","C","32","45","1.4"
"NR","Steve Smith","South Dakota","Sr.","6-11","C","32","35","1.1"

NCAA Men's Basketball
Division ISteals Per Game
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","ST","STPG"
"1","Jay Threatt","Delaware St.","So.","-","G","29","82","2.8"
"2","Damian Saunders","Duquesne","Jr.","6-7","F","32","89","2.8"
"3","Devan Downey","South Carolina","Sr.","5-9","G","31","85","2.7"
"4","Chris Jones","Prairie View","Sr.","6-0","G","24","65","2.7"
"5","Ceola Clark","Western Ill.","So.","6-3","G","27","72","2.7"
"6","Aubrey Coleman","Houston","Sr.","6-4","G","35","93","2.7"
"7","Brigham Waginger","Western Caro.","Sr.","6-2","G","34","90","2.6"
"8","Michael Deloach","Norfolk St.","Sr.","6-0","G","30","79","2.6"
"9","A.J. Rompza","UCF","So.","5-9","G","31","81","2.6"
"10","Jackson Emery","BYU","Jr.","6-3","G","35","91","2.6"
"11","La'Shard Anderson","Boise St.","Jr.","6-1","G","32","83","2.6"
"12","Junard Hartley","Campbell","Jr.","6-3","G","30","77","2.6"
"13","D'Aundray Brown","Cleveland St.","Jr.","6-4","G","32","81","2.5"
"14","D.J. Cooper","Ohio","Fr.","5-11","G","37","93","2.5"
"15","Jeremy Goode","Mount St. Mary's","Sr.","5-9","G","30","74","2.5"
"16","Jeremy Lin","Harvard","Sr.","6-3","G","29","71","2.4"
"17","Marqus Blakely","Vermont","Sr.","6-5","F","35","85","2.4"
"18","Kevin Palmer","A&M-Corpus Christi","Sr.","6-6","G","32","77","2.4"
"19","Woody Payne","Detroit Mercy","Sr.","5-10","G","34","76","2.2"
"20","Chris Singleton","Florida St.","So.","6-9","F","32","71","2.2"
"21","Akeem Bennett","St. Francis Brooklyn","Jr.","6-2","F","29","64","2.2"
"","Paul George","Fresno St.","So.","6-8","F","29","64","2.2"
"23","Billy Pettiford","IU Indy","Sr.","6-7","F","35","77","2.2"
"24","Seth Tarver","Oregon St.","Sr.","6-5","F","32","70","2.2"
"25","Kelvin Martin","Charleston So.","So.","6-5","F","30","64","2.1"
"26","Casper Ware","Long Beach St.","So.","5-9","G","33","69","2.1"
"27","Mark Payne","UC Davis","Jr.","6-8","G","24","50","2.1"
"28","J.P. Primm","UNC Asheville","So.","6-1","G","31","64","2.1"
"29","Frank Turner","Canisius","Sr.","5-10","G","32","66","2.1"
"30","Kemba Walker","UConn","So.","6-1","G","34","70","2.1"
"31","Will Bynum","Montana St.","Sr.","6-3","G","26","53","2.0"
"32","Alex Zampier","Yale","Sr.","6-3","G","29","59","2.0"
"33","Ayron Hardy","Jacksonville","Jr.","6-5","G","33","66","2.0"
"","Ben Smith","Jacksonville","Sr.","5-10","G","33","66","2.0"
"","Chris Harris","Navy","Sr.","6-2","G","30","60","2.0"
"","Lorne Merthie","Campbell","So.","6-2","G","30","60","2.0"
"","Ron Burks","VMI","So.","6-4","F","29","58","2.0"
"","Devon Beitzel","Northern Colo.","Jr.","6-0","G","26","52","2.0"
"39","Andy Rautins","Syracuse","Sr.","6-4","G","35","69","2.0"
"40","Alexander Starling","Bethune-Cookman","Jr.","6-6","F","33","65","2.0"
"41","Shemik Thompson","Central Conn. St.","Jr.","6-0","G","29","57","2.0"
"42","Keith Gabriel","VMI","So.","6-4","G","28","55","2.0"
"43","Broderick Gilchrest","Idaho St.","Jr.","6-0","G","27","53","2.0"
"44","David Burrell","Texas Southern","Sr.","6-3","G","33","64","1.9"
"45","Cory Higgins","Colorado","Jr.","6-5","G","31","60","1.9"
"46","Iman Shumpert","Georgia Tech","So.","6-5","G","30","58","1.9"
"","Josh Slater","Lipscomb","Jr.","6-3","G","30","58","1.9"
"48","Justin Newton","St. Francis Brooklyn","So.","6-0","G","29","56","1.9"
"49","DeAndre Hall","Texas Southern","Sr.","6-6","G","33","63","1.9"
"50","Will Cherry","Montana","Fr.","6-1","G","32","61","1.9"
"51","Frankie Sullivan","Auburn","So.","6-1","G","31","59","1.9"
"52","Devin Gibson","UTSA","Jr.","6-1","G","30","57","1.9"
"53","Kellan Carter","Nicholls","Jr.","6-1","G","29","55","1.9"
"54","Tyrone Lewis","Niagara","Sr.","6-0","G","27","51","1.9"
"55","Lazar Hayward","Marquette","Sr.","6-6","F","34","64","1.9"
"","Ronald Moore","Siena","Sr.","6-0","G","34","64","1.9"
"57","Larry Anderson","Long Beach St.","So.","6-5","G","33","62","1.9"
"58","Eddie Williams","SFA","Jr.","6-2","G","31","58","1.9"
"59","Bilal Benn","Niagara","Sr.","6-5","F","30","56","1.9"
"","Calvin Betts","Buffalo","Sr.","6-4","G","30","56","1.9"
"","Robbie Harman","Central Mich.","Sr.","5-11","G","30","56","1.9"
"62","Brandon Johnson","San Diego","Sr.","6-0","G","29","54","1.9"
"63","Kent Bazemore","Old Dominion","So.","6-5","F","36","67","1.9"
"","Joey Rodriguez","VCU","Jr.","5-10","G","36","67","1.9"
"65","David Gonzalvez","Richmond","Sr.","6-4","G","35","65","1.9"
"","Joseph Harris","Coastal Carolina","Sr.","6-5","F","35","65","1.9"
"67","Zaire Taylor","Missouri","Sr.","6-4","G","34","63","1.9"
"68","Casey Cantey","Alabama A&M","So.","6-5","F","27","50","1.9"
"69","Norris Cole","Cleveland St.","Jr.","6-2","G","33","61","1.8"
"70","Tommy Brenton","Stony Brook","So.","6-5","F","32","59","1.8"
"","Johntavious Rucker","Ga. Southern","Jr.","6-2","G","32","59","1.8"
"72","Junior Treasure","Texas Southern","Jr.","6-3","G","30","55","1.8"
"73","Johnathon Jones","Oakland","Sr.","5-11","G","35","64","1.8"
"74","Damian Johnson","Minnesota","Sr.","6-7","F","34","62","1.8"
"75","Lloyd Phillips","Illinois St.","Sr.","5-10","G","33","60","1.8"
"76","Jacob Pullen","Kansas St.","Jr.","6-0","G","37","67","1.8"
"77","Manny Harris","Michigan","Jr.","6-5","G","31","56","1.8"
"","Blake Smith","Radford","Fr.","6-4","G","31","56","1.8"
"79","Kelvin Lewis","Houston","Sr.","6-4","G","35","63","1.8"
"","Tyren Johnson","Louisiana","Sr.","6-8","F","30","54","1.8"
"","Zavion Neely","UIC","So.","6-1","G","30","54","1.8"
"82","Charles Jenkins","Hofstra","Jr.","6-3","G","34","61","1.8"
"","Vernon Teel","LMU (CA)","Jr.","6-0","G","34","61","1.8"
"84","Randy Culpepper","UTEP","Jr.","6-0","G","33","59","1.8"
"","Michael Vogler","Troy","Sr.","6-1","G","33","59","1.8"
"86","John Wall","Kentucky","Fr.","6-4","G","37","66","1.8"
"87","B.J. Jenkins","Murray St.","Jr.","6-0","G","36","64","1.8"
"","Tyler Morris","Boston U.","Sr.","6-2","G","27","48","1.8"
"89","Tramaine Butler","Alabama St.","So.","6-3","G","31","55","1.8"
"","Chris Flores","NJIT","Fr.","6-2","G","31","55","1.8"
"","Franklin Session","Weber St.","Jr.","6-3","F","31","55","1.8"
"92","Michael Griffin","Prairie View","So.","5-8","G","30","53","1.8"
"","Chris Singletary","Kent St.","Sr.","6-3","G","30","53","1.8"
"94","Derek Needham","Fairfield","Fr.","5-11","G","34","60","1.8"
"95","Ronald Nored","Butler","So.","6-0","G","38","67","1.8"
"96","Clarence Jackson","Siena","Jr.","6-3","G","33","58","1.8"
"","David Kool","Western Mich.","Sr.","6-3","G","33","58","1.8"
"98","Joe Dukes","Georgia St.","Sr.","6-1","G","32","56","1.8"
"","Travele Jones","Texas Southern","Jr.","6-8","F","32","56","1.8"
"","Aleek Pauline","Norfolk St.","Jr.","6-1","G","24","42","1.8"
"101","Kevin Anderson","Richmond","Jr.","6-0","G","35","61","1.7"
"102","James Florence","Mercer","Sr.","6-1","G","31","54","1.7"
"","Evan Turner","Ohio St.","Jr.","6-7","G","31","54","1.7"
"","Garrett Williamson","Saint Joseph's","Sr.","6-5","G","31","54","1.7"
"","Nic Wise","Arizona","Sr.","5-10","G","31","54","1.7"
"106","Jeff Allen","Virginia Tech","Jr.","6-7","F","34","59","1.7"
"107","Jamarco Warren","Charleston So.","Jr.","5-10","G","30","52","1.7"
"108","Cleveland Richard","Army West Point","Sr.","6-3","G","29","50","1.7"
"109","Steven Shepp","Fresno St.","So.","6-2","G","32","55","1.7"
"110","Chris Kramer","Purdue","Sr.","6-3","G","35","60","1.7"
"111","Ryan Anderson","Nebraska","Sr.","6-4","G","31","53","1.7"
"","Tamir Jackson","Rice","Fr.","6-2","G","31","53","1.7"
"113","Jeremy Nash","Northwestern","Sr.","6-4","G","34","58","1.7"
"","Roburt Sallie","Memphis","Jr.","6-5","G","34","58","1.7"
"115","Kelly Beidler","Mount St. Mary's","Sr.","6-5","F","30","51","1.7"
"116","Rob Garrison","Niagara","Sr.","6-2","G","33","56","1.7"
"","Dominique Jones","South Fla.","Jr.","6-4","G","33","56","1.7"
"","Ashton Mitchell","Sam Houston","Sr.","5-10","G","33","56","1.7"
"","Mantoris Robinson","Winthrop","Sr.","6-5","F","33","56","1.7"
"","Greivis Vasquez","Maryland","Sr.","6-6","G","33","56","1.7"
"121","Keith Cothran","Rhode Island","Sr.","6-4","G","36","61","1.7"
"122","Trenton Marshall","Jacksonville St.","Jr.","6-5","F","26","44","1.7"
"123","Andre Young","Clemson","So.","5-9","G","32","54","1.7"
"124","Tony Hooper","ULM","Sr.","5-11","G","28","47","1.7"
"","Kris Richard","Tulane","Jr.","6-5","G","28","47","1.7"
"126","Jonathan Boyd","Alcorn","Sr.","6-3","G","31","52","1.7"
"","DeShawn Patterson","Southeastern La.","So.","6-4","F","31","52","1.7"
"","Marcus Schroeder","Princeton","Sr.","6-3","G","31","52","1.7"
"","Ishmael Smith","Wake Forest","Sr.","6-0","G","31","52","1.7"
"130","Damion James","Texas","Sr.","6-7","F","34","57","1.7"
"131","Danero Thomas","Murray St.","Sr.","6-4","G","36","60","1.7"
"","Josten Crow","Sam Houston","Jr.","6-4","F","33","55","1.7"
"","Rahmon Fletcher","Green Bay","Jr.","5-10","G","33","55","1.7"
"","Trevon Hughes","Wisconsin","Sr.","6-0","G","33","55","1.7"
"","Tavaris Washington","Ark.-Pine Bluff","Sr.","6-5","G","33","55","1.7"
"","Vincent Goldsberry","Coppin St.","Jr.","6-0","G","30","50","1.7"
"137","Tommy Hubbard","ETSU","Jr.","6-4","G","35","58","1.7"
"","Wes Johnson","Syracuse","Jr.","6-7","F","35","58","1.7"
"","Carlos Strong","Boston U.","Sr.","6-3","G","35","58","1.7"
"140","Shannon Behling","Mississippi Val.","Sr.","6-7","G","32","53","1.7"
"141","Elijah Millsap","UAB","Jr.","6-6","G","34","56","1.6"
"142","Savalace Townsend","Ark.-Pine Bluff","So.","6-1","G","28","46","1.6"
"143","Reggie Middleton","Winthrop","So.","6-1","G","33","54","1.6"
"144","Ryan Butler","Richmond","Sr.","6-7","G","35","57","1.6"
"145","Jon Scheyer","Duke","Sr.","6-5","G","40","65","1.6"
"","Troy Payne","Santa Clara","Jr.","6-6","F","32","52","1.6"
"","Vincent Simpson","Hampton","Sr.","6-1","G","32","52","1.6"
"","Anthony Thomas","Boise St.","Sr.","6-0","G","32","52","1.6"
"149","Keith Ramsey","Missouri","Sr.","6-9","F","34","55","1.6"
"150","J.T. Tiller","Missouri","Sr.","6-3","G","31","50","1.6"
"151","Patrick Christopher","California","Sr.","6-5","G","35","56","1.6"
"","Kenneth Faried","Morehead St.","Jr.","6-8","C","35","56","1.6"
"","Jamel Guyton","Louisiana Tech","Sr.","6-3","G","35","56","1.6"
"","John Holland","Boston U.","Jr.","6-5","G","35","56","1.6"
"","Anthony Brock","Alabama","Sr.","5-9","G","30","48","1.6"
"","Rodney Green","La Salle","Sr.","6-5","G","30","48","1.6"
"","Trevon Harmon","Cleveland St.","So.","6-1","G","30","48","1.6"
"","Cameron Johnson","Texas St.","Jr.","6-7","F","30","48","1.6"
"159","Landry Fields","Stanford","Sr.","6-7","G","32","51","1.6"
"160","Donald Qualls","Grambling","Jr.","5-8","G","27","43","1.6"
"161","Aaron Johnson","UAB","Jr.","5-7","G","34","54","1.6"
"","Xavier Keeling","Detroit Mercy","Jr.","6-7","F","34","54","1.6"
"","A.J. Slaughter","Western Ky.","Sr.","6-3","G","34","54","1.6"
"","Chace Stanback","UNLV","So.","6-8","F","34","54","1.6"
"165","Nick Murphy","Jacksonville St.","Jr.","6-3","G","29","46","1.6"
"","Daman Starring","Centenary (LA)","Fr.","6-4","G","29","46","1.6"
"","Chad Tomko","UNCW","Jr.","5-11","G","29","46","1.6"
"168","Scott Machado","Iona","So.","6-1","G","31","49","1.6"
"169","Julyan Stone","UTEP","Jr.","6-7","G","33","52","1.6"
"170","David Lighty","Ohio St.","Jr.","6-5","G","37","58","1.6"
"171","Scott Thomas","Bowling Green","So.","6-7","F","30","47","1.6"
"","Sultan Toles-Bey","Sacramento St.","Jr.","5-10","G","30","47","1.6"
"173","Michael Gruner","Lafayette","Sr.","6-2","G","32","50","1.6"
"","Carlos Medlock","Eastern Mich.","Sr.","6-0","G","32","50","1.6"
"175","Rodriguez Sherman","Kent St.","Jr.","6-3","G","34","53","1.6"
"176","Jaytornah Wisseh","LIU","Sr.","6-1","G","29","45","1.6"
"177","Senario Hillman","Alabama","Jr.","6-2","G","31","48","1.5"
"","Ben Stywall","UNC Greensboro","Sr.","6-5","F","31","48","1.5"
"","Will Walker","DePaul","Sr.","6-0","G","31","48","1.5"
"","Brock Young","East Carolina","Jr.","5-11","G","31","48","1.5"
"181","Chaisson Allen","Northeastern","Jr.","6-4","G","33","51","1.5"
"","Matt Janning","Northeastern","Sr.","6-4","G","33","51","1.5"
"","Ben Louis","James Madison","Jr.","6-3","G","33","51","1.5"
"","Scottie Reynolds","Villanova","Sr.","6-2","G","33","51","1.5"
"","Ryan Wedel","Drake","Jr.","5-11","G","33","51","1.5"
"186","Reggie Holmes","Morgan St.","Sr.","6-4","G","37","57","1.5"
"","J.P. Prince","Tennessee","Sr.","6-7","G","37","57","1.5"
"188","Domineek Daniel","Sacramento St.","Sr.","6-3","G","30","46","1.5"
"","Marquez Haynes","UT Arlington","Sr.","6-3","G","30","46","1.5"
"190","De'Suan Dixon","Jackson St.","Jr.","6-4","G","32","49","1.5"
"191","Chauncey Gilliam","UMBC","So.","6-4","G","29","44","1.5"
"192","Phil Gary","FIU","Jr.","5-11","G","31","47","1.5"
"","Darrin Govens","Saint Joseph's","Sr.","6-1","G","31","47","1.5"
"","Lakeem Jackson","South Carolina","Fr.","6-5","F","31","47","1.5"
"","Derwin Kitchen","Florida St.","Jr.","6-4","G","31","47","1.5"
"","Chris Roberts","Bradley","Sr.","6-4","G","31","47","1.5"
"197","Osiris Eldridge","Illinois St.","Sr.","6-3","G","33","50","1.5"
"198","Desmond Wade","Houston","So.","5-8","G","35","53","1.5"
"199","John Ashworth","IU Indy","Jr.","6-3","G","36","54","1.5"
"","Xavier Henry","Kansas","Fr.","6-6","G","36","54","1.5"
"","Alex Young","IU Indy","So.","6-6","F","36","54","1.5"
"","Willie Kemp","Memphis","Sr.","6-2","G","34","51","1.5"
"","Chris Wright","Georgetown","Jr.","6-1","G","34","51","1.5"
"","Jordan Theodore","Seton Hall","So.","6-0","G","32","48","1.5"
"","Jordan Bitzer","Central Mich.","Sr.","6-2","G","30","45","1.5"
"","Joe Harden","UC Davis","Jr.","6-8","G","30","45","1.5"
"","Fred Hunter","Nicholls","So.","6-5","G","30","45","1.5"
"","Jonathan Rodriguez","Campbell","Sr.","6-5","F","30","45","1.5"
"","Rob Hampton","Norfolk St.","Jr.","6-4","G","28","42","1.5"
"","Marcus Johnson","Southern California","Sr.","6-6","F","28","42","1.5"
"","Tyler Honeycutt","UCLA","Fr.","6-8","F","26","39","1.5"
"","Patrick Hardy","Savannah St.","Sr.","6-3","G","24","36","1.5"
"213","Cade Davis","Oklahoma","Jr.","6-5","G","31","46","1.5"
"","Derrio Green","Charlotte","So.","6-2","G","31","46","1.5"
"","Julius Thomas","Portland St.","Sr.","6-5","F","31","46","1.5"
"216","Michael McConathy","Northwestern St.","Sr.","5-9","G","29","43","1.5"
"","Josh Miller","Army West Point","Sr.","5-11","G","29","43","1.5"
"","Rodney Pierce","Buffalo","Sr.","6-2","G","29","43","1.5"
"","Kyle Roemer","Colgate","Sr.","6-3","F","29","43","1.5"
"220","Demetri McCamey","Illinois","Jr.","6-3","G","36","53","1.5"
"221","Murphy Holloway","Ole Miss","So.","6-7","F","34","50","1.5"
"","Mickey McConnell","Saint Mary's (CA)","Jr.","6-0","G","34","50","1.5"
"223","Jeremy Hazell","Seton Hall","Jr.","6-5","G","32","47","1.5"
"","Brandon Shingles","Morehead St.","Sr.","6-3","G","32","47","1.5"
"","Cameron Wells","The Citadel","Jr.","6-1","G","32","47","1.5"
"226","Demontez Stitt","Clemson","Jr.","6-2","G","30","44","1.5"
"227","Jordan Campbell","Belmont","Jr.","6-5","F","28","41","1.5"
"","Jonathan Hall","St. Bonaventure","Sr.","6-5","G","28","41","1.5"
"","Frisco Sandidge","Delaware St.","Sr.","6-6","F","28","41","1.5"
"","Roman Tubner","Centenary (LA)","Jr.","6-0","G","28","41","1.5"
"231","Tory Jackson","Notre Dame","Sr.","5-11","G","35","51","1.5"
"","Velton Jones","Robert Morris","So.","6-0","G","35","51","1.5"
"","Roman Martinez","New Mexico","Sr.","6-6","F","35","51","1.5"
"","E'Twaun Moore","Purdue","Jr.","6-4","G","35","51","1.5"
"235","Pierre Curtis","James Madison","Sr.","6-3","G","33","48","1.5"
"","Justin Robinson","Rider","Jr.","6-2","G","33","48","1.5"
"","David Schneider","William & Mary","Sr.","6-3","G","33","48","1.5"
"238","Whitney Coleman","Monmouth","Sr.","6-3","G","31","45","1.5"
"","Michael Freeman","Hampton","Sr.","6-8","F","31","45","1.5"
"","Justin Graham","San Jose St.","Jr.","6-4","G","31","45","1.5"
"241","Charles Carmouche","New Orleans","So.","6-2","G","29","42","1.4"
"242","Delroy James","Rhode Island","Jr.","6-8","F","36","52","1.4"
"","Marcus Nelson","Army West Point","Sr.","6-0","G","27","39","1.4"
"244","Jason Clark","Georgetown","So.","6-2","G","34","49","1.4"
"245","Martino Brock","South Alabama","Fr.","6-5","F","32","46","1.4"
"246","Eugene Harvey","Seton Hall","Sr.","6-0","G","30","43","1.4"
"247","Kwamain Mitchell","Saint Louis","So.","5-10","G","35","50","1.4"
"","Ryan White","Texas St.","Jr.","5-11","G","28","40","1.4"
"","Rupert Rose","Grambling","So.","5-7","G","21","30","1.4"
"250","Spencer Dixon","Kennesaw St.","So.","6-0","G","33","47","1.4"
"","James Feldeine","Quinnipiac","Sr.","6-4","G","33","47","1.4"
"","James Johnson","Quinnipiac","So.","6-0","G","33","47","1.4"
Reclassifying
"NR","Michael Moss","Houston Christian","Jr.","6-0","G","33","74","2.2"
"NR","Stephon Carter","CSU Bakersfield","Fr.","6-3","G","29","50","1.7"
"NR","Nick Chasten","N.C. Central","So.","6-7","F","29","49","1.7"
"NR","Chris Birrell","Bryant","Sr.","6-2","G","30","48","1.6"
"NR","Reggie Chambers","FGCU","So.","5-9","G","29","44","1.5"
"NR","Tyler Cain","South Dakota","Sr.","6-8","F","32","48","1.5"
"NR","Garrett Lever","Seattle U","Jr.","6-0","G","31","45","1.5"

NCAA Men's Basketball
Division ITriple Doubles
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","Trpl Dbl"
"1","Hassan Whiteside","Marshall","Fr.","7-0","C","34","3"
"2","Evan Turner","Ohio St.","Jr.","6-7","G","31","2"
"3","Ekpe Udoh","Baylor","Jr.","6-10","C","36","1"
"","Jarvis Varnado","Mississippi St.","Sr.","6-9","F","36","1"
"","James Feldeine","Quinnipiac","Sr.","6-4","G","33","1"
"","Manny Harris","Michigan","Jr.","6-5","G","31","1"
"","Jesse Sanders","Liberty","So.","6-3","G","31","1"
"","Carl Blair","New Orleans","Fr.","6-1","G","30","1"
"","Kyle Ohman","Liberty","Sr.","6-4","G","26","1"

NCAA Men's Basketball
Division IAssist Turnover Ratio
Through Games 04/05/2010

Min. 3 assists per game
       
"Rank","Name","Team","Cl","Ht","Pos","G","AST","TO","Ratio"
"1","John Boyer","Buffalo","Sr.","6-1","G","30","159","43","3.70"
"2","Maurice Acker","Marquette","Sr.","5-8","G","34","127","41","3.10"
"3","Jordan Taylor","Wisconsin","So.","6-1","G","33","118","39","3.03"
"4","Jon Scheyer","Duke","Sr.","6-5","G","40","194","65","2.98"
"5","Russell Graham","New Hampshire","So.","6-0","G","30","121","41","2.95"
"6","Josten Crow","Sam Houston","Jr.","6-4","F","33","127","44","2.89"
"7","Stevie Mejia","Rhode Island","So.","5-9","G","36","127","45","2.82"
"8","Mike Marcial","Sacramento St.","Sr.","6-1","G","30","103","37","2.78"
